auc_roc,0.342680412371134,0.3558762886597938,0.38006872852233675,0.3594501718213058,0.37800687285223367,0.37512027491408934,0.38185567010309274,0.38721649484536086,0.38872852233676974,0.3804810996563574,0.36852233676975943,0.36810996563573883,0.3718213058419244,0.3767697594501718,0.37567010309278354,0.37553264604811,0.379106529209622,0.3733333333333333,0.37484536082474224,0.3771821305841924,0.37938144329896906,0.3751202749140893,0.3729209621993127,0.3718213058419244,0.37237113402061855,0.3712714776632302,0.37374570446735395,0.37580756013745703,0.3764948453608247,0.3778694158075601,0.37800687285223367,0.3733333333333333,0.3725085910652921,0.3712714776632302,0.3727835051546392,0.37333333333333335,0.3749828178694158,0.3763573883161512,0.3763573883161512,0.3771821305841924,0.37951890034364266,0.37814432989690716,0.37731958762886597,0.37924398625429556,0.3749828178694158,0.3705841924398625,0.3686597938144329,0.37030927835051547,0.3709965635738831,0.3705841924398625,0.3712714776632302,0.3712714776632302,0.37415807560137454,0.3741580756013746,0.3734707903780069,0.3738831615120275,0.37305841924398625,0.3738831615120275,0.3747079037800687,0.37333333333333335,0.3751202749140893,0.3736082474226804,0.3738831615120275,0.3711340206185567,0.3726460481099656,0.3718213058419244,0.37140893470790376,0.3708591065292096,0.3711340206185567,0.3712714776632302,0.3727835051546392,0.37250859106529205,0.3725085910652921,0.3729209621993127,0.3733333333333333,0.37402061855670105,0.37429553264604815,0.3730584192439863,0.3749828178694158,0.373745704467354,0.3726460481099656,0.37374570446735395,0.37443298969072164,0.37443298969072164,0.3727835051546392,0.3715463917525773,0.3715463917525773,0.3731958762886598,0.3726460481099656,0.3729209621993127,0.3741580756013746,0.374020618556701,0.3745704467353952,0.3736082474226804,0.37347079037800684,0.3730584192439862,0.374020618556701,0.37305841924398625,0.3742955326460481,0.3752577319587629
auc_pr,0.02085067734270344,0.021551799524958094,0.029063257182167318,0.030024666850923507,0.03387668758552774,0.035679669154169,0.038086427083661265,0.03997679094836108,0.0400299789667275,0.04241973560815869,0.04350572899194749,0.04348886580241894,0.04361194589332538,0.04932732968208914,0.049290677582767645,0.04928671082958344,0.0494013135612083,0.04921525155260684,0.05124605830610578,0.0540244181353656,0.05410738285302294,0.05395318726396101,0.101188710211427,0.1011514541466724,0.10117297016199261,0.10113911048784846,0.10122816920526594,0.10129382907517932,0.10132002148838268,0.10405746647165348,0.05407403712357532,0.053917038186938465,0.05388745098419201,0.053853096952315244,0.05389523380195179,0.05121821505396293,0.05397202410440411,0.05401971277771164,0.05401951809407687,0.05404989078117346,0.05413109085829784,0.05139792266365849,0.05137363573001081,0.05413971280662484,0.053983138790446424,0.05114505756726359,0.051084082916705326,0.05383324096310214,0.05385438811488613,0.05383510702560823,0.053862670084561644,0.05385891327902995,0.053957007259283436,0.05396060803225604,0.0539285889804538,0.05394245722873417,0.051225804678286635,0.05125827535569692,0.05128794161344411,0.05123639215941678,0.05130110267389457,0.05123929211498284,0.05124632408224214,0.05115475580154798,0.05120578204900503,0.05117684791765188,0.051166164243610854,0.05114517642494393,0.05115355164714038,0.051157921756458016,0.05390073533661136,0.05388929880490171,0.05389109363346974,0.0539071364397198,0.053922658440796925,0.05394905978688219,0.10783794867577108,0.10779054072133945,0.1078577928517457,0.10782000807035189,0.10778251475055459,0.10781885531915754,0.10784136566026649,0.10784136566026649,0.10778543382219986,0.10774348660425571,0.10774348660425571,0.10779427518923018,0.10777920574880148,0.10778965595233442,0.10782826043946,0.10782710661111691,0.10784740566711193,0.10780784639541782,0.10780313676325447,0.10779491601605372,0.10782567370769758,0.10779517441693423,0.10783529329411388,0.10786732056191034
auc_roc_bag,0.29166666666666663,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.24999999999999997,0.24999999999999997,0.20833333333333331,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
auc_pr_bag,0.283234126984127,0.30793650793650795,0.29751984126984127,0.29751984126984127,0.3308531746031746,0.2933531746031746,0.27281746031746035,0.27281746031746035,0.2665674603174603,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795,0.27668650793650795
Date,2024-05-21
Time,80.58883285522461
n_clusters,50
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
Rewards bag 0,1.6725596121084017e-06,8.389709636763173e-07,2.636950111580652e-06,2.9220205801151963e-06,2.7903838396461717e-06,1.6411714800838685e-06,9.852808407597984e-07,9.407881773249724e-07,1.0227087760068422e-06,7.588194501368902e-07,4.3885242535138717e-07,5.399580110721729e-07,5.188726206982564e-07,9.924776392013405e-07,1.1664785707476048e-06,6.260705066637834e-07,4.897560300962784e-07,2.996738485244027e-07,5.117091005241286e-07,9.757500310931092e-07,5.638986292583817e-07,3.431098025709063e-07,5.53922473566919e-07,2.577337903584393e-07,3.3349443716542475e-07,3.036616777337539e-07,2.3529147976388724e-07,2.725428416245791e-07,4.316158500974076e-07,2.4975784527899767e-07,2.750932801519456e-07,2.500682998933777e-07,1.9699600589414936e-07,1.8253999514052473e-07,1.3602055741845154e-07,2.0816906369346604e-07,3.4588612972616343e-07,2.719632863310608e-07,3.03181697308205e-07,2.3649494075510885e-07,1.592294936699424e-07,1.6417782875526946e-07,1.55077586028065e-07,1.6030441473523987e-07,2.173249302003143e-07,1.3675795825064234e-07,1.5392018765522184e-07,3.4377616986561007e-07,1.341791700610081e-07,1.18515267667938e-07,1.317697341617231e-07,1.271774335081326e-07,5.201728143482445e-07,1.6222676958450707e-07,1.0398824743676328e-07,9.783218662023225e-08,1.7325987420639366e-07,2.784655582322412e-07,1.4535451769307427e-07,1.312592453073446e-07,1.5755063715309696e-07,1.4565514705694904e-07,9.967300522613245e-08,1.100979107301382e-07,1.1542146501912074e-07,1.9097877161711048e-07,1.266183926866649e-07,7.847369511488489e-08,1.0380870084103557e-07,8.853139031321349e-08,8.412921975265778e-08,9.093316958148803e-08,1.0663952874639125e-07,6.579879929081107e-08,9.497107513808051e-08,1.4526802668443882e-08,1.2609250105699407e-07,1.352106519924246e-07,8.246054184199747e-08,6.576286026070572e-08,2.5738299942277036e-07,6.549259361567663e-08,5.7943563922626775e-08,7.310481657607773e-08,1.379520105841485e-07,2.3744950696238127e-07,8.003163974470282e-08,1.3666053349358577e-07,1.2587256055631872e-07,7.905075283865653e-08,8.995160263890369e-08,9.16242260888806e-08,8.980617550076898e-08,6.042892339566785e-08,6.903683773921127e-08,9.401029543078107e-08,6.356620320852095e-08,9.22212364809555e-08,7.844796818505939e-08
Prob contr bag 0,0.01672559612108586,0.008389709636764097,0.026369501115809425,0.029220205801155183,0.027903838396464792,0.016411714800840492,0.009852808407599068,0.00940788177325076,0.010227087760069548,0.007588194501369738,0.004388524253514355,0.005399580110722324,0.005188726206983136,0.009924776392014497,0.011664785707477332,0.006260705066638524,0.004897560300963324,0.0029967384852443574,0.00511709100524185,0.009757500310932166,0.005638986292584438,0.003431098025709441,0.0055392247356698,0.002577337903584677,0.003334944371654615,0.0030366167773378736,0.0023529147976391316,0.002725428416246091,0.004316158500974551,0.0024975784527902518,0.0027509328015197588,0.0025006829989340524,0.0019699600589417107,0.0018253999514054482,0.0013602055741846653,0.0020816906369348896,0.0034588612972620155,0.002719632863310907,0.0030318169730823843,0.002364949407551349,0.0015922949366995994,0.0016417782875528754,0.0015507758602808209,0.0016030441473525753,0.0021732493020033823,0.001367579582506574,0.001539201876552388,0.0034377616986564796,0.0013417917006102289,0.0011851526766795105,0.0013176973416173761,0.0012717743350814659,0.005201728143483018,0.0016222676958452494,0.0010398824743677473,0.0009783218662024302,0.0017325987420641275,0.0027846555823227187,0.0014535451769309028,0.0013125924530735904,0.001575506371531143,0.0014565514705696507,0.0009967300522614343,0.0011009791073015032,0.0011542146501913346,0.0019097877161713152,0.0012661839268667886,0.0007847369511489353,0.00103808700841047,0.0008853139031322324,0.0008412921975266705,0.0009093316958149804,0.00106639528746403,0.0006579879929081832,0.0009497107513809097,0.00014526802668445482,0.0012609250105700795,0.001352106519924395,0.0008246054184200655,0.0006576286026071296,0.002573829994227987,0.0006549259361568385,0.0005794356392263316,0.0007310481657608578,0.0013795201058416369,0.002374495069624074,0.0008003163974471164,0.0013666053349360083,0.0012587256055633259,0.0007905075283866523,0.0008995160263891359,0.0009162422608889069,0.0008980617550077887,0.000604289233956745,0.0006903683773921887,0.0009401029543079142,0.0006356620320852795,0.0009222123648096565,0.0007844796818506803
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,50
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
