auc_roc,0.4192754354960868,0.4564503913153244,0.4365059328452411,0.48415804089876296,0.5279601110830597,0.5900025246149961,0.5683223933350164,0.5904758899267861,0.6235167886897248,0.5712572582681141,0.5907283514264074,0.5825864680636202,0.5485988386771018,0.4340444332239333,0.5444332239333501,0.48239081040141374,0.4755112345367331,0.5349343600100984,0.5461688967432466,0.4322456450391316,0.5084574602373138,0.5691744508962383,0.608116637212825,0.5699002777076496,0.5598649330977026,0.44000883615248676,0.5599280484726079,0.6835710679121434,0.5842590254986115,0.6026571572835142,0.5406778591264831,0.5947677354203483,0.5872570058066146,0.6470588235294117,0.657725321888412,0.6042034839686947,0.5807245645039132,0.5848901792476647,0.5620424135319364,0.5861524867457713,0.5583817217874274,0.6041403685937895,0.6120929058318606,0.671042665993436,0.703294622570058,0.6800681646048978,0.6244004039383995,0.6651729361272406,0.5725195657662207,0.5987755617268367,0.6800050492299924,0.6310590759909114,0.6570941681393587,0.6262623074981065,0.4493183539510225,0.5018934612471597,0.5555415299166877,0.5430446856854331,0.6199507700075738,0.6865374905326939,0.6538121686442818,0.5015463266851805,0.5812294875031557,0.5744130270133805,0.6473112850290331,0.6469957081545065,0.6394218631658672,0.5932214087351679,0.6059707144660439,0.6409050744761424,0.6285029033072456,0.5960931582933602,0.6554216107043677,0.6494572077758143,0.63175334511487,0.6366447866700328,0.6285029033072456,0.6536543802070184,0.6181204241353194,0.6499936884625093,0.574633930825549,0.661859378944711,0.6051502145922747,0.6065387528401919,0.6201085584448371,0.6137023478919466,0.7010855844483717,0.6565892451401162,0.5961878313557183,0.6459227467811159,0.6827821257258269,0.6351300176723049,0.6036985609694522,0.6668139358747792,0.6042034839686947,0.6188462509467306,0.6582302448876546,0.6018682150971976,0.5973870234789195,0.6362029790456954,0.5927164857359253
auc_pr,0.06089133432199606,0.06568581778488702,0.05885808196094326,0.08088059489964745,0.10319099797715178,0.15233941517028168,0.1465666165907831,0.15665129002961725,0.1570504235764477,0.15123272618034,0.1514731730131905,0.1478689737238768,0.1444575974045957,0.13300850162313288,0.14461456986117233,0.13667380094482154,0.136084567313496,0.14303750934183554,0.14346901197414283,0.1296099777693836,0.14048491770205968,0.14512442480020957,0.1530129914495616,0.14455382275112205,0.14309665380661243,0.13664395410772096,0.14444870029546336,0.1702043061140308,0.14644988384581906,0.1527434409446431,0.14139357961877033,0.15533590265561717,0.14757328374906412,0.17748371980312733,0.17958696506086883,0.16849048881144035,0.1627193769772655,0.16278529273204767,0.15885933998133653,0.16912852928174246,0.16272577762375562,0.16867244069653498,0.14231675760320564,0.1800100358103046,0.1901660986606934,0.17969857610882634,0.17139003950751752,0.1783588507135642,0.13516049428184668,0.17000950451231783,0.1821324672241852,0.15969380494803648,0.17723994216867023,0.18612559681564034,0.13039843672437987,0.1428817362243598,0.15112396606168976,0.1453970497093475,0.14539594155320823,0.21213435132537575,0.2489563975572808,0.19739026321057782,0.20213953506400717,0.1971586183650915,0.2138102383349652,0.21280385806989896,0.2103455950495159,0.21021520854256298,0.20141740297807548,0.19286390029053022,0.19183413794443555,0.18352094199978525,0.19446415743883036,0.27407735570242303,0.2564707766958284,0.25395825956564955,0.25643646589071467,0.26569696324139497,0.2589581064578904,0.26355233423281554,0.25849421387757593,0.2655342831314222,0.26004579938996464,0.2573363309758165,0.22261512626090038,0.2262463675107481,0.25276577210281254,0.24507326139237623,0.24601094969655599,0.23922395256815193,0.26189366877771864,0.23742658278710893,0.24619376634837453,0.2566673561814885,0.24041129354171628,0.2504853141811631,0.245187858478816,0.23863697058024916,0.2365039626066038,0.2426105625471636,0.23134889462882816
auc_roc_bag,0.9047619047619048,0.9047619047619048,0.8571428571428572,0.7619047619047619,0.7142857142857143,0.5714285714285714,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.5714285714285714,0.5714285714285714,0.6428571428571428,0.5,0.5,0.5,0.6428571428571428,0.5,0.5,0.5,0.5,0.5,0.5714285714285714,0.5,0.6428571428571428,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.5,0.5,0.5714285714285714,0.5,0.5,0.5,0.5,0.5,0.6428571428571428,0.6428571428571428,0.5714285714285714,0.5,0.5,0.8095238095238095,0.6428571428571428,0.5,0.5714285714285714,0.5,0.6190476190476191,0.6428571428571428,0.9047619047619049,0.7857142857142857,0.5714285714285714,0.5,0.5,0.5,0.5,0.5,0.5,0.4285714285714286,0.5714285714285714,0.5,0.5,0.7857142857142857,0.5714285714285714,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6428571428571428,0.6428571428571428,0.5714285714285714,0.5,0.5,0.5,0.5
auc_pr_bag,0.8500000000000001,0.85,0.8,0.6825396825396824,0.7142857142857143,0.6666666666666666,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.6666666666666666,0.6666666666666666,0.65,0.65,0.65,0.6666666666666666,0.6666666666666666,0.6875,0.65,0.65,0.65,0.6875,0.65,0.65,0.65,0.65,0.65,0.6666666666666666,0.65,0.6875,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.65,0.65,0.65,0.65,0.65,0.6666666666666666,0.65,0.65,0.65,0.65,0.65,0.6875,0.6875,0.6666666666666666,0.65,0.65,0.7055555555555555,0.6875,0.65,0.6666666666666666,0.65,0.5972222222222222,0.6875,0.7916666666666665,0.75,0.6666666666666666,0.65,0.65,0.65,0.65,0.65,0.65,0.5138888888888888,0.6666666666666666,0.65,0.65,0.75,0.6666666666666666,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.6875,0.6875,0.6666666666666666,0.65,0.65,0.65,0.65
Date,2024-06-01
Time,47415.26724720001
seed,31
Number of anomalous bags,3
Number of anomalies,34
Rewards bag 0,1.808635857409755e-05,1.794796612275389e-07,1.7986465175861238e-09,2.518558513922853e-08,5.350909419034588e-07,3.2144949024359736e-06,4.472314155159203e-09,1.488494630252593e-08,1.4522591165026143e-08,4.5178652016359415e-10,1.8009926624438468e-10
Rewards bag 1,9.316365217606032e-06,4.680245632309705e-08,1.1261372895832714e-08,9.672179207586275e-09,8.631611520705816e-06,6.357541099914307e-06,5.167953093131991e-10,5.832438558507815e-10,4.924082696586298e-10,5.298012801557255e-10,1.7957304758781448e-05,6.285733749663628e-06,1.032720751987557e-06,5.220980156553454e-07,8.143152860668888e-07,2.0745921594287056e-07,2.6923624283644955e-09,3.259739596297311e-07,2.9471070605722047e-08,3.347539923379241e-07
Rewards bag 2,1.988121157664962e-05,3.028166493453641e-07,3.7797754426178996e-08,7.381052012119435e-09,3.27737831235157e-08,1.5038399189737624e-05,3.307696032128908e-06,1.4914355746804863e-06,2.1274021879903254e-05,1.4194264570040956e-05,5.394758185528122e-06,3.529336438983675e-06,4.438801812666928e-07,2.2113710210418307e-09,3.0147137101240738e-09,1.9420939793925048e-06,2.4847798144531123e-10,1.056521689464546e-08,2.4792751228441092e-08,2.48354466041784e-09,3.974946834728106e-09
Rewards bag 3,6.055230333053279e-06,3.1991290667271272e-09,1.8991437267084204e-09,2.0571571615349127e-08,1.2127710259336408e-07,6.044168607984364e-07
Rewards bag 4,4.498890848285954e-06,2.9321667345025937e-06,1.7445566050167815e-07,1.3351434879162878e-08,9.931958045524443e-08,4.823776766708434e-07,2.794205868703295e-10
Rewards bag 5,1.0816995855839234e-06,1.504620288265025e-08,8.261411389303628e-07,3.078084950462928e-08,1.4584201912125142e-07,2.274165554239041e-07,1.406772872600985e-06
Rewards bag 6,8.789450237913572e-07,1.9929109105386435e-07,8.898068280395164e-08,3.270788048494872e-09,5.694872170084748e-08
Rewards bag 7,1.0386225144627765e-06,1.226700583478826e-07,2.648640227830798e-08,8.673513918226504e-09,4.0960119197930254e-07,4.0526940181517765e-07
Rewards bag 8,1.1845912697295692e-06,2.0446196164769284e-05,1.3801689482896184e-07,3.034126786921135e-06,3.5864865724109904e-06,1.5625290392876995e-06,3.400512457575496e-07,6.832178405037717e-10,5.754180974121758e-10,5.421700675844424e-10,1.4413909166919949e-10
Rewards bag 9,9.178653094742168e-07,5.485358121363357e-07,1.1754094174604194e-07,1.2083661099830414e-07,4.658156900023178e-10,5.20249247242484e-08
Prob contr bag 0,0.18086358574099543,0.0017947966122755865,1.798646517586322e-05,0.00025185585139231303,0.005350909419035177,0.032144949024363274,4.472314155159695e-05,0.0001488494630252757,0.00014522591165027742,4.517865201636439e-06,1.8009926624440452e-06
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 1,0.09316365217607059,0.00046802456323102203,0.00011261372895833955,9.67217920758734e-05,0.08631611520706767,0.06357541099915007,5.16795309313256e-06,5.832438558508457e-06,4.9240826965868404e-06,5.298012801557839e-06,0.17957304758783427,0.0628573374966432,0.010327207519876707,0.005220980156554029,0.008143152860669784,0.002074592159428934,2.692362428364792e-05,0.0032597395962976703,0.0002947107060572529,0.00334753992337961
Align contr bag 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 2,0.1988121157665181,0.0030281664934539744,0.0003779775442618316,7.381052012120248e-05,0.0003277378312351931,0.1503839918973928,0.033076960321292724,0.014914355746806504,0.21274021879905597,0.1419426457004252,0.05394758185528716,0.03529336438984064,0.004438801812667417,2.2113710210420743e-05,3.014713710124406e-05,0.019420939793927186,2.484779814453386e-06,0.00010565216894646623,0.00024792751228443823,2.4835446604181132e-05,3.9749468347285435e-05
Align contr bag 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 3,0.06055230333053946,3.1991290667274794e-05,1.8991437267086297e-05,0.0002057157161535139,0.0012127710259337743,0.0060441686079850294
Align contr bag 3,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 4,0.0449889084828645,0.029321667345029168,0.0017445566050169736,0.00013351434879164349,0.0009931958045525536,0.004823776766708965,2.794205868703603e-06
Align contr bag 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 5,0.010816995855840426,0.00015046202882651905,0.008261411389304538,0.0003078084950463267,0.0014584201912126748,0.0022741655542392915,0.014067728726011398
Align contr bag 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 6,0.00878945023791454,0.001992910910538863,0.0008898068280396143,3.270788048495232e-05,0.0005694872170085375
Align contr bag 6,0.0,0.0,0.0,0.0,0.0
Prob contr bag 7,0.010386225144628908,0.0012267005834789612,0.00026486402278310897,8.67351391822746e-05,0.004096011919793477,0.004052694018152223
Align contr bag 7,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 8,0.011845912697296996,0.20446196164771535,0.0013801689482897705,0.03034126786921469,0.035864865724113855,0.015625290392878716,0.0034005124575758705,6.83217840503847e-06,5.754180974122392e-06,5.4217006758450205e-06,1.4413909166921536e-06
Align contr bag 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 9,0.009178653094743179,0.0054853581213639615,0.0011754094174605489,0.0012083661099831745,4.658156900023691e-06,0.0005202492472425413
Align contr bag 9,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
