auc_roc,0.5155630622867189,0.5250422253627933,0.5305229051049601,0.533314949501913,0.535589948640171,0.5351763124332151,0.5205266967701907,0.5321429802488712,0.5300747992140912,0.5486539588431972,0.5549274413153631,0.5715762986453414,0.5790217503705493,0.5771948571231601,0.5787459928992451,0.5776084933301162,0.5647168315466549,0.5672675881562166,0.5705422081279514,0.5726103891627314,0.5771603874392472,0.5790562200544621,0.5782978870083761,0.5752300851401193,0.5840543242218469,0.5765744028127262,0.5766778118644651,0.5745406914618594,0.5766088724966392,0.5756092516631622,0.5776774326979421,0.5825031884457619,0.5830202337044569,0.582227430974458,0.5799869015201131,0.5812278101409809,0.5775740236462031,0.5772982661748993,0.582572127813588,0.5855709903140188,0.5818482644514149,0.5805728861466339,0.5780221295370722,0.5785047051118541,0.580055840887939,0.5839853848540209,0.581986143187067,0.58236530971011,0.5797800834166351,0.5891213677570577,0.5913963668953155,0.5910861397400987,0.5963944710627003,0.5972562131605254,0.5926717452000965,0.5930509117231394,0.5901554582744476,0.6095618903174658,0.6111474957774636,0.6121815862948536,0.6209024163248422,0.6200406742270174,0.6227637792561443,0.6231429457791873,0.6369997587122127,0.6359656681948227,0.6347247595739547,0.6357933197752578,0.630898624659612,0.6307262762400468,0.629450897935266,0.6318637758091759,0.630933094343525,0.6323808210678707,0.6335872600048258,0.6347592292578677,0.6361724862983006,0.6383785460687326,0.6368618799765605,0.6375168039709076,0.6380338492296026,0.6368618799765606,0.6369308193443867,0.6364827134535176,0.653372858570887,0.6490296783978491,0.6494433146048052,0.6584054324221847,0.6576815690600117,0.6578883871634896,0.6560959636000139,0.6547171762434938,0.6536486160421908,0.6539933128813208,0.651821722794802,0.6500292992313261,0.6502016476508911,0.651580435007411,0.6579228568474027,0.6595774016752267,0.6629554306987004
auc_pr,0.134667572114578,0.1364523202520538,0.13902598857885987,0.13955668773924412,0.1402183966873886,0.1410023249272526,0.13698123986638594,0.14061269190956732,0.14212209003110343,0.1462872888149942,0.14770028376300293,0.15492464070768103,0.15480212407073704,0.1567100378398076,0.15628740461026702,0.15401877662547048,0.14938141108107938,0.1500780169310376,0.15166608768896284,0.15238562038416498,0.15390525439301306,0.15496996710081928,0.15510217260163006,0.15347789460219258,0.1584650460303241,0.15392100699937364,0.15372428021654155,0.15380083339749592,0.15399527674039773,0.15317405309923243,0.15432675928516634,0.15623704467473093,0.15618235596113056,0.1597763117400857,0.16040364858169553,0.1611964337655526,0.16212462926998703,0.16290963128411562,0.16299577601135246,0.16377472918910482,0.16227058680389866,0.16180839971893934,0.16100402306268535,0.16074170892617956,0.1622914805929189,0.16306441489355716,0.16213257568465736,0.1628362621408546,0.16153660951545704,0.16849688319933565,0.16891026241435358,0.16858861703901473,0.17134908855963565,0.17243880726580882,0.17175389152013568,0.17166352183672973,0.17118242239840864,0.17510109498769705,0.1755650061394051,0.17598512747181813,0.17855518160613945,0.17867603247037123,0.1793899809392298,0.18014801225806934,0.1881021574178311,0.18738887712491634,0.18751183170544086,0.1894475885158466,0.18834397920894846,0.1882587018075671,0.18793632494740325,0.18912980440892158,0.19173392713837184,0.19240666767576756,0.19320822184174777,0.19428976470866577,0.1985449666587211,0.20033160033660113,0.19908532977867982,0.20025436160543544,0.20046565304013264,0.20008100811812027,0.20130077177907102,0.20115109120723132,0.2079869030782142,0.20937398094380733,0.20941748267814253,0.21323895851725583,0.2125471704672618,0.21295739887569304,0.21266909437094822,0.2113535086991834,0.21061815048818014,0.21079932937627177,0.21026139781608577,0.20933688716909915,0.21117666971617594,0.2117522314283004,0.2112630006352576,0.21283721037511624,0.21968206945627922
auc_roc_bag,0.6666666666666667,0.625,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.5416666666666667,0.5833333333333334,0.5833333333333334,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666667,0.5833333333333334,0.5833333333333334,0.5416666666666666,0.5416666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.625,0.625,0.625,0.625,0.625,0.625,0.7500000000000001,0.7500000000000001,0.7083333333333334,0.7916666666666667,0.7500000000000001,0.7500000000000001,0.7916666666666667,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7916666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7916666666666667,0.8333333333333334,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.8333333333333334,0.8333333333333334,0.7916666666666667,0.7916666666666667,0.7916666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7916666666666667,0.7916666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334
auc_pr_bag,0.46190476190476193,0.42023809523809524,0.4380952380952381,0.46190476190476193,0.46190476190476193,0.46190476190476193,0.37797619047619047,0.4196428571428571,0.39017857142857143,0.6005952380952381,0.6005952380952381,0.6005952380952381,0.4380952380952381,0.4380952380952381,0.4380952380952381,0.4172619047619047,0.4172619047619047,0.4172619047619047,0.4172619047619047,0.4172619047619047,0.4172619047619047,0.4172619047619047,0.4172619047619047,0.4172619047619047,0.42023809523809524,0.42023809523809524,0.42023809523809524,0.39940476190476193,0.39940476190476193,0.39940476190476193,0.39940476190476193,0.39940476190476193,0.39940476190476193,0.44166666666666665,0.3922619047619047,0.3922619047619047,0.3693452380952381,0.3693452380952381,0.3922619047619047,0.3922619047619047,0.3922619047619047,0.3922619047619047,0.3922619047619047,0.4172619047619047,0.4172619047619047,0.4172619047619047,0.4172619047619047,0.4172619047619047,0.4172619047619047,0.5041666666666667,0.5041666666666667,0.4625,0.54375,0.5041666666666667,0.5041666666666667,0.54375,0.5041666666666667,0.5041666666666667,0.5041666666666667,0.54375,0.5791666666666666,0.5791666666666666,0.5791666666666666,0.54375,0.5791666666666666,0.54375,0.54375,0.54375,0.54375,0.54375,0.54375,0.54375,0.54375,0.54375,0.54375,0.54375,0.54375,0.54375,0.54375,0.5791666666666666,0.5791666666666666,0.54375,0.54375,0.54375,0.5791666666666666,0.5791666666666666,0.5791666666666666,0.5791666666666666,0.5791666666666666,0.5791666666666666,0.5791666666666666,0.5791666666666666,0.5791666666666666,0.5791666666666666,0.5791666666666666,0.5791666666666666,0.54375,0.54375,0.5791666666666666,0.5791666666666666,0.5791666666666666
Date,2024-05-26
Time,71.75154709815979
seed,4
Number of anomalous bags,4
Number of anomalies,67
Rewards bag 0,3.0843590718482446e-06,7.785005230040143e-07,1.215785689714807e-06,1.4180970659930187e-06,1.1878963386736046e-06,1.496154349735071e-06,6.008107510093865e-06,7.468513794021534e-06,2.3813427583725554e-06,1.562733282426505e-06,1.104862710592041e-06,9.955982663754896e-07,1.5478639816892908e-06,7.553978779444306e-07,1.3775241761461657e-06,3.000686543720567e-07,9.891799576814e-07,4.7625313785511946e-07,1.0204808017355775e-06,8.537894740237436e-07,9.463421646267744e-08,2.971091119347923e-07,8.173204538113145e-07,1.3304440537517746e-06,1.0158718484848582e-06,7.469928576713412e-07,1.0219670636066683e-06,6.528821323948105e-07,6.209851412821157e-07,2.1767771744731448e-07,1.1976934433860463e-06,7.270436999246154e-07,1.9513679065699523e-06,9.91963118358049e-07,2.347730388299751e-07,1.302994072084257e-06,3.394897567785222e-07,1.221112593742251e-06,7.426042375947903e-07,5.469577482083584e-07,3.8419931239475394e-07,5.989142667751819e-07,4.330618870194254e-07,5.635060189475086e-07,3.200364078063325e-07,1.0506813394605703e-07,3.9719810504747026e-07,4.26458106623237e-07,2.565427285297773e-06,3.8169828215997964e-07,2.6250726335747174e-07,2.457724369974549e-06,2.226314252471832e-07,3.066973198100969e-07,3.316868808597973e-07,1.0974039557039463e-06,1.7139050073390318e-06,1.542229429108555e-07,1.9074197323854786e-07,2.44058094870252e-06,4.757702110438966e-07,1.32870185055435e-07,1.6879679397173006e-07,3.6291528155139585e-07,5.017547866995287e-07,2.7003625521789327e-07,1.1766796463818716e-06,1.6657434311084042e-07,1.560005095024405e-07,1.5969211615015446e-06,4.1323566275882034e-07,2.248326191059451e-06,3.2025125641242334e-07,3.323322632126243e-07,7.999107472325497e-07,1.7932810635885368e-07,2.2170330086272732e-07,4.4090498010621645e-07,3.460147243722622e-07,2.0643741829244992e-07,3.492857799560326e-07,4.690147421039406e-07,1.4700536754427488e-07,6.724285777654094e-07,7.307805738094068e-07,1.5829839903349472e-07,1.2840734702274595e-06,1.8377443377628259e-07,3.0805463135196985e-07,2.758887791218746e-07,3.531516711444542e-07,2.2409621330751785e-07,1.4133276786902705e-07,2.6119249122841187e-07,2.3371609515470077e-07,2.032039915966671e-06,2.3849953215576964e-07,1.3901945974643382e-06,6.238424617367554e-07,1.2532235764700068e-06
Prob contr bag 0,0.03084359071848584,0.007785005230041,0.012157856897149408,0.01418097065993175,0.011878963386737353,0.014961543497352356,0.06008107510094527,0.07468513794022356,0.023813427583728175,0.01562733282426677,0.011048627105921626,0.009955982663755993,0.015478639816894613,0.007553978779445138,0.013775241761463174,0.003000686543720897,0.009891799576815088,0.004762531378551719,0.010204808017356898,0.008537894740238377,0.0009463421646268786,0.00297109111934825,0.008173204538114045,0.01330444053751921,0.010158718484849701,0.007469928576714234,0.010219670636067808,0.006528821323948824,0.0062098514128218416,0.0021767771744733845,0.011976934433861781,0.007270436999246955,0.019513679065701672,0.009919631183581582,0.0023477303883000095,0.013029940720844006,0.003394897567785596,0.012211125937423855,0.007426042375948721,0.005469577482084187,0.0038419931239479627,0.0059891426677524786,0.004330618870194731,0.005635060189475707,0.0032003640780636777,0.001050681339460686,0.00397198105047514,0.0042645810662328395,0.025654272852980557,0.0038169828216002167,0.0026250726335750063,0.024577243699748196,0.002226314252472077,0.003066973198101307,0.003316868808598338,0.010974039557040672,0.017139050073392205,0.001542229429108725,0.0019074197323856886,0.02440580948702789,0.00475770211043949,0.0013287018505544965,0.0016879679397174864,0.003629152815514358,0.0050175478669958395,0.00270036255217923,0.011766796463820011,0.0016657434311085878,0.001560005095024577,0.015969211615017204,0.004132356627588658,0.022483261910596988,0.003202512564124586,0.003323322632126609,0.007999107472326378,0.0017932810635887344,0.0022170330086275173,0.00440904980106265,0.003460147243723003,0.0020643741829247265,0.003492857799560711,0.004690147421039923,0.0014700536754429106,0.006724285777654835,0.007307805738094872,0.0015829839903351217,0.01284073470227601,0.0018377443377630284,0.0030805463135200376,0.0027588877912190497,0.003531516711444931,0.0022409621330754252,0.0014133276786904262,0.0026119249122844063,0.002337160951547265,0.020320399159668948,0.002384995321557959,0.013901945974644912,0.006238424617368242,0.012532235764701449
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
