auc_roc,0.6486280487804879,0.6704776422764227,0.671239837398374,0.7177337398373984,0.7494918699186992,0.7690548780487805,0.7710873983739837,0.7850609756097562,0.7619410569105691,0.7667682926829269,0.7748983739837398,0.7886178861788619,0.8048780487804879,0.8401930894308943,0.8488313008130082,0.849339430894309,0.8541666666666666,0.8607723577235773,0.865599593495935,0.8732215447154472,0.8752540650406504,0.8432418699186992,0.8467987804878048,0.8501016260162603,0.853150406504065,0.8475609756097562,0.8539126016260163,0.8633130081300813,0.8630589430894309,0.8686483739837398,0.8755081300813008,0.8772865853658537,0.8803353658536586,0.8849085365853657,0.8897357723577235,0.8915142276422764,0.8945630081300813,0.896341463414634,0.8976117886178862,0.9009146341463415,0.9047256097560975,0.9809451219512195,0.9766260162601627,0.978150406504065,0.9796747967479675,0.9811991869918699,0.9824695121951219,0.9822154471544715,0.9796747967479674,0.979420731707317,0.9796747967479674,0.9811991869918699,0.9811991869918699,0.9819613821138212,0.9819613821138212,0.9784044715447154,0.9796747967479674,0.9806910569105691,0.9806910569105691,0.9761178861788619,0.9766260162601627,0.9778963414634146,0.9763719512195121,0.9758638211382114,0.9753556910569106,0.9776422764227642,0.9784044715447154,0.9796747967479674,0.9806910569105691,0.9804369918699186,0.9814532520325203,0.9817073170731707,0.9946646341463414,0.9946646341463414,0.9946646341463414,0.994410569105691,0.994410569105691,0.9933943089430894,0.9933943089430894,0.9923780487804879,0.9918699186991871,0.9913617886178862,0.9913617886178862,0.9911077235772358,0.990599593495935,0.9903455284552846,0.9900914634146342,0.9898373983739837,0.9888211382113822,0.9890752032520326,0.989329268292683,0.989329268292683,0.9885670731707318,0.9888211382113821,0.9890752032520326,0.9880589430894309,0.9867886178861789,0.9860264227642277,0.9847560975609756,0.9847560975609756,0.983739837398374
auc_pr,0.0475762019388135,0.04673968683290035,0.046747805127877295,0.05635717686655373,0.0985319557372495,0.10125815304774022,0.10256517397449083,0.11771924745421271,0.11618608383591561,0.11674670765966899,0.13868656146190922,0.23971617410907986,0.24239629813251068,0.3620364593125063,0.3229340154319807,0.3066069942482923,0.4670615570757831,0.39841024044404205,0.40797164819318565,0.41283264100826156,0.29500843309592917,0.32343009491904623,0.3283625824863047,0.38930647640866,0.3914886806937091,0.2778065923204185,0.2727691257215788,0.302537603336701,0.3032959537909892,0.31798773936558344,0.33344817866627596,0.3364943144827749,0.3372731295858506,0.3596334189478364,0.3628491775880748,0.3636316858017295,0.3772227559984969,0.37729919253593897,0.3299569228384103,0.3268670916041053,0.3235533242079921,0.4673372754075279,0.42763721771775304,0.4279453491769668,0.4804286655373612,0.4914823298891413,0.5581794386951812,0.5547176154224026,0.5238357631700022,0.5301718764962472,0.5129133685147835,0.5181962993147203,0.5704749417249417,0.5214520312404216,0.5214520312404216,0.5724017044416304,0.5737494869896186,0.5765188602452753,0.5765188602452753,0.5133665249061782,0.5138958166474984,0.6152066143716451,0.5968820180348472,0.5438325060221918,0.5476063949645708,0.5686895648266922,0.6011307862459179,0.6087919112683264,0.6176163379104556,0.6172555875497052,0.6324499710138554,0.6327963631991764,0.767681623931624,0.7452020202020202,0.7452020202020202,0.7300505050505051,0.7300505050505051,0.6764155982905983,0.6764155982905983,0.6394339213418161,0.6268707900286847,0.6179193248272196,0.6179193248272196,0.6054193248272196,0.613067246762899,0.6060873154623154,0.6041522034728557,0.5972077590284113,0.586142908017908,0.5909141784141785,0.5978586228586229,0.5978586228586229,0.5831617745680246,0.5845471022033522,0.5937148499648499,0.5807596387530598,0.42278847492663285,0.3976788258038258,0.37935471314875363,0.37935471314875363,0.37489155055391465
auc_roc_bag,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.4444444444444444,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.5555555555555556,0.5555555555555556,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
auc_pr_bag,0.1,0.16666666666666666,0.16666666666666666,0.25,0.08333333333333333,0.125,0.125,0.125,0.125,0.1,0.1,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Date,2024-05-31
Time,80.4488263130188
seed,2
Number of anomalous bags,1
Number of anomalies,8
Rewards bag 0,2.069621654466696e-06,7.162964330943314e-07,3.706914363224635e-06,4.291440750684666e-06,2.263338993429303e-06,1.874975776892965e-06,2.150731748463095e-06,1.0257062874886993e-06,6.456119349140169e-07,9.025244118324994e-07,4.444683324812631e-06,1.6317631517930181e-06,3.2468893614103765e-06,1.5932501411119616e-06,4.292762873116095e-06,3.6476502006972403e-06,3.3320742832364618e-06,9.521987463231976e-07,2.6459284304470402e-06,3.84245983891164e-06,1.1755900835371078e-06,1.4987355957797696e-06,1.8896181888513505e-06,1.2714576710066593e-06,9.731197889523313e-07,1.2871580201362492e-06,1.7373808653475605e-06,1.42304757173876e-06,1.5191987168349587e-06,1.7671891792509793e-06,6.650454726294865e-07,6.275762462720345e-07,8.300333905071856e-07,9.148709985270932e-07,1.1169499367717994e-06,5.463883210222673e-07,3.482930957531803e-07,8.826424649515787e-07,1.7246103456364658e-06,1.3848060142971147e-06,6.288890366952058e-06,2.5082986701553516e-06,1.816765583857544e-06,2.273321702043418e-06,1.944399607559319e-06,2.4206198883160423e-06,1.2010973686585618e-06,1.495937416743544e-06,6.120415468099609e-07,1.0246921603060462e-06,1.0079552528485758e-06,5.44208925673612e-07,1.700583952399119e-06,6.080827003615904e-07,1.2046190371412144e-06,7.240519494794339e-07,6.955367867413934e-07,6.592905824313101e-07,1.025893778763511e-06,9.693011824360566e-07,4.7318839446376564e-07,1.1262789448009404e-06,9.220498717277992e-07,7.923296627060468e-07,8.933933341220088e-07,6.900818724000629e-07,1.008813604692612e-06,4.3808574936819306e-07,5.826131640105323e-07,8.99864407847132e-07,5.81456132614236e-07,1.0238012617434096e-05,1.6322439019770423e-06,3.42945687232043e-07,1.4709942705967135e-06,9.866343523073564e-07,8.077723262133281e-07,5.204672359880546e-07,2.3337667200259433e-06,9.50307358214893e-07,7.325601254464393e-07,6.469958166635484e-07,3.654441177146495e-07,1.0802028314460732e-06,1.3078715564335176e-06,8.513191882130375e-07,6.900838542290341e-07,9.63855860289372e-07,5.200117017364045e-07,3.275687841158362e-07,1.199726028395945e-06,1.0489029975130993e-06,4.140298555036556e-07,2.890471758536072e-07,1.4138363948559492e-06,3.8628864496390047e-07,4.927586777409163e-07,5.617419368612692e-07,2.9157451414530207e-07,7.50322059513928e-07
Prob contr bag 0,0.02069621654466924,0.007162964330944103,0.03706914363225043,0.04291440750685139,0.02263338993429552,0.018749757768931716,0.021507317484633318,0.010257062874888123,0.006456119349140881,0.009025244118325988,0.0444468332481312,0.016317631517931978,0.03246889361410734,0.01593250141112137,0.04292762873116568,0.03647650200697642,0.033320742832368286,0.009521987463233024,0.026459284304473318,0.03842459838912063,0.011755900835372373,0.014987355957799348,0.018896181888515586,0.012714576710067994,0.009731197889524385,0.012871580201363909,0.01737380865347752,0.014230475717389167,0.01519198716835126,0.01767189179251174,0.0066504547262955975,0.006275762462721037,0.00830033390507277,0.00914870998527194,0.011169499367719224,0.005463883210223275,0.0034829309575321863,0.00882642464951676,0.017246103456366558,0.01384806014297267,0.06288890366952751,0.02508298670155628,0.01816765583857744,0.022733217020436684,0.01944399607559533,0.02420619888316309,0.01201097368658694,0.014959374167437088,0.006120415468100283,0.010246921603061591,0.010079552528486867,0.00544208925673672,0.017005839523993063,0.006080827003616574,0.012046190371413471,0.007240519494795137,0.0069553678674147005,0.006592905824313828,0.010258937787636238,0.009693011824361634,0.004731883944638178,0.011262789448010643,0.009220498717279008,0.00792329662706134,0.008933933341221072,0.00690081872400139,0.010088136046927232,0.004380857493682413,0.005826131640105965,0.00899864407847231,0.005814561326143,0.10238012617435224,0.01632243901977222,0.0034294568723208076,0.014709942705968754,0.009866343523074651,0.00807772326213417,0.005204672359881119,0.023337667200262004,0.009503073582149977,0.0073256012544652,0.006469958166636197,0.0036544411771468974,0.010802028314461922,0.013078715564336615,0.008513191882131312,0.0069008385422911,0.009638558602894783,0.005200117017364618,0.0032756878411587228,0.011997260283960772,0.010489029975132149,0.004140298555037012,0.00289047175853639,0.01413836394856105,0.00386288644963943,0.004927586777409706,0.00561741936861331,0.0029157451414533416,0.007503220595140107
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
