auc_roc,0.6486280487804879,0.6473577235772358,0.6448170731707317,0.6326219512195121,0.6394817073170732,0.6440548780487805,0.6427845528455284,0.6702235772357723,0.6816565040650406,0.6765752032520326,0.6895325203252033,0.6915650406504065,0.680640243902439,0.679369918699187,0.6801321138211381,0.6689532520325203,0.6727642276422764,0.6735264227642276,0.6737804878048781,0.6857215447154471,0.6867378048780488,0.6816565040650406,0.6740345528455285,0.6824186991869918,0.6826727642276423,0.6847052845528455,0.6935975609756098,0.6745426829268293,0.6847052845528455,0.6791158536585367,0.6875,0.6869918699186992,0.686229674796748,0.6841971544715447,0.6925813008130081,0.6953760162601625,0.6963922764227642,0.6981707317073171,0.698170731707317,0.7040142276422765,0.709349593495935,0.6989329268292682,0.7050304878048781,0.7060467479674797,0.7029979674796748,0.711890243902439,0.7073170731707317,0.7029979674796749,0.7090955284552846,0.708079268292683,0.714430894308943,0.7190040650406504,0.7238313008130082,0.724339430894309,0.7273882113821138,0.7263719512195121,0.7278963414634146,0.7286585365853658,0.7314532520325203,0.7327235772357724,0.7355182926829268,0.7337398373983739,0.7357723577235773,0.7339939024390244,0.7357723577235773,0.7360264227642277,0.7355182926829268,0.7357723577235773,0.8681402439024392,0.8689024390243902,0.8729674796747967,0.8747459349593496,0.8747459349593495,0.8760162601626016,0.8744918699186993,0.8739837398373983,0.8760162601626016,0.8752540650406504,0.8770325203252033,0.8760162601626017,0.8744918699186992,0.8752540650406504,0.8770325203252033,0.8780487804878049,0.8752540650406504,0.8770325203252032,0.8777947154471545,0.8765243902439025,0.8772865853658536,0.8772865853658536,0.8785569105691057,0.8780487804878049,0.8795731707317074,0.8790650406504065,0.8795731707317073,0.8800813008130081,0.8788109756097562,0.8757621951219512,0.8752540650406505,0.8755081300813008,0.8785569105691057
auc_pr,0.0475762019388135,0.05626958810763988,0.048383285893688274,0.046996263143633414,0.04688384983361606,0.04738384282640331,0.04710567917638812,0.06112156986768164,0.038879088676469324,0.0370540993178864,0.03862125564764155,0.03859510262611007,0.03538996325486459,0.0349148854386816,0.03652861929989042,0.0348726813191777,0.03566537836503566,0.03589544496954705,0.03631952868151817,0.03889084448987655,0.03897821461985703,0.0400230238418582,0.036608905753289574,0.03753620749820276,0.03757272459884058,0.038931503256191345,0.042191034235145405,0.039803556619459945,0.04444354045901242,0.03898682606833169,0.0412492154911017,0.040674447327728236,0.04277366384404947,0.04270444724737311,0.04466803448105995,0.047721532870976885,0.05155933853900007,0.05276461661594657,0.051844801191453266,0.05680366854090637,0.07565910920194416,0.059767074708045084,0.07441495196257907,0.1683911366613776,0.16492684658775064,0.1723459810924815,0.1720830005642369,0.17187073019125787,0.17221781125064606,0.17158828188121203,0.1794142643152919,0.19275185749111798,0.1934748715011146,0.1935038426288318,0.19460320942334441,0.19472255736241018,0.194822457872883,0.19497599236535476,0.19557226059798696,0.19577441924754974,0.19609236195204502,0.1958018055147265,0.19674483920923902,0.19677508410907685,0.19701710895100066,0.19689842553060927,0.19703667261443072,0.19706591236171392,0.2536974113391527,0.24777301073916386,0.25567942475664795,0.25710844329530663,0.2560424128822723,0.26873765139282385,0.25642975620745845,0.26317984093696367,0.2636400229780128,0.2628842872018255,0.2637912810578675,0.2633120601876439,0.2629550761900871,0.2628937115230439,0.26494831382306194,0.2651207326870602,0.26484374480012807,0.2766559937535174,0.2767686293662639,0.2752955592740612,0.2754497239623903,0.2754403626337925,0.2767688345753849,0.2767884186776556,0.2776045480802036,0.27677329256156796,0.27694126457405993,0.27703873640170856,0.27603262959690833,0.2750148870128144,0.2749935415562191,0.27494398966526085,0.3286496064899098
auc_roc_bag,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.6666666666666667,0.6666666666666667,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
auc_pr_bag,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.08333333333333333,0.1,0.125,0.125,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.25,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Date,2024-05-31
Time,73.84244632720947
seed,2
Number of anomalous bags,1
Number of anomalies,8
Rewards bag 0,3.1347495765253596e-06,1.119998205484163e-06,1.2067550305370184e-06,1.0043661181763578e-06,2.8640894249028327e-07,7.79037739938507e-07,2.5565990184282703e-06,2.515091291321633e-06,1.6070152487994541e-06,1.2599628685174433e-06,3.3795844700955265e-07,9.844728444349182e-07,2.104489054991996e-07,9.192317382081236e-07,8.635409050626759e-07,1.1306927489534938e-06,9.177542122790718e-07,6.028050077256219e-07,2.5626984944266673e-06,1.508982901169834e-07,1.1636727406257913e-06,1.9161696262292506e-07,1.2050146638699984e-06,2.6322343633449836e-07,4.2232445265802315e-07,1.8802642496606483e-06,7.180909045359097e-07,1.0779315114645996e-06,1.3207457566586233e-07,8.867269238327855e-07,9.768433528887584e-08,6.322710687396075e-07,1.1897470060333462e-07,7.817028805566695e-07,9.127638650510286e-07,1.4866666224124957e-06,3.1188500111337403e-07,1.256805033027181e-07,1.2488738990498099e-06,1.1707063963098578e-06,5.231039472051714e-07,9.609227815030227e-07,4.205297369277027e-07,1.382306478920487e-07,1.7684265342117368e-06,1.7316850369138276e-07,1.3500454194558988e-07,5.418338195398629e-07,2.5400390700740747e-07,8.901261606780296e-07,6.126750669238427e-07,6.781900168482006e-07,2.819600984384525e-07,4.964924055191542e-07,2.3376127538083802e-07,2.401162735249979e-07,1.001001045576165e-06,3.0376087775993617e-07,2.5457791272100084e-07,2.491543706155416e-07,8.247012145323217e-08,5.616877645607959e-07,2.2154009717553537e-07,2.574159488766614e-07,3.807277366636724e-07,3.023333650872465e-07,2.9995793549843444e-07,1.6810937243243382e-06,5.965729519088121e-07,1.0373074689999433e-06,4.036347861252272e-07,1.864938311462736e-07,4.920109127564549e-07,1.2281684165911322e-07,3.839855460950087e-07,2.1731206430458746e-07,2.530915647491507e-07,2.5253276858809575e-07,1.1113140064827225e-07,1.0943084480643738e-07,2.029358724621974e-07,3.7508676777681373e-07,2.416545004941726e-07,5.309930288618982e-08,3.1972401698463955e-07,7.744477537403008e-07,1.8187156214455118e-07,3.528171714315399e-07,1.7628574258596893e-07,4.780794570939231e-07,1.2718988693334627e-07,5.421260074972064e-07,8.177960409020442e-07,2.5003299230669525e-07,2.2487646197014065e-07,1.640812248239688e-07,1.4076201657553028e-07,3.4353069613253126e-07,2.848857164141204e-07,8.694116447552299e-07
Prob contr bag 0,0.03134749576525705,0.011199982054842864,0.012067550305371513,0.010043661181764684,0.002864089424903148,0.007790377399385928,0.025565990184285518,0.0251509129132191,0.01607015248799631,0.01259962868517582,0.0033795844700958986,0.009844728444350267,0.0021044890549922275,0.009192317382082248,0.00863540905062771,0.011306927489536182,0.009177542122791729,0.006028050077256883,0.025626984944269494,0.0015089829011700002,0.011636727406259194,0.0019161696262294616,0.01205014663870131,0.0026322343633452734,0.004223244526580697,0.018802642496608554,0.007180909045359888,0.010779315114647183,0.0013207457566587687,0.008867269238328831,0.000976843352888866,0.006322710687396771,0.0011897470060334772,0.007817028805567556,0.009127638650511291,0.014866666224126593,0.003118850011134084,0.0012568050330273195,0.012488738990499475,0.011707063963099867,0.00523103947205229,0.009609227815031285,0.00420529736927749,0.0013823064789206393,0.017684265342119317,0.0017316850369140182,0.0013500454194560474,0.005418338195399225,0.0025400390700743543,0.008901261606781277,0.006126750669239102,0.006781900168482753,0.002819600984384836,0.004964924055192089,0.0023376127538086377,0.002401162735250243,0.010010010455762754,0.0030376087775996962,0.002545779127210289,0.0024915437061556905,0.0008247012145324126,0.005616877645608577,0.0022154009717555976,0.002574159488766898,0.003807277366637143,0.0030233336508727984,0.0029995793549846745,0.016810937243245234,0.005965729519088778,0.010373074690000575,0.004036347861252717,0.0018649383114629412,0.004920109127565091,0.0012281684165912675,0.00383985546095051,0.002173120643046114,0.0025309156474917853,0.0025253276858812354,0.0011113140064828448,0.0010943084480644944,0.0020293587246221975,0.0037508676777685507,0.002416545004941992,0.0005309930288619567,0.003197240169846748,0.007744477537403861,0.001818715621445712,0.0035281717143157876,0.0017628574258598834,0.004780794570939757,0.0012718988693336028,0.0054212600749726616,0.008177960409021343,0.002500329923067228,0.002248764619701654,0.001640812248239869,0.0014076201657554578,0.003435306961325691,0.002848857164141518,0.008694116447553257
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
