auc_roc,0.5969658541167628,0.6089427457611197,0.6106336010520877,0.6052322577614954,0.6237377295570898,0.6327086562397256,0.6341646705180592,0.6417735193274153,0.6426189469728995,0.6351510027711239,0.6212484148231647,0.6343055751256399,0.6342116387205862,0.6012399605467098,0.6455309755295665,0.644074961251233,0.6189469728993471,0.6315344511765535,0.6105396646470339,0.6129820111784322,0.6146258982668733,0.6262740124935419,0.6271664083415528,0.6733831196280119,0.6773284486402705,0.6810389366398948,0.6824949509182283,0.6883190080315627,0.6712225823117749,0.6762012117796252,0.6711756141092481,0.6745103564886572,0.6758254661594101,0.6762951481846788,0.6865811845380677,0.685219106664788,0.6827767601333897,0.6859705979052182,0.6764360527922597,0.6806162228171528,0.6815555868676906,0.6898219905124232,0.6917007186134987,0.691184068385703,0.7001549950683388,0.6999201540557044,0.7020806913719412,0.7037715466629092,0.6914189093983373,0.6857357568925837,0.6878962942088207,0.6823070781081209,0.6736649288431732,0.672913437602743,0.7065426706119957,0.7043351650932319,0.7050396881311353,0.70813958949791,0.7090319853459208,0.7103470950166738,0.7070593208397915,0.6978535531445211,0.6997792494481238,0.7002958996759194,0.7013761683340378,0.7020337231694144,0.7086092715231788,0.7032548964351134,0.6977126485369405,0.6977126485369405,0.6874266121835519,0.6968202526889297,0.6944718425625852,0.6947536517777465,0.707341130054953,0.7079986848903292,0.7155135972946316,0.7176741346108685,0.7171105161805459,0.7167817387628576,0.717016579775492,0.7167817387628576,0.7195058945094172,0.7232163825090414,0.7241087783570523,0.7292283124324832,0.7316236907613545,0.7313888497487201,0.731435817951247,0.729744962660279,0.7304025174956554,0.7287116622046873,0.7272086797238269,0.729369217040064,0.7308721995209244,0.7282889483819454,0.7467474519750129,0.7576440749612512,0.764125686909962,0.7658165422009302
auc_pr,0.23497429038268858,0.24586995508018147,0.2529419483323685,0.23954548992293698,0.2826212955494315,0.28882246251129245,0.29191897470257977,0.2971738929252166,0.29607367409585517,0.2939112383175123,0.2811537563373372,0.2870347330587538,0.2925190987018387,0.24642065064616037,0.30508798242590923,0.3056901661574219,0.2956373788303506,0.30192140946210744,0.2837509464875193,0.28691886656679066,0.287834270753488,0.29715619435781615,0.30320904799185405,0.3456254095192495,0.3477098990109286,0.34880201726365784,0.35059838359990325,0.3539443698427568,0.3404443092968187,0.34219559855353066,0.32631768459450655,0.3285068512662302,0.3350643559676123,0.34776496664671697,0.3684297878040041,0.36730154496086803,0.36535718275356316,0.3706763805706487,0.3675518700814669,0.3682001317126361,0.36655787011071994,0.3708588177047533,0.3784398587809978,0.37795164806615367,0.40806194996769135,0.4078488401223127,0.40685252748892486,0.40792000952531116,0.40364249017810566,0.3963458746938244,0.39737102665124413,0.3840413562553428,0.3616023539523239,0.3610099590557794,0.39190990098672934,0.38160968644929166,0.3786853380727799,0.3806026970596447,0.3833226940235304,0.3889217572092364,0.3874147365390336,0.38073669626804446,0.38008387687644085,0.38663597907105096,0.40244043638608484,0.42158721027366775,0.4243826294564456,0.4213023957745293,0.4170423129349389,0.41496861653903094,0.40815957765864536,0.41335763037494694,0.40466876215628395,0.40249495315541906,0.4189697076312939,0.4188267919660848,0.4210716052863129,0.421729886703356,0.4210928837235406,0.4220059998846221,0.4260498971932104,0.4260108711869837,0.4257645715029782,0.4271194116630916,0.4296804642891111,0.4320342012863292,0.43344253389869747,0.4340996405921287,0.4346798804626267,0.4454924356145712,0.44531986065978246,0.444582149588101,0.4425978920292991,0.4432937517932954,0.4435220879756369,0.44064384888928054,0.47465585829973134,0.4966319339308436,0.5085683036473064,0.5248916790397223
auc_roc_bag,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.8095238095238095,0.8571428571428571,0.9047619047619049,0.9047619047619049,0.8095238095238095,0.8571428571428572,0.9047619047619049,0.9047619047619049,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809524,0.9047619047619048
auc_pr_bag,0.5823412698412698,0.5823412698412698,0.5823412698412698,0.5823412698412698,0.5992063492063492,0.6777777777777778,0.8166666666666667,0.7638888888888888,0.7638888888888888,0.6777777777777778,0.711111111111111,0.7638888888888888,0.7638888888888888,0.6378968253968254,0.6378968253968254,0.6378968253968254,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7936507936507937,0.7936507936507937,0.7936507936507937,0.7936507936507937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9027777777777777,0.8500000000000001
Date,2024-05-18
Time,167.78068161010742
n_clusters,50
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
Rewards bag 0,1.7171075884754242e-06,4.138760794616213e-06,3.7233875733511e-06,3.6324044486763425e-06,3.2837554646633806e-06,4.306206068859641e-06,5.430806877098217e-07,1.175131347380955e-06,2.7638719849291684e-06
Rewards bag 1,2.4046678911064328e-06,3.50422354116022e-06,6.133843791024226e-06,2.2471453105609326e-06,5.937223737662795e-06,5.004210714937128e-06,1.1028406335869281e-06,1.4814901882712251e-06,3.4204812042602374e-06,1.0773257533685089e-07
Rewards bag 2,3.2539896471441785e-06,6.0187593518802505e-06,1.0902637338166768e-05,3.3668773748537366e-06,4.465335533943634e-06,5.284771459329765e-06,1.2552732325865218e-06,1.19594874949969e-05,2.3499386218299843e-06,7.551097563686761e-07,1.73232379714735e-06,3.0396288438651935e-06,7.540332052402595e-07
Rewards bag 3,2.8037420614478894e-06,5.054837581584081e-06,6.923759316059958e-06,3.468727142897372e-06,4.284268661485849e-06,2.322316305032348e-06,9.532419836579562e-07,4.239238913199917e-06,2.6159222029727395e-06,2.3519448376427614e-06,2.889563373536868e-06,2.8385970488949955e-06,2.5563920499065095e-06,2.306134858946817e-06
Rewards bag 4,9.244104662600347e-06,3.2096161345474073e-06,2.264819523054736e-06,1.7070310411288422e-06,9.235594241109145e-07,1.6881106381331595e-06
Rewards bag 5,7.299742253402295e-06,7.992942520606735e-06,3.169416472284748e-06,3.0369997809610694e-06,2.780624790278883e-06,4.66497792495776e-06,2.5970493389366595e-06,2.720398526527657e-06,1.8206053025170678e-06,1.4878022902755498e-06,1.2551153497039597e-06
Rewards bag 6,3.0221436441680693e-06,5.97260847406828e-06,4.672529293981818e-06,3.4016377973219026e-06,2.055896732179735e-06,2.0956896233494446e-06,2.64309674255724e-06,4.596831396173082e-06,7.121428485640217e-07
Rewards bag 7,5.1185291022658245e-06,7.139475530171487e-06,2.9109597547449825e-06,1.4153771784038029e-06,1.6929102248667275e-06,5.219720211547779e-06,1.4476168274843125e-06,9.580285362148388e-07
Rewards bag 8,3.846128689735963e-06,6.663246125470955e-06,3.2336932958544512e-06,3.0519411637815275e-06,2.0117385111514277e-06,4.476928578198637e-06,1.6938980175711068e-06,2.0074148419718835e-06,1.2326111304115888e-06
Rewards bag 9,7.529527689731643e-06,6.643039934408076e-06,4.526954367802575e-06,2.446163426542232e-06,5.394694435698252e-06,1.662114334501196e-06,1.7346902412688878e-06,2.1162609458525358e-06,1.7964131476433594e-06,2.077614850214471e-06
Prob contr bag 0,0.017171075884756134,0.04138760794616669,0.0372338757335151,0.036324044486767425,0.03283755464663742,0.043062060688601154,0.005430806877098815,0.011751313473810844,0.027638719849294727
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 1,0.024046678911066977,0.03504223541160606,0.06133843791024901,0.0224714531056118,0.05937223737663449,0.050042107149376784,0.011028406335870496,0.014814901882713883,0.03420481204260614,0.0010773257533686275
Align contr bag 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 2,0.03253989647144537,0.06018759351880913,0.1090263733816797,0.033668773748541075,0.04465335533944126,0.05284771459330347,0.0125527323258666,0.11959487494998218,0.023499386218302432,0.007551097563687592,0.01732323797147541,0.030396288438655283,0.007540332052403425
Align contr bag 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 3,0.028037420614481983,0.050548375815846376,0.06923759316060721,0.03468727142897754,0.042842686614863214,0.02322316305032604,0.009532419836580612,0.042392389132003834,0.026159222029730277,0.023519448376430205,0.02889563373537186,0.02838597048895308,0.025563920499067912,0.02306134858947071
Align contr bag 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 4,0.09244104662601366,0.03209616134547761,0.022648195230549853,0.017070310411290302,0.009235594241110163,0.016881106381333454
Align contr bag 4,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 5,0.07299742253403099,0.07992942520607615,0.03169416472285097,0.03036999780961404,0.027806247902791893,0.04664977924958273,0.025970493389369454,0.027203985265279566,0.018206053025172683,0.014878022902757136,0.01255115349704098
Align contr bag 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 6,0.03022143644168402,0.059726084740689384,0.046725292939823325,0.034016377973222774,0.020558967321799616,0.020956896233496752,0.02643096742557531,0.04596831396173588,0.007121428485641001
Align contr bag 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
