auc_roc,0.6049213943950786,0.6293005240373661,0.6686033264980633,0.6574960127591707,0.687799043062201,0.6930394167236273,0.7248803827751196,0.7508544087491457,0.7292663476874003,0.7937457279562542,0.8254158122579175,0.8505354294827979,0.8567441330599225,0.8915470494417863,0.8913761676919572,0.9029961266803371,0.9053884711779449,0.9190020505809979,0.9224766461608568,0.9282866256550467,0.9185463659147869,0.9229323308270677,0.9245841877420825,0.951241740715425,0.9444634313055366,0.9471405787195262,0.9490772385509227,0.9805764411027569,0.9809182046024151,0.9825700615174299,0.9835383914331282,0.9839940760993393,0.986101617680565,0.9921394395078605,0.9931077694235588,0.9923103212576896,0.9915698336750968,0.9887787650945546,0.992652084757348,0.9943609022556391,0.9944748234221918,0.9943609022556391,0.9945317840054682,0.9927660059239007,0.9939052175894281,0.9940191387559808,0.9935064935064934,0.9947026657552973,0.9939052175894281,0.9949305080884028,0.9945317840054683,0.9949305080884028,0.9945887445887447,0.9955001139211667,0.9957849168375484,0.9961836409204831,0.9962975620870358,0.9964684438368648,0.9974367737525632,0.9973798131692868,0.997095010252905,0.9969810890863523,0.9964114832535885,0.9951583504215084,0.9965823650034177,0.9962406015037595,0.9967532467532468,0.996639325586694,0.9963545226703122,0.9960697197539302,0.9965254044201413,0.9965254044201413,0.996468443836865,0.9962406015037595,0.9959557985873776,0.9956709956709957,0.9960127591706539,0.995557074504443,0.9957279562542721,0.9958418774208249,0.9953861927546138,0.995101389838232,0.9953861927546138,0.9956140350877194,0.9956140350877193,0.9958988380041012,0.9958418774208249,0.9958418774208249,0.9958418774208249,0.998006379585327,0.9982911825017088,0.9982911825017088,0.9981203007518797,0.9979494190020506,0.9980633401686033,0.998006379585327,0.9978354978354979,0.9980633401686033,0.998177261335156,0.9983481430849852,0.9982911825017088
auc_pr,0.14111494431240357,0.1489664869748414,0.17206604052888355,0.17125865818040203,0.1964802618256772,0.19970531000535027,0.25851578578749135,0.28577629278513217,0.27528301078445894,0.36777902392457756,0.39780503072672296,0.45091235552898734,0.45837664579426945,0.542654691348094,0.5207841056229832,0.577724526804993,0.580282792712545,0.6913867802671749,0.6963890984259503,0.7499985551577742,0.7642793601596244,0.7700490047966417,0.7663915481348207,0.8399825846517732,0.8164204080699304,0.8220697381109895,0.8168760235565463,0.8756766494463385,0.869650601692209,0.8892226887954514,0.8941543505748107,0.893458821961915,0.8967062286424701,0.9112380645937661,0.9212520881085734,0.909283229107467,0.9059986358064733,0.9027547465050819,0.9193410853908617,0.9373001181314855,0.9378749764696686,0.9300556890945167,0.9325361395262154,0.919715748327021,0.9300749838562896,0.9304401294994369,0.9238343355359704,0.9365988153667486,0.9240729229002952,0.944434638550489,0.9422192679902034,0.9544495945121596,0.948003783655994,0.9556000712997788,0.9577189351211379,0.9588413565215602,0.9591934142419506,0.9610215319299981,0.9726723746353564,0.9702319632951233,0.9655464758553549,0.9641541993627616,0.9565380707445534,0.9448848116142106,0.958607329204014,0.9540492408005355,0.9584960132923033,0.9566832874569184,0.9530293305950361,0.9479461313709148,0.9553380788238415,0.9553378202936375,0.9538701419633875,0.9502680266396065,0.9458787448410579,0.9419786106312693,0.947151775858694,0.9412464776383114,0.9433516422481282,0.9446824935878565,0.9392282937473972,0.9363379468891506,0.9400720184596563,0.9424533622533786,0.9426044903929729,0.9464971219704723,0.945793976841387,0.945793976841387,0.9461191836214247,0.9765211665039539,0.9793432138283718,0.9793432138283718,0.977644636529863,0.974615465629981,0.9766412566031404,0.9761312192075211,0.9734947333715893,0.9758565159172121,0.9770413343082158,0.9796511662938501,0.9786577639846583
auc_roc_bag,0.875,0.875,0.8125,0.8125,0.8125,0.875,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
auc_pr_bag,0.41666666666666663,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.7916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Date,2024-06-01
Time,74.78778433799744
seed,4
Number of anomalous bags,2
Number of anomalies,38
Rewards bag 0,1.804314011216478e-06,3.4990612618930553e-06,2.038918873826914e-06,2.0427176025113437e-06,1.1440073517024642e-06,3.4965541110418627e-06,1.8188919861663359e-06,1.9970541635611743e-06,3.964307664837507e-06,4.615316324747161e-06,1.5332664912270312e-06,7.349523481113023e-07,2.983375982248602e-06,8.475043065957994e-07,2.0680929002871766e-06,4.55346833024828e-07,4.443277804958437e-06,1.051639535181187e-06,1.6496747431943037e-06,3.0713175046950576e-06,2.335836329798338e-06,2.3860973976937976e-06,2.3127705580022305e-06,1.6074060730342267e-06,6.698562835711619e-07,2.259654324818814e-06,3.053586191377785e-06,8.360071076662727e-07,1.2002214610719343e-06,8.455357644755477e-07,8.766936355770375e-07,1.1927324108804684e-06,4.998525303972447e-06,2.3491044663479412e-06,1.7980892415862275e-06,9.767153104543226e-07,1.613548545448842e-06,2.2130628734720073e-06,1.6887975475491163e-06,2.736359006376006e-07,1.6829675188387832e-06,1.5263777677063586e-06,6.086616425680484e-06,3.1138437178377908e-06,1.4699095952207167e-06,6.916073427881478e-07,2.0764838780723456e-06,1.6702322894969371e-06,2.0900886273833303e-06,1.921923225180009e-06,9.396174443406908e-07,1.099577921044591e-06,8.020366335774398e-07,9.920311588882002e-07,6.574536836025467e-07,1.0294824763204616e-06,5.122894980395933e-07,2.8892658123147266e-06,7.661289578911922e-07,7.078430680228523e-07,1.81132219510257e-06,6.612131887186438e-07,6.472684546832898e-06,2.2908544362646167e-06,3.009308398426975e-06,1.9448773777489247e-06,8.87178899431709e-07,1.1653435918162072e-06,1.0258634756754124e-06,1.1078659366212749e-06,8.157446060910172e-07,1.1097919121092573e-06,9.204579041216411e-07,5.012557001486773e-07,6.80481744608053e-07,1.3856248828582057e-06,5.571707301588363e-07,7.790788436709493e-07,9.983752865903036e-07,6.483023431417974e-07,3.4383259884367613e-07,5.425683521977276e-07,4.6510556610406474e-07,1.1017690798101361e-06,6.028374392301514e-07,1.065730788622074e-06,7.465025681015656e-07,1.8825890083424284e-06,4.77039450103282e-07,1.422344793188149e-06,2.211690944011571e-07,4.026975489122035e-07,1.21630170805573e-06,5.649155050204099e-07,9.619469276214074e-07,8.571384761366561e-07,7.581589976660491e-07,5.896986215202864e-07,4.4160498818321516e-07,6.883404142160818e-07
Prob contr bag 0,0.018043140112166768,0.03499061261893441,0.020389188738271388,0.020427176025115686,0.011440073517025902,0.03496554111042248,0.018188919861665362,0.019970541635613945,0.03964307664837944,0.04615316324747669,0.015332664912272,0.007349523481113833,0.029833759822489307,0.008475043065958927,0.020680929002874042,0.004553468330248781,0.04443277804958926,0.01051639535181303,0.016496747431944854,0.030713175046953957,0.023358363297985952,0.023860973976940602,0.023127705580024853,0.016074060730344036,0.006698562835712357,0.02259654324819063,0.03053586191378121,0.008360071076663648,0.012002214610720664,0.008455357644756408,0.00876693635577134,0.011927324108805997,0.04998525303972997,0.023491044663482,0.017980892415864255,0.009767153104544303,0.016135485454490197,0.02213062873472251,0.016887975475493023,0.0027363590063763077,0.016829675188389685,0.015263777677065268,0.060866164256811545,0.03113843717838134,0.014699095952208786,0.006916073427882239,0.020764838780725742,0.01670232289497121,0.020900886273835604,0.019219232251802207,0.009396174443407943,0.010995779210447122,0.008020366335775282,0.009920311588883094,0.006574536836026191,0.01029482476320575,0.005122894980396497,0.02889265812315045,0.007661289578912766,0.007078430680229303,0.018113221951027696,0.006612131887187166,0.06472684546833611,0.022908544362648692,0.030093083984273062,0.01944877377749139,0.008871788994318067,0.011653435918163356,0.010258634756755253,0.011078659366213968,0.00815744606091107,0.011097919121093796,0.009204579041217424,0.005012557001487324,0.00680481744608128,0.013856248828583584,0.005571707301588977,0.007790788436710351,0.009983752865904135,0.006483023431418688,0.00343832598843714,0.005425683521977874,0.00465105566104116,0.011017690798102575,0.006028374392302178,0.010657307886221915,0.007465025681016478,0.018825890083426357,0.004770394501033346,0.014223447931883055,0.0022116909440118146,0.004026975489122478,0.01216301708055864,0.005649155050204721,0.009619469276215134,0.008571384761367505,0.007581589976661326,0.005896986215203514,0.004416049881832638,0.006883404142161576
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
