auc_roc,0.16633266533066138,0.17234468937875747,0.21042084168336672,0.21643286573146292,0.23246492985971945,0.2464929859719439,0.2525050100200401,0.2525050100200401,0.2525050100200401,0.2585170340681363,0.2705410821643287,0.2705410821643287,0.2805611222444889,0.282565130260521,0.2925851703406813,0.2925851703406813,0.38677354709418843,0.37274549098196397,0.19639278557114226,0.21042084168336672,0.21042084168336672,0.2124248496993988,0.21643286573146292,0.22645290581162325,0.22845691382765532,0.2645290581162325,0.2645290581162325,0.2645290581162325,0.26853707414829664,0.2705410821643287,0.2705410821643287,0.2705410821643287,0.2805611222444889,0.2925851703406813,0.30260521042084165,0.3246492985971944,0.32665330661322645,0.3306613226452906,0.3106212424849699,0.31462925851703405,0.3106212424849699,0.312625250501002,0.3186372745490982,0.3226452905811623,0.32665330661322645,0.32665330661322645,0.32665330661322645,0.3066132264529058,0.2925851703406813,0.2945891783567134,0.29659318637274545,0.3166332665330661,0.33867735470941884,0.3406813627254509,0.3406813627254509,0.34468937875751504,0.34468937875751504,0.34468937875751504,0.3466933867735471,0.3486973947895792,0.35070140280561124,0.35070140280561124,0.35470941883767537,0.35671342685370744,0.3587174348697395,0.3647294589178357,0.3647294589178357,0.36873747494989983,0.3707414829659319,0.36673346693386777,0.36673346693386777,0.34468937875751504,0.34468937875751504,0.34468937875751504,0.3466933867735471,0.3486973947895792,0.3486973947895792,0.3486973947895792,0.35070140280561124,0.3527054108216433,0.3527054108216433,0.35470941883767537,0.35470941883767537,0.35671342685370744,0.36072144288577157,0.36072144288577157,0.3647294589178357,0.3647294589178357,0.3647294589178357,0.36873747494989983,0.3707414829659319,0.36873747494989983,0.3647294589178357,0.3647294589178357,0.36673346693386777,0.36673346693386777,0.3366733466933868,0.3366733466933868,0.3466933867735471,0.35070140280561124,0.35070140280561124
auc_pr,0.001199040767386091,0.0012077294685990338,0.0012658227848101266,0.0012755102040816326,0.0013020833333333333,0.001326259946949602,0.001336898395721925,0.001336898395721925,0.001336898395721925,0.0013477088948787063,0.0013698630136986301,0.0013698630136986301,0.001388888888888889,0.001392757660167131,0.0014124293785310734,0.0014124293785310734,0.0016286644951140066,0.0015923566878980893,0.0012437810945273632,0.0012658227848101266,0.0012658227848101266,0.0012690355329949238,0.0012755102040816326,0.0012919896640826874,0.0012953367875647669,0.001358695652173913,0.001358695652173913,0.001358695652173913,0.001366120218579235,0.0013698630136986301,0.0013698630136986301,0.0013698630136986301,0.001388888888888889,0.0014124293785310734,0.0014326647564469914,0.0014792899408284023,0.001483679525222552,0.0014925373134328358,0.0014492753623188406,0.0014577259475218659,0.0014492753623188406,0.0014534883720930232,0.001466275659824047,0.0014749262536873156,0.001483679525222552,0.001483679525222552,0.001483679525222552,0.001440922190201729,0.0014124293785310734,0.00141643059490085,0.0014204545454545455,0.0014619883040935672,0.0015105740181268882,0.0015151515151515152,0.0015151515151515152,0.001524390243902439,0.001524390243902439,0.001524390243902439,0.0015290519877675841,0.0015337423312883436,0.0015384615384615385,0.0015384615384615385,0.0015479876160990713,0.0015527950310559005,0.001557632398753894,0.0015723270440251573,0.0015723270440251573,0.0015822784810126582,0.0015873015873015873,0.0015772870662460567,0.0015772870662460567,0.001524390243902439,0.001524390243902439,0.001524390243902439,0.0015290519877675841,0.0015337423312883436,0.0015337423312883436,0.0015337423312883436,0.0015384615384615385,0.0015432098765432098,0.0015432098765432098,0.0015479876160990713,0.0015479876160990713,0.0015527950310559005,0.0015625,0.0015625,0.0015723270440251573,0.0015723270440251573,0.0015723270440251573,0.0015822784810126582,0.0015873015873015873,0.0015822784810126582,0.0015723270440251573,0.0015723270440251573,0.0015772870662460567,0.0015772870662460567,0.0015060240963855422,0.0015060240963855422,0.0015290519877675841,0.0015384615384615385,0.0015384615384615385
auc_roc_bag,0.11111111111111116,0.11111111111111116,0.11111111111111116,0.2222222222222222,0.33333333333333337,0.33333333333333337,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.2222222222222222,0.33333333333333337,0.33333333333333337,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.33333333333333337,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444
auc_pr_bag,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0625,0.07142857142857142,0.07142857142857142,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0625,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0625,0.07142857142857142,0.07142857142857142,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.07142857142857142,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.1,0.1,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.125,0.125,0.125,0.125,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
Date,2024-06-21
Time,70.14149308204651
seed,14
Number of anomalous bags,1
Number of anomalies,1
Rewards bXagX 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 2,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 3,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 4,0.0,0.15999999999999992,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 5,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 6,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 7,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 8,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 9,0.0,0.0,0.0,0.0,0.0
Rewards bag 0,0
Rewards bag 1,0
Rewards bag 2,0
Rewards bag 3,0
Rewards bag 4,0
Rewards bag 5,0
Rewards bag 6,0
Rewards bag 7,0
Rewards bag 8,0
Rewards bag 9,0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
