auc_roc,0.3775067750677507,0.498130081300813,0.5030081300813009,0.6487262872628726,0.6469918699186992,0.6666937669376694,0.6626016260162602,0.6589159891598916,0.6173170731707317,0.6128184281842819,0.6158265582655826,0.6404065040650406,0.6807046070460705,0.6808672086720868,0.6930081300813008,0.6794037940379404,0.6816260162601626,0.692330623306233,0.6786178861788619,0.6874254742547425,0.6860162601626016,0.6633062330623307,0.67710027100271,0.6767208672086721,0.6795934959349593,0.6766937669376694,0.6750406504065041,0.688211382113821,0.7013008130081301,0.708130081300813,0.7072899728997291,0.7153116531165312,0.7118157181571815,0.7313279132791327,0.7163685636856368,0.726639566395664,0.7296476964769647,0.7231165311653117,0.7242818428184282,0.7336856368563686,0.7336856368563686,0.7344444444444445,0.7197018970189701,0.7416802168021681,0.748780487804878,0.7437127371273713,0.7460975609756098,0.7486720867208672,0.7503794037940379,0.7466124661246613,0.7572357723577235,0.7644986449864499,0.7610298102981029,0.7559078590785908,0.7527642276422765,0.7544444444444444,0.7624932249322492,0.7628184281842818,0.7639024390243903,0.767669376693767,0.7705420054200541,0.761951219512195,0.7670189701897019,0.7682926829268293,0.7672086720867209,0.7680487804878049,0.7664227642276423,0.7649593495934959,0.7625474254742548,0.7605962059620596,0.7602981029810298,0.7625745257452575,0.7615718157181572,0.7619241192411924,0.7592682926829268,0.7580487804878049,0.7535772357723578,0.7495934959349593,0.7548509485094852,0.7560975609756098,0.7565853658536585,0.7574796747967479,0.7574796747967479,0.7556368563685635,0.7573441734417344,0.7565311653116532,0.7576422764227643,0.753739837398374,0.7512195121951218,0.7481029810298103,0.7472628726287263,0.7497831978319783,0.7544715447154472,0.755880758807588,0.7616260162601626,0.7638482384823847,0.7631165311653116,0.7694850948509485,0.7699999999999999,0.7704878048780488,0.7682655826558266
auc_pr,0.14193594449321956,0.1716586057992454,0.17276779965176436,0.2382343134851703,0.24133786700474846,0.26236050579743425,0.261784001042542,0.26046638307265246,0.23508306147497304,0.2337804097892535,0.23546156508973926,0.2461555047700716,0.266216948732939,0.2662646257651763,0.2722849399671082,0.26495493705937206,0.26717494152601506,0.28052007989033173,0.27086687473862026,0.2770996401441604,0.27807868443367434,0.2510580527221489,0.26925389261234967,0.271084707579425,0.27513786759228986,0.27205775952958333,0.2700538317159408,0.27690845636264166,0.2886078612265591,0.3004796529757359,0.29095221979212293,0.2957032219991076,0.29328248935224643,0.30649533246120275,0.29800109583450934,0.30957399124643,0.3113422480456738,0.30347043532340345,0.303911052360227,0.3097534727098303,0.3097534727098303,0.309744718350698,0.2926697705212606,0.31146850863874703,0.31782289926968876,0.3126632547198269,0.31466321723036866,0.3161664753414385,0.31889612341666496,0.31417365419264587,0.32185241284580657,0.3303036613279792,0.32467667215047386,0.31855443616994866,0.3146638036230538,0.3164641291888173,0.3249749134790236,0.3250667160606434,0.32788014916313507,0.32941525863791926,0.33189192151621344,0.3263453480949311,0.33446717019257777,0.33523998401488564,0.33418400167921275,0.33446136755731837,0.33190989333229187,0.3307746250118314,0.32998222532970967,0.32644124520183765,0.325426587526982,0.32857100337079037,0.32691369165687023,0.3271692408526842,0.32155760538054895,0.31961883783877937,0.31279579102277855,0.307109843393519,0.3138635188258706,0.3163258110730842,0.3179222791229208,0.3177803306552032,0.3173349840074281,0.31733807246250934,0.3194042034338542,0.3182404298018252,0.3215255643263623,0.31626314803888644,0.3133017470508219,0.30988050895340913,0.3094648534146938,0.3129159473446759,0.317865680805428,0.31871992310458924,0.3291917717338516,0.3328895359719696,0.3311386051170162,0.3388122110463273,0.3385047790749122,0.33822577833293616,0.3353715768502501
auc_roc_bag,0.5238095238095238,0.2857142857142857,0.2857142857142857,0.14285714285714288,0.14285714285714288,0.1904761904761905,0.23809523809523814,0.23809523809523814,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2380952380952381,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.1904761904761905,0.28571428571428575,0.14285714285714288,0.380952380952381,0.2380952380952381,0.14285714285714285,0.09523809523809525,0.09523809523809525,0.2380952380952381,0.1904761904761905,0.09523809523809525,0.04761904761904762,0.04761904761904762,0.04761904761904762,0.04761904761904762,0.04761904761904762,0.09523809523809525,0.04761904761904762,0.04761904761904762,0.04761904761904762,0.04761904761904762,0.04761904761904762,0.04761904761904762,0.04761904761904762,0.04761904761904762,0.04761904761904762,0.0,0.04761904761904762,0.09523809523809525,0.0,0.0,0.04761904761904762,0.04761904761904762,0.09523809523809525,0.14285714285714285,0.09523809523809525,0.14285714285714285,0.09523809523809525,0.09523809523809525,0.09523809523809525,0.14285714285714285,0.14285714285714288,0.09523809523809525,0.14285714285714288,0.09523809523809525,0.09523809523809525,0.09523809523809525,0.09523809523809525,0.0,0.0,0.04761904761904762,0.0,0.0,0.04761904761904762,0.0,0.0,0.04761904761904762,0.04761904761904762,0.0,0.0,0.04761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
auc_pr_bag,0.6433106575963718,0.5634353741496598,0.5634353741496598,0.5137755102040816,0.5137755102040816,0.5277210884353741,0.5409013605442177,0.5409013605442177,0.5634353741496598,0.5634353741496598,0.5634353741496598,0.539625850340136,0.5256802721088435,0.5256802721088435,0.5256802721088435,0.5256802721088435,0.5256802721088435,0.5256802721088435,0.5256802721088435,0.5528061224489795,0.5137755102040816,0.6062925170068026,0.5494897959183673,0.5113945578231293,0.49829931972789115,0.49829931972789115,0.539625850340136,0.5277210884353741,0.49948979591836734,0.48639455782312924,0.48639455782312924,0.48639455782312924,0.48639455782312924,0.48639455782312924,0.49948979591836734,0.48639455782312924,0.48639455782312924,0.48639455782312924,0.48639455782312924,0.48639455782312924,0.48639455782312924,0.48639455782312924,0.48639455782312924,0.48639455782312924,0.4804421768707483,0.48639455782312924,0.49829931972789115,0.4804421768707483,0.4804421768707483,0.48639455782312924,0.48639455782312924,0.49948979591836734,0.5113945578231293,0.49829931972789115,0.5113945578231293,0.49948979591836734,0.49948979591836734,0.49948979591836734,0.5113945578231293,0.5137755102040816,0.49948979591836734,0.5137755102040816,0.49948979591836734,0.49948979591836734,0.49948979591836734,0.49948979591836734,0.4804421768707483,0.4804421768707483,0.48639455782312924,0.4804421768707483,0.4804421768707483,0.48639455782312924,0.4804421768707483,0.4804421768707483,0.48639455782312924,0.48639455782312924,0.4804421768707483,0.4804421768707483,0.48639455782312924,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483,0.4804421768707483
Date,2024-05-31
Time,101.76861691474915
seed,4
Number of anomalous bags,7
Number of anomalies,90
Rewards bag 0,1.0319251244196741e-05,1.5827943027250554e-07,6.884075104305709e-06,7.62928780449583e-07,2.113454097173179e-06,2.5964464655106043e-06,1.1719053662811048e-06,3.122411280589853e-06,1.8495061447271137e-06,1.7807298726798327e-07,1.6934428274493292e-06,2.450783479353139e-06,5.742038371535603e-08,1.428586619091225e-06,1.2329328310758726e-06,2.779800223628196e-07,1.3336200109104389e-06,1.3706788875695357e-06,1.2183156220323587e-06,2.2515069731421975e-06,2.472911548577337e-06,1.3874338770529256e-06,4.958938950805108e-07,7.760048435527753e-07,5.195388229827947e-07,1.015688335829896e-06,1.1638433989813295e-06,2.688192372679435e-06,9.091404515761543e-07,1.3623383472488049e-06,6.652595383256981e-07,5.945183771977095e-07,2.2447479231302573e-06,1.7600811657823097e-06,7.334056053728533e-07,2.0742167708020667e-07,1.2137511566111779e-06,1.2170131409695622e-07,1.2226725892568843e-06,3.3192930704819466e-08,7.604659089670419e-07,1.5917976791391812e-06,1.4934257208889847e-06,5.936815140650569e-07,1.0562335279126891e-06,3.9109806531892984e-07,7.858675126317394e-07,8.357796458709199e-07,7.45329869368723e-07,7.30909589143852e-07,1.985760522661364e-06,1.2430385237182876e-06,7.43220542664178e-07,1.1448288246104998e-06,8.034642737747553e-07,1.0760511803331458e-06,7.846761249321639e-08,6.932186038545314e-07,8.711330496466767e-07,9.52943154699256e-07,9.052224157668521e-07,1.264954629093705e-06,4.189972878286236e-07,6.446266094819244e-07,2.8495960763333335e-07,4.6214059723547625e-07,5.807587322340893e-07,3.1933136418944915e-07,8.744847715397349e-07,2.909483936543469e-07,1.0506479925255848e-06,6.354020396359203e-07,1.0231885495869175e-07,4.708447520588335e-07,3.7929032802546634e-07,1.1738367569271678e-06,5.085839714780486e-07,7.719725393093472e-07,3.1386102071959623e-07,1.0330779642886e-06,1.3503577249319152e-06,1.1126424024723736e-07,2.788140737980917e-07,3.1265832604171686e-07,1.913137366258801e-07,4.725021940916841e-07,4.5519704169968316e-07,6.258278489454419e-07,4.1307069983275925e-07,5.274801046754805e-07,1.807430607150674e-07,3.259779866116e-07,1.118891651736944e-07,7.936076489403658e-07,5.386887152051607e-07,2.587489330653571e-07,4.6728008135039425e-07,1.7370800473677824e-07,2.522347246757939e-07,3.0975052576267707e-07
Prob contr bag 0,0.10319251244197877,0.0015827943027252299,0.06884075104306467,0.00762928780449667,0.021134540971734117,0.025964464655108904,0.011719053662812338,0.031224112805901972,0.018495061447273173,0.0017807298726800287,0.016934428274495157,0.02450783479353409,0.0005742038371536236,0.014285866190913824,0.012329328310760083,0.0027798002236285022,0.013336200109105857,0.013706788875696867,0.012183156220324929,0.022515069731424454,0.024729115485776092,0.013874338770530783,0.004958938950805654,0.007760048435528608,0.0051953882298285195,0.010156883358300079,0.011638433989814576,0.026881923726797312,0.009091404515762545,0.013623383472489549,0.006652595383257714,0.00594518377197775,0.022447479231305044,0.017600811657825035,0.00733405605372934,0.002074216770802295,0.012137511566113115,0.0012170131409696963,0.01222672589257019,0.0003319293070482312,0.007604659089671256,0.015917976791393566,0.014934257208891492,0.005936815140651223,0.010562335279128055,0.003910980653189729,0.007858675126318259,0.00835779645871012,0.007453298693688051,0.007309095891439325,0.019857605226615827,0.012430385237184245,0.007432205426642599,0.01144828824610626,0.008034642737748439,0.010760511803332644,0.0007846761249322503,0.006932186038546078,0.008711330496467726,0.00952943154699361,0.009052224157669517,0.012649546290938443,0.004189972878286698,0.006446266094819954,0.002849596076333647,0.004621405972355271,0.005807587322341533,0.003193313641894843,0.008744847715398312,0.0029094839365437896,0.010506479925257006,0.006354020396359903,0.0010231885495870301,0.004708447520588853,0.003792903280255081,0.01173836756927297,0.005085839714781046,0.007719725393094322,0.003138610207196308,0.010330779642887138,0.01350357724932064,0.0011126424024724961,0.002788140737981224,0.0031265832604175127,0.0019131373662590117,0.004725021940917362,0.004551970416997333,0.006258278489455108,0.0041307069983280474,0.005274801046755386,0.0018074306071508733,0.003259779866116359,0.0011188916517370672,0.007936076489404533,0.0053868871520522,0.002587489330653856,0.004672800813504457,0.0017370800473679737,0.002522347246758217,0.003097505257627112
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
