auc_roc,0.3629134057056299,0.36670032819994947,0.3716864428174704,0.3714970966927544,0.3774930573087604,0.38311032567533454,0.7133930825549104,0.7028528149457207,0.694016662458975,0.6953420853319868,0.6929437010855845,0.6493940924009088,0.6264200959353698,0.6224438273163342,0.6277455188083817,0.6761550113607675,0.67760666498359,0.6807624337288564,0.6737566271143651,0.6766599343600102,0.7221661196667508,0.7255743499116385,0.7207775814188336,0.7275309265337037,0.7248169654127745,0.7282251956576622,0.724690734662964,0.7188210047967685,0.7155390053016915,0.7156652360515021,0.7039888916940166,0.6991290078263065,0.700580661449129,0.7022216611966675,0.7043675839434487,0.7171168896743247,0.700012623074981,0.7022216611966675,0.7087856601868215,0.7070815450643776,0.7018429689472355,0.7049356223175965,0.7048093915677859,0.7057561221913659,0.7014011613228983,0.6999495077000758,0.6996970462004545,0.6901035092148446,0.690355970714466,0.6804468568543297,0.6832239333501642,0.7217874274173188,0.7111209290583186,0.7126988134309518,0.7212825044180762,0.7226710426659934,0.7219136581671295,0.7134561979298157,0.7113733905579399,0.7104897753092653,0.7114365059328452,0.7118151981822772,0.7162963898005554,0.7192628124211057,0.7285407725321889,0.7256374652865438,0.7282883110325675,0.7292981570310527,0.726079272910881,0.7219767735420348,0.7205882352941176,0.7146553900530168,0.7150340823024488,0.7177480434233778,0.7138348901792476,0.7108053521837919,0.7154758899267862,0.7174324665488513,0.71718000504923,0.7375662711436506,0.7375031557687454,0.739396617015905,0.7417318858874021,0.7632542287301186,0.7570689219893967,0.7599722292350416,0.7579525372380711,0.7554910376167635,0.7563746528654379,0.7582049987376925,0.7556172683665741,0.7512623074981065,0.7435622317596566,0.7458975006311538,0.7464655390053017,0.745960616006059,0.7394597323908103,0.7388916940166624,0.7402802322645796,0.7404064630143903,0.7389548093915678
auc_pr,0.08248175369994415,0.08077270436288642,0.07953494125267896,0.07886351188946929,0.07913216109262206,0.07996423203606845,0.18452999271434298,0.1559044993151073,0.13789604179248843,0.13375541751026607,0.13221832934016906,0.11977112702632006,0.11372919081144234,0.1405465154849597,0.14120004733818348,0.165082909833383,0.16578346893926846,0.16950230653739404,0.16637634519419578,0.16624358509705425,0.18577053464394386,0.18773602731230118,0.1859964696499897,0.1892658988965019,0.18848265884880927,0.1898176085407297,0.18996880570660737,0.18920952902701832,0.1872030188882385,0.1875536531473082,0.18079411358433112,0.1750506215369193,0.17584552967333672,0.1790706332434523,0.1797573082418724,0.18666422854635795,0.16787752784287907,0.16906481248584573,0.1725933345638995,0.17155561406938769,0.16669094755496747,0.16856826269514427,0.16851265731631854,0.16908975121161196,0.16629273060536168,0.16561918220378516,0.1651718907254379,0.1609614479901647,0.16088438712848438,0.15738441457908,0.15905710215401522,0.18048568185143382,0.1737914117885608,0.17330586276582696,0.17978031693775134,0.18092661142272745,0.17919424748662569,0.1753212761648865,0.17488494195960289,0.17473725817286204,0.17642498586721603,0.17588563243967603,0.17773810371248805,0.17901813013483203,0.1844954486305023,0.18369271915282712,0.18456345495547757,0.1851293888552123,0.1829457478392132,0.18237901813149085,0.17893397526647478,0.17468630222109827,0.17503987560433965,0.1762210068058339,0.1745945563952546,0.17260584483779587,0.17585122544253148,0.17673443819833431,0.17637826515957558,0.1922001221706653,0.1920255416222521,0.19267461230149405,0.19324524395558423,0.20396272761092737,0.2038552710036057,0.20568083220895067,0.2077149404959589,0.20561236785699757,0.2060766918926608,0.2070442380681346,0.20764588485832133,0.20673830418852962,0.20539551692661134,0.203513465596658,0.2035369142250182,0.20242270823186354,0.20109130164655237,0.20018057299983993,0.20071485912260872,0.20068130972791723,0.19950586351386757
auc_roc_bag,0.68,0.64,0.68,0.68,0.68,0.68,0.68,0.76,0.76,0.8,0.8800000000000001,0.8400000000000001,0.8,0.8400000000000001,0.8400000000000001,0.92,0.92,0.9600000000000001,0.9600000000000001,0.9600000000000001,1.0,1.0,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.8,0.8,0.8,0.8,0.8400000000000001,0.88,0.8400000000000001,0.88,0.8400000000000001,0.92,0.88,0.92,0.92,0.92,0.92,0.92,0.88,0.88,0.8400000000000001,0.88,0.8400000000000001,0.88,0.88,0.88,0.88,0.88,0.88,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8,0.8400000000000001,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001
auc_pr_bag,0.5688888888888889,0.5405555555555556,0.6905555555555556,0.7422222222222221,0.7422222222222221,0.6729761904761904,0.6729761904761904,0.7329761904761904,0.7879761904761904,0.8064285714285713,0.8599999999999999,0.7766666666666666,0.6266666666666667,0.7766666666666666,0.7766666666666666,0.9183333333333332,0.9183333333333332,0.9633333333333334,0.9633333333333334,0.9633333333333334,1.0,1.0,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.8605555555555555,0.8605555555555555,0.8605555555555555,0.8605555555555555,0.874642857142857,0.919642857142857,0.9055555555555554,0.919642857142857,0.874642857142857,0.9380952380952381,0.919642857142857,0.9380952380952381,0.9380952380952381,0.9380952380952381,0.9380952380952381,0.9380952380952381,0.919642857142857,0.919642857142857,0.9055555555555554,0.919642857142857,0.9055555555555554,0.919642857142857,0.919642857142857,0.919642857142857,0.919642857142857,0.919642857142857,0.919642857142857,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.8944444444444444,0.9055555555555554,0.8944444444444445,0.8944444444444444,0.8944444444444444,0.8944444444444444,0.8944444444444444,0.8944444444444444,0.8944444444444444,0.8944444444444444,0.8944444444444444,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555554,0.9055555555555556,0.9055555555555556
Date,2024-05-31
Time,100.0338225364685
seed,3
Number of anomalous bags,5
Number of anomalies,34
Rewards bag 0,3.210425367444943e-06,2.042016575065526e-06,1.7502494821932507e-06,6.061006573959437e-07,2.3180713123937606e-06,1.6088311755864077e-05,3.4184179342516228e-06,4.406695855711431e-06,3.2492014535249985e-06,1.4625485806284769e-06,3.154518054516318e-06,1.9947912679626908e-06,1.3184525551695558e-06,8.763418829391612e-07,5.038393757843657e-06,4.2858966406908935e-07,6.038740181876765e-07,1.3970056213563367e-06,7.876388124425874e-07,3.869740364061318e-06,3.4463209911300026e-07,8.070771346245686e-07,6.216624964748727e-07,6.684910733470023e-07,3.547040788617267e-07,7.527402545604788e-07,4.6643203098330094e-07,9.282869892464746e-07,3.050837343936572e-07,8.676221615296104e-07,1.4755449980273865e-06,1.498586357896677e-07,2.1106342082462554e-07,5.225468953020565e-07,4.79154748264992e-06,1.4487810203795878e-06,5.179032625167455e-07,6.815515668766712e-07,4.070065820936316e-07,1.153293112689371e-06,3.97695617321889e-07,3.4098404567813816e-07,2.941934808035593e-07,9.562718963266432e-07,3.7731722863258723e-07,1.2740391722744658e-06,8.939959807331172e-07,4.258555629021151e-07,7.25136049622095e-07,1.6129982384849903e-06,3.950355615599021e-06,8.753749132447282e-07,3.5435305376800536e-07,1.9309121250064724e-06,3.0641029859292023e-07,6.763610369233036e-07,7.227906162355634e-07,2.735884264671605e-07,1.0483403847434977e-07,3.1112064627915983e-07,2.360704128504907e-07,3.5074255216840367e-07,5.313207742311717e-07,1.50902537521449e-06,2.423085884788072e-07,8.882631746552709e-07,1.8701433699937745e-07,5.19949411330345e-07,2.116084994273949e-07,5.180903269183259e-07,5.861054421016664e-07,1.3614472176720957e-07,2.002326035809648e-07,4.617661118850845e-07,4.6995573499691754e-07,6.691463112875284e-07,3.9568372169107603e-07,3.253849185142205e-07,3.7411060390997674e-06,2.8793272265112866e-07,6.167162783157446e-07,3.260409111028387e-07,1.988690540132018e-06,6.672269276523143e-07,4.1057964587460773e-07,3.2842916834910853e-07,4.1235787545124303e-07,1.512302695478365e-07,3.417040130368075e-07,3.6879712796614285e-07,2.707885352401176e-07,3.1414723835671954e-07,8.39050376594376e-07,3.0578876348571183e-07,5.102600304801382e-07,2.754780829404644e-07,3.8955561410516547e-07,1.394322914208085e-07,9.108009867042382e-07,6.100573768922052e-07
Prob contr bag 0,0.032104253674452965,0.020420165750657505,0.017502494821934434,0.006061006573960105,0.02318071312394016,0.1608831175586585,0.034184179342519994,0.04406695855711917,0.03249201453525356,0.01462548580628638,0.031545180545166654,0.019947912679629105,0.01318452555169701,0.008763418829392577,0.05038393757844212,0.004285896640691365,0.00603874018187743,0.013970056213564905,0.007876388124426741,0.038697403640617446,0.003446320991130382,0.008070771346246574,0.006216624964749412,0.0066849107334707595,0.0035470407886176577,0.007527402545605616,0.004664320309833523,0.009282869892465769,0.003050837343936908,0.00867622161529706,0.01475544998027549,0.0014985863578968423,0.002110634208246488,0.005225468953021141,0.047915474826504476,0.014487810203797474,0.005179032625168025,0.006815515668767463,0.004070065820936764,0.011532931126894979,0.003976956173219328,0.0034098404567817573,0.002941934808035917,0.009562718963267484,0.0037731722863262878,0.012740391722746061,0.008939959807332157,0.00425855562902162,0.0072513604962217496,0.01612998238485168,0.03950355615599456,0.008753749132448247,0.0035435305376804436,0.01930912125006685,0.00306410298592954,0.0067636103692337805,0.00722790616235643,0.002735884264671906,0.001048340384743613,0.003111206462791941,0.002360704128505167,0.003507425521684423,0.005313207742312301,0.015090253752146562,0.002423085884788339,0.008882631746553687,0.0018701433699939804,0.005199494113304023,0.002116084994274182,0.0051809032691838295,0.00586105442101731,0.0013614472176722457,0.0020023260358098685,0.004617661118851354,0.004699557349969693,0.006691463112876022,0.003956837216911196,0.0032538491851425632,0.037411060391001796,0.002879327226511604,0.006167162783158125,0.0032604091110287462,0.019886905401322368,0.006672269276523877,0.00410579645874653,0.003284291683491447,0.004123578754512885,0.0015123026954785316,0.0034170401303684514,0.0036879712796618344,0.0027078853524014745,0.0031414723835675416,0.008390503765944683,0.003057887634857455,0.005102600304801944,0.0027547808294049476,0.0038955561410520837,0.0013943229142082385,0.009108009867043385,0.006100573768922724
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
