auc_roc,0.35944700460829493,0.5415668202764977,0.5408909370199693,0.5488172043010753,0.5574807987711213,0.38967741935483874,0.40356374807987705,0.4125960061443932,0.44190476190476186,0.44135176651305685,0.45609831029185866,0.4718279569892473,0.47778801843317975,0.48804915514592934,0.4897081413210445,0.4975115207373272,0.4993548387096774,0.5022427035330261,0.5032872503840246,0.5129953917050691,0.4952380952380952,0.4882334869431644,0.5002150537634409,0.500768049155146,0.49050691244239625,0.49290322580645163,0.4945622119815668,0.4994162826420891,0.5022427035330261,0.5088786482334869,0.4797542242703533,0.48190476190476184,0.4841167434715822,0.490568356374808,0.49671274961597545,0.49536098310291854,0.4982488479262673,0.6790168970814132,0.6782795698924732,0.6788325652841782,0.682826420890937,0.6847311827956989,0.6878033794162827,0.6878648233486944,0.642457757296467,0.6393241167434716,0.5992626728110599,0.58642089093702,0.5910906298003072,0.6007987711213517,0.5831029185867895,0.5912135176651305,0.5992012288786482,0.575668202764977,0.5784331797235024,0.5828571428571429,0.5849462365591398,0.5782488479262673,0.5721044546850999,0.5750537634408602,0.5804608294930876,0.583778801843318,0.6092780337941628,0.6117357910906297,0.5937941628264208,0.5963748079877113,0.6006144393241167,0.6041167434715822,0.6103225806451613,0.6109984639016898,0.5912135176651305,0.5882642089093701,0.5804608294930876,0.5822427035330261,0.5842089093701998,0.5854377880184332,0.5664516129032258,0.5714285714285714,0.5727188940092166,0.5810138248847927,0.5851305683563749,0.5875268817204301,0.6950537634408602,0.6891551459293395,0.6841781874039939,0.7382488479262673,0.7410138248847926,0.7660215053763441,0.7628878648233487,0.7646082949308756,0.7734562211981567,0.7721658986175115,0.770199692780338,0.7674961597542242,0.7682334869431643,0.7708755760368664,0.7679877112135176,0.7693394777265744,0.7709984639016897,0.7732718894009215,0.7733333333333333
auc_pr,0.05165288676334548,0.07369007361819127,0.07367184273624397,0.0746718030632576,0.0764124214413136,0.05426056056869405,0.05595229002466456,0.05664085400284297,0.059865099048372256,0.05934975152501043,0.061392109519669114,0.06337298025319929,0.06429318843344167,0.06564749081476226,0.06495514368905683,0.06597424737196379,0.06632563982640746,0.06674372669967334,0.06673445689458886,0.06808190551732296,0.06518857495693527,0.06385096324817012,0.06538507443895752,0.06551077953859222,0.06448314190453397,0.06489511713467319,0.06522134218210213,0.0660849286692648,0.06658258514224147,0.06773881802020208,0.06358912203872735,0.06392133722552035,0.06427460839088917,0.0652253161459434,0.06623740047142646,0.06641658740995052,0.0669818887060561,0.10618737052079227,0.10706526661204818,0.10880855080872882,0.10920831433095016,0.11003633146189827,0.1104905388776136,0.10964440019306455,0.09367336995098526,0.09422285133381995,0.08361721028958682,0.08063013327914903,0.08196288533978296,0.08463680311084174,0.08056132244461457,0.08276501499548874,0.0843188844308198,0.07851638915846823,0.07943047161614804,0.0801739605782476,0.08066009728070007,0.07919968472326808,0.07837677857734385,0.07865663849676459,0.07996708618716486,0.08068395898212474,0.08586423784559426,0.08662315902018147,0.08237315775905309,0.0834565935905946,0.08478395075352918,0.08556121343297111,0.08777147685861864,0.08761980717271005,0.08366711563331648,0.08220518574891174,0.08040733540084895,0.08098842384436347,0.08156391447445459,0.08178236957810497,0.07805593735627726,0.07870403254613983,0.07857623416003193,0.0805104607509502,0.0818123115908796,0.08264294429222045,0.12286428151929496,0.12060388571624313,0.11792365029892093,0.13884560848671687,0.14199431456779182,0.15873959034028595,0.1538398472775667,0.15503682328409177,0.1640179605613195,0.1635543666260843,0.16024384231043037,0.15693814192395467,0.1578022586655809,0.16022061616570205,0.15776942869791763,0.1594770382386822,0.1607224608875611,0.1625393003072768,0.16279029270436168
auc_roc_bag,0.6666666666666667,0.5416666666666667,0.5416666666666667,0.5416666666666666,0.5416666666666666,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.6666666666666667,0.7083333333333334,0.6666666666666667,0.6666666666666667,0.7083333333333333,0.6666666666666667,0.7708333333333333,0.6875,0.6666666666666666,0.6666666666666666,0.625,0.6875,0.6458333333333333,0.6458333333333333,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6458333333333333,0.6458333333333333,0.6041666666666666,0.6875,0.6875,0.7291666666666667,0.7291666666666667,0.8333333333333334,0.7916666666666667,0.7916666666666667,0.8333333333333334,0.8333333333333334,0.7916666666666667,0.8333333333333334,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.75,0.7291666666666667,0.6666666666666667,0.7083333333333333,0.6875,0.6875,0.6458333333333334,0.6458333333333334,0.6875,0.7708333333333333,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7708333333333333,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7708333333333333,0.7708333333333333,0.7916666666666667,0.7708333333333333,0.7708333333333333,0.7708333333333333,0.8125000000000001,0.8125000000000001,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7708333333333334
auc_pr_bag,0.6077380952380953,0.4125,0.5583333333333333,0.39583333333333337,0.39583333333333337,0.5690972222222223,0.5690972222222223,0.5690972222222223,0.6244047619047619,0.6422619047619047,0.4547619047619047,0.4547619047619047,0.4797619047619047,0.46190476190476193,0.644345238095238,0.6128472222222222,0.4878472222222222,0.4878472222222222,0.4482638888888889,0.6128472222222222,0.5732638888888889,0.5732638888888889,0.6128472222222222,0.6128472222222222,0.6128472222222222,0.6128472222222222,0.6128472222222222,0.6128472222222222,0.6128472222222222,0.6128472222222222,0.5732638888888889,0.5732638888888889,0.5315972222222223,0.6128472222222222,0.6128472222222222,0.6264880952380952,0.6264880952380952,0.73125,0.706845238095238,0.706845238095238,0.73125,0.73125,0.706845238095238,0.73125,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.7098214285714286,0.6264880952380952,0.6077380952380953,0.6255952380952381,0.5630952380952381,0.5630952380952381,0.5452380952380953,0.5452380952380953,0.5869047619047619,0.644345238095238,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.6264880952380952,0.644345238095238,0.6047619047619047,0.6047619047619047,0.6047619047619047,0.6047619047619047,0.644345238095238,0.644345238095238,0.7276785714285714,0.644345238095238,0.644345238095238,0.644345238095238,0.66875,0.66875,0.5875,0.5875,0.5875,0.65,0.65,0.65,0.5875,0.5875,0.5875,0.6291666666666667,0.6291666666666667,0.6291666666666667,0.6291666666666667,0.6291666666666667
Date,2024-05-30
Time,107.87133622169495
seed,2
Number of anomalous bags,4
Number of anomalies,35
Rewards bag 0,8.143368633068028e-06,2.214386291674836e-06,1.947575117479581e-06,7.023344958447367e-07,5.227320655622154e-06,8.767019005400817e-07,1.3570605990823886e-06,2.1639275366097414e-06,1.4779212314487033e-06,1.1258358585555383e-06,1.1373679601451551e-06,1.4207739718308092e-06,8.254592844108922e-07,2.4451120529179912e-06,5.033946436812879e-07,1.4465961639558735e-07,2.7219069853131364e-07,6.790421951944474e-07,8.17327068690492e-07,2.20885172175175e-06,8.887019115698219e-07,4.3268810142671274e-07,1.2804935479131327e-06,1.1623131509025735e-06,1.2108349431791188e-06,1.3299847717662984e-07,9.438257121863564e-07,4.915373099519452e-07,8.785707706968415e-07,2.018286826922919e-06,1.4532910289010404e-06,3.688567194548952e-07,5.463641137281521e-07,7.965498792552529e-07,1.3201202986421838e-06,1.916601725214746e-06,8.112692624130107e-06,2.6904973197155253e-07,5.29222611439223e-07,6.592511923966224e-07,2.9238686765894124e-07,1.363947167673349e-06,5.167964040325991e-07,2.588325086567e-06,7.980288947134351e-07,2.2840076117446943e-06,5.73390826148681e-07,1.387168997642803e-06,8.263069785560962e-07,9.528549011655781e-07,1.0695475869925898e-06,1.193253215112547e-06,8.582808320809479e-07,9.202766739317464e-07,3.829534259538019e-07,1.934968516952168e-06,9.05517864867288e-07,8.680789443784701e-07,6.071399250972028e-07,8.829375086453354e-07,3.223147576389403e-07,1.2409276641428828e-05,2.072044967312591e-07,1.6998849021700896e-06,2.295847121655129e-06,2.026018550828194e-06,8.735056045369049e-07,1.393894869265026e-06,1.7400743714314595e-06,8.216913148479148e-07,2.4418922338608323e-06,1.428302774348958e-06,1.1417360558286208e-06,5.520039801867888e-07,2.7604781565012675e-07,7.421759787070661e-07,5.279946268545673e-07,1.069534282637334e-06,4.236858562128634e-07,3.483129730535185e-07,1.0806110905282784e-06,6.8669006019190225e-06,1.4845210499870883e-06,1.1802263178219025e-06,6.4544842132352185e-06,2.0593111448955227e-06,5.907024707261555e-06,1.2395898910239147e-06,1.283089867330723e-07,3.376491359129709e-06,3.8670597902378995e-07,1.3904880290853322e-06,1.2786678396229093e-06,7.268565415066568e-07,2.677096716402538e-07,1.3555166020049423e-06,3.734093540918282e-07,1.1023375371670929e-07,2.949686323968804e-07,4.839620143392174e-07
Prob contr bag 0,0.08143368633068925,0.0221438629167508,0.019475751174797957,0.00702334495844814,0.052273206556227296,0.008767019005401782,0.01357060599082538,0.021639275366099796,0.01477921231448866,0.011258358585556624,0.011373679601452804,0.014207739718309657,0.00825459284410983,0.024451120529182604,0.005033946436813434,0.0014465961639560329,0.0027219069853134364,0.006790421951945221,0.00817327068690582,0.022088517217519935,0.008887019115699198,0.004326881014267604,0.012804935479132737,0.011623131509027015,0.012108349431792521,0.0013299847717664448,0.009438257121864604,0.004915373099519993,0.008785707706969383,0.020182868269231415,0.014532910289012005,0.0036885671945493586,0.005463641137282123,0.007965498792553406,0.01320120298642329,0.01916601725214957,0.08112692624131002,0.0026904973197158216,0.005292226114392813,0.0065925119239669495,0.0029238686765897344,0.013639471676734991,0.00516796404032656,0.025883250865672853,0.00798028894713523,0.022840076117449457,0.005733908261487441,0.013871689976429558,0.008263069785561872,0.00952854901165683,0.010695475869927076,0.011932532151126786,0.008582808320810424,0.009202766739318477,0.0038295342595384405,0.019349685169523814,0.009055178648673877,0.008680789443785657,0.0060713992509726965,0.008829375086454327,0.003223147576389758,0.12409276641430195,0.002072044967312819,0.016998849021702768,0.022958471216553818,0.02026018550828417,0.008735056045370011,0.013938948692651795,0.017400743714316512,0.008216913148480052,0.024418922338611013,0.014283027743491153,0.011417360558287466,0.005520039801868496,0.0027604781565015715,0.007421759787071478,0.0052799462685462544,0.010695342826374517,0.004236858562129101,0.003483129730535569,0.010806110905283974,0.06866900601919779,0.014845210499872518,0.011802263178220324,0.0645448421323593,0.020593111448957497,0.059070247072622054,0.012395898910240512,0.0012830898673308643,0.03376491359130081,0.0038670597902383252,0.013904880290854854,0.0127866783962305,0.007268565415067368,0.002677096716402833,0.013555166020050916,0.0037340935409186935,0.0011023375371672142,0.0029496863239691293,0.004839620143392708
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
