auc_roc,0.31184831181727907,0.3147653922542205,0.3125620655412115,0.32112711022840124,0.32603028798411116,0.3303748758689176,0.35402184707050643,0.3590491559086396,0.3643247269116187,0.32317527308838134,0.32904046673286996,0.35194265143992054,0.3361469712015889,0.3346884309831182,0.3424466236345581,0.3465429493545184,0.3241062562065541,0.3546735352532274,0.3485911122144985,0.35169438927507446,0.3518495531281033,0.329412859980139,0.3507323733862959,0.36848311817279045,0.3578699106256207,0.39216112214498505,0.37195878848063557,0.5077892254220456,0.48116310824230385,0.44333416087388283,0.4614262661370407,0.39312313803376364,0.4076154419066534,0.39126117179741815,0.4195320258192652,0.38505461767626614,0.4140081926514399,0.4099428997020854,0.37282770605759685,0.3930610724925522,0.3866993545183714,0.39808838133068525,0.39268867924528306,0.39107497517378353,0.3954195630585899,0.445382323733863,0.4404481132075472,0.4530784508440914,0.43923783515392256,0.4290590863952333,0.4420618172790467,0.4190665342601787,0.42232497517378353,0.45270605759682225,0.436724180734856,0.4248696623634558,0.42145605759682225,0.4242179741807348,0.438399950347567,0.43616559086395235,0.4341484607745779,0.42831429990069514,0.4310141509433961,0.41422542204568025,0.40531901688182725,0.5072616683217478,0.52246772591857,0.5145543694141014,0.4944451340615691,0.5202333664349553,0.48243545183714,0.47281529294935454,0.4841112214498511,0.4793011420059583,0.47113952333664344,0.4870593346573982,0.46763282025819264,0.4652122641509434,0.46949478649453824,0.46884309831181725,0.46657770605759685,0.46536742800397224,0.4622020854021847,0.45835402184707047,0.4734980139026812,0.47554617676266137,0.4863766137040714,0.46654667328699106,0.45174404170804366,0.4692154915590864,0.47663232373386294,0.5049342105263157,0.5045618172790467,0.49677259185700107,0.5916708043694141,0.6638530287984111,0.6690044687189672,0.6724180734856008,0.6568396226415094,0.6749006951340615,0.6722939424031777
auc_pr,0.12181997714422393,0.12009281965011935,0.11929327479946056,0.12187170175229309,0.1247802040974636,0.1302434489959347,0.13415346164238312,0.1316577766157138,0.14740474218898952,0.1429516656341372,0.14324046563470666,0.14428793488455832,0.1429693768394559,0.14188184580279842,0.14437861798953444,0.1463715783235797,0.14409880442235504,0.1461128105034079,0.14600414507039006,0.14876889495129902,0.14359222385535608,0.14524608374313214,0.14470536247897153,0.15818428817859848,0.15064126686838314,0.14923133264251426,0.1455753833136274,0.18943672263899572,0.19270738010884458,0.16288941200336657,0.17429960617346707,0.16458971850944826,0.16698541376982023,0.1534843190909751,0.15836873547892755,0.16004487189853797,0.16496670460328788,0.1670335804066625,0.16128012475830228,0.15774325124267063,0.15521362201590594,0.15495748888546884,0.15724480811931346,0.15566560581580222,0.1546798680684906,0.173458350009967,0.17979832358481818,0.17649329051194346,0.1767643371522435,0.1763302830127278,0.18399074249186764,0.1999174643626312,0.19259013527682295,0.19590079391511034,0.18354816573708893,0.17909366628403356,0.18904055520258314,0.1858330071187847,0.219889678577116,0.20752765563807446,0.20240236028106345,0.2040819661052446,0.2069126902926634,0.19816928883112417,0.19587708955478572,0.22460621425399485,0.23050731653829998,0.22957989777046475,0.220058576689253,0.2461832893995821,0.2306281248963935,0.2242501626138959,0.2269408641240453,0.23361081586538468,0.22813320549351507,0.22631333523901073,0.2234922472553642,0.22404231398588959,0.22303491077563886,0.22147626947427662,0.21678415916446708,0.22352638461388794,0.2237890637322809,0.21859135916159278,0.22777763092346978,0.22687900183312953,0.22002178340338702,0.2189045592461814,0.21769678629660089,0.21827639800564924,0.22228846389714518,0.2307491451021854,0.2303245425870351,0.22723679748491182,0.2649929162038963,0.3023099589012044,0.3089571161074731,0.3066642671009629,0.29404383858482164,0.31508905273616583,0.3015860074555142
auc_roc_bag,0.75,0.5833333333333333,0.45833333333333337,0.5416666666666667,0.6666666666666667,0.5,0.6666666666666666,0.7916666666666666,0.75,0.7916666666666666,0.7916666666666666,0.625,0.7083333333333334,0.75,0.6666666666666667,0.6666666666666667,0.75,0.6250000000000001,0.5833333333333333,0.6666666666666666,0.5833333333333333,0.5416666666666667,0.5833333333333333,0.6666666666666667,0.625,0.625,0.5,0.625,0.5833333333333333,0.5833333333333333,0.6666666666666666,0.625,0.625,0.625,0.5833333333333334,0.7083333333333333,0.625,0.625,0.6666666666666666,0.625,0.5833333333333333,0.625,0.625,0.625,0.625,0.5416666666666666,0.5833333333333333,0.5416666666666666,0.6458333333333334,0.6041666666666667,0.6458333333333334,0.6041666666666666,0.625,0.625,0.6875,0.7083333333333334,0.6875,0.7916666666666667,0.7083333333333334,0.875,0.875,0.875,0.8333333333333334,0.875,0.875,0.75,0.7083333333333333,0.75,0.75,0.7916666666666667,0.8333333333333334,0.7916666666666667,0.8333333333333334,0.7916666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7708333333333334,0.8333333333333334,0.7291666666666667,0.7708333333333334,0.7291666666666667,0.8333333333333334,0.7708333333333334,0.7708333333333334,0.7291666666666667,0.7708333333333334,0.7708333333333334,0.8333333333333334,0.7916666666666666,0.7916666666666666,0.8333333333333334,0.7916666666666667,0.8333333333333334,0.75,0.75,0.75,0.7083333333333333
auc_pr_bag,0.84265873015873,0.7378968253968253,0.6408399470899471,0.6785714285714285,0.7796626984126983,0.667228835978836,0.8128968253968253,0.8662698412698413,0.84265873015873,0.8662698412698413,0.8662698412698413,0.7102182539682539,0.8282738095238095,0.84265873015873,0.7796626984126983,0.7796626984126983,0.8518849206349206,0.7683201058201058,0.7480158730158729,0.7246031746031746,0.6948412698412698,0.6785714285714285,0.6948412698412698,0.7796626984126983,0.7102182539682539,0.7102182539682539,0.5535714285714285,0.7102182539682539,0.6948412698412698,0.593452380952381,0.7878968253968254,0.7642857142857142,0.7642857142857142,0.7323412698412698,0.5852182539682539,0.8365079365079364,0.7642857142857142,0.7642857142857142,0.8128968253968254,0.7642857142857142,0.7087301587301587,0.7323412698412698,0.7642857142857142,0.7642857142857142,0.7323412698412698,0.5698412698412698,0.593452380952381,0.5698412698412698,0.6921626984126984,0.6685515873015873,0.6921626984126984,0.6767857142857143,0.608829365079365,0.608829365079365,0.7131944444444445,0.7687499999999999,0.7131944444444445,0.8386904761904763,0.7548611111111111,0.9061507936507937,0.9061507936507937,0.9061507936507937,0.8873015873015873,0.9061507936507937,0.9061507936507937,0.8176587301587301,0.7482142857142857,0.7692460317460318,0.8176587301587301,0.8386904761904762,0.8873015873015873,0.8386904761904762,0.8873015873015873,0.8386904761904762,0.8873015873015873,0.8873015873015874,0.8873015873015873,0.8873015873015873,0.8873015873015873,0.8873015873015873,0.8248015873015874,0.8873015873015874,0.8104166666666667,0.8248015873015874,0.8104166666666667,0.8873015873015874,0.8248015873015874,0.8248015873015874,0.8104166666666667,0.8248015873015874,0.8248015873015874,0.8873015873015873,0.8662698412698413,0.8662698412698413,0.9104166666666667,0.8729166666666667,0.9104166666666667,0.8518849206349206,0.8518849206349206,0.84265873015873,0.8365079365079364
Date,2024-06-02
Time,69.18220210075378
seed,0
Number of anomalous bags,6
Number of anomalies,76
Rewards bag 0,5.111526313420412e-06,4.516563973500052e-06,4.411834575828815e-06,5.395946136621654e-06,5.254569503460633e-06,4.6673845700471096e-06,4.244915976574333e-06,5.845716149024234e-06,4.366656939361882e-06,4.4188637563216425e-06,4.9999777786585885e-06,4.706843158557833e-06,4.0964651934570005e-06,4.718713633686502e-06,3.3087798203450694e-06,4.7100697508184445e-06,5.210483605097101e-06,3.963659420053888e-06,5.055900087726845e-06,4.1703751070128685e-06,3.401410165680574e-06,3.845963308795399e-06,4.0649053254632165e-06,4.091559802878079e-06,3.9381691682236885e-06,3.3929639923594196e-06,8.089619006997376e-06,3.56301256160927e-06,4.789970278732793e-06,3.0836799111612186e-06,3.6507337043367544e-06,2.6668676036501725e-06,3.736389525341422e-06,2.9656887152050574e-06,4.463164431960027e-06,3.417156159954778e-06,3.1490023360434632e-06,3.3896333705501715e-06,2.4894820755099286e-06,3.2975388279176146e-06,2.871441496584699e-06,3.987018065168467e-06,4.273002809705066e-06,3.3909457079400904e-06,7.01322648355404e-06,1.705365751286763e-06,2.539884988492435e-06,2.0553845843018705e-06,2.32233231473968e-06,2.479046708237165e-06,4.128413220016671e-06,1.7814477704619411e-06,2.556881673624115e-06,2.611228226866556e-06,2.2895939689626625e-06,2.234548823952596e-06,2.5380088533014988e-06,2.814326750558664e-06,8.132438263747905e-06,1.358311388129044e-06,2.847899023463398e-06,1.8010790147577537e-06,2.8525483934932704e-06,2.0804786773360983e-06,5.831924189885162e-06,2.3106071392223433e-06,2.0996751906006404e-06,1.7688148945560917e-06,2.2158753795712254e-06,2.099526767470225e-06,1.7882080744991107e-06,1.772702762738187e-06,1.8719862595041553e-06,1.6042234055963916e-06,3.141160595307762e-06,2.213650057041549e-06,1.8878064403031237e-06,2.210962986302926e-06,1.6736982206644017e-06,2.4859615823145353e-06,1.900445549901556e-06,2.396044261942615e-06,2.0914737791930757e-06,1.96708761787388e-06,2.040855431881022e-06,2.250850088652988e-06,2.6178518202604606e-06,1.962593471827914e-06,1.999754512166315e-06,2.1933163939424524e-06,8.015335379819874e-06,1.769934060083541e-06,1.5174284753027068e-06,6.428329258868501e-06,5.791699989149774e-06,1.8957939386765516e-06,1.2419466918595383e-06,1.8545175470700623e-06,3.392326727756338e-06,1.9497760638208148e-06
Prob contr bag 0,0.051115263134209755,0.0451656397350055,0.044118345758293015,0.05395946136622248,0.052545695034612115,0.04667384570047624,0.04244915976574801,0.05845716149024878,0.04366656939362363,0.04418863756322129,0.04999977778659139,0.04706843158558351,0.04096465193457452,0.04718713633687021,0.03308779820345434,0.04710069750818963,0.05210483605097675,0.039636594200543246,0.05055900087727402,0.04170375107013328,0.03401410165680949,0.038459633087958224,0.04064905325463664,0.04091559802878529,0.039381691682241225,0.03392963992359793,0.08089619006998268,0.035630125616096624,0.0478997027873332,0.030836799111615583,0.036507337043371564,0.026668676036504663,0.037363895253418336,0.02965688715205384,0.04463164431960519,0.03417156159955154,0.0314900233604381,0.033896333705505446,0.024894820755102028,0.03297538827917978,0.028714414965850154,0.03987018065168906,0.04273002809705537,0.03390945707940464,0.07013226483554812,0.017053657512869507,0.02539884988492715,0.020553845843020967,0.023223323147399357,0.024790467082374378,0.041284132200171256,0.017814477704621374,0.025568816736243966,0.026112282268668435,0.022895939689629146,0.022345488239528418,0.025380088533017785,0.02814326750558974,0.08132438263748801,0.013583113881291936,0.028478990234637118,0.01801079014757952,0.028525483934935845,0.020804786773363275,0.05831924189885804,0.023106071392225976,0.020996751906008717,0.017688148945562865,0.022158753795714695,0.020995267674704565,0.017882080744993076,0.01772702762738382,0.018719862595043615,0.016042234055965682,0.03141160595308108,0.022136500570417928,0.018878064403033315,0.022109629863031693,0.01673698220664586,0.02485961582314809,0.019004455499017654,0.023960442619428788,0.02091473779193306,0.019670876178740967,0.02040855431881247,0.02250850088653236,0.026178518202607488,0.0196259347182813,0.019997545121665353,0.021933163939426938,0.08015335379820757,0.01769934060083736,0.01517428475302874,0.06428329258869209,0.05791699989150412,0.018957939386767604,0.012419466918596751,0.018545175470702665,0.033923267277567115,0.019497760638210297
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
