auc_roc,0.3813932980599647,0.3835978835978836,0.39653145208700763,0.4032921810699589,0.404320987654321,0.4029982363315696,0.411522633744856,0.42430922986478536,0.4276895943562611,0.41872427983539096,0.4229864785420341,0.42357436801881243,0.43018812463256906,0.42225161669606115,0.42519106407995294,0.4278365667254556,0.4363609641387419,0.4456202233980012,0.45899470899470907,0.46046443268665493,0.44562022339800117,0.44194591416813644,0.4444444444444444,0.43371546149323925,0.4357730746619636,0.43900646678424454,0.4422398589065256,0.44282774838330397,0.44429747207524983,0.4469429747207525,0.4514991181657848,0.45208700764256315,0.4553203997648442,0.45679012345679015,0.4545855379188713,0.4572310405643739,0.45899470899470896,0.45429159318048207,0.4584068195179306,0.4587007642563198,0.4628159905937683,0.46369782480893595,0.4659024103468548,0.44282774838330397,0.4432686654908877,0.4476778365667255,0.44929453262786595,0.4844209288653733,0.47633744855967075,0.47795414462081126,0.4733980011757789,0.5972957084068196,0.5850970017636685,0.578777189888301,0.5805408583186361,0.5777483833039387,0.5614344503233393,0.5445326278659612,0.5276308054085832,0.5308641975308642,0.5149911816578483,0.5154320987654322,0.5114638447971782,0.5114638447971781,0.5082304526748971,0.517636684303351,0.5146972369194591,0.5148442092886537,0.516166960611405,0.5157260435038213,0.506466784244562,0.5111699000587889,0.5070546737213404,0.49867724867724866,0.49191651969429745,0.49147560258671374,0.49176954732510286,0.49294532627865967,0.4955908289241623,0.4983833039388595,0.49265138154027044,0.4957378012933569,0.4783950617283951,0.48001175778953553,0.48736037624926515,0.48927101704879483,0.48456790123456794,0.48398001175778954,0.48442092886537325,0.4847148736037625,0.4878012933568489,0.47398589065255725,0.47413286302175195,0.4763374485596708,0.4732510288065844,0.46854791299235743,0.4617871840094062,0.4645796590241035,0.46516754850088177,0.4675191064079953
auc_pr,0.020804302921071768,0.020881359952303467,0.021361662866588853,0.021599171139597882,0.021688272096407016,0.021870147615058858,0.022419660941502197,0.023009438090273206,0.02329732514406833,0.022630679490648915,0.022873724300975534,0.022911759074186668,0.023293255598348307,0.023183659076726322,0.02350224392551482,0.023798606189883074,0.024298298132440957,0.029507101148143568,0.030195325857331264,0.02969605225418947,0.02935771555194048,0.029102662969248873,0.02966669792697011,0.029489104121364886,0.029816194754891057,0.030019573991945284,0.03027063429509148,0.030333157150719908,0.03072766662366593,0.031309038323688365,0.03021865970145244,0.030335011848416228,0.03047055440429735,0.03017093822685124,0.030099585247299658,0.030387862174539353,0.03052829030939526,0.03056173481095506,0.03048577166583626,0.030138454149340244,0.030659710707099722,0.030455019297930194,0.03070180484064626,0.028221755318203787,0.02870975751053145,0.029140989365331063,0.0293446569659621,0.03906587701778617,0.03815743631100554,0.03850751782378605,0.03842261744562465,0.049941665338219476,0.04754026677199042,0.045639610228930545,0.04605003805314348,0.04655350557577336,0.045859793319593986,0.04479684496902338,0.043196309532175334,0.04366856691361616,0.04295114840825793,0.04262721181641908,0.04256511562349409,0.04279491121967206,0.0425274876295109,0.042923538274337945,0.04207120775681823,0.04112345085026978,0.04203238968324713,0.041799800201579626,0.040711426779595855,0.04123839240930042,0.03980904625114677,0.03895413036202984,0.03800290826704032,0.0381581922891569,0.038429154663595484,0.03849335820186398,0.038987021830875705,0.039179112991132255,0.03907700196154642,0.03920476469722216,0.03732703220593487,0.03739661149737515,0.038165237603409924,0.03825162174931867,0.037872243582319054,0.03782615974891505,0.037707225508875813,0.03758656748418963,0.037689352436740584,0.03694338323566172,0.0367035732821456,0.036902102137005253,0.03681335391449846,0.03653821284550633,0.03612854011654489,0.036514968746720944,0.03685472578576971,0.03693572133414068
auc_roc_bag,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.6666666666666667,0.6666666666666667,0.5555555555555556,0.6666666666666667,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6666666666666667,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666667,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
auc_pr_bag,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0625,0.0625,0.0625,0.0625,0.08333333333333333,0.08333333333333333,0.1,0.1,0.125,0.125,0.1,0.125,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.125,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.125,0.1,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.1,0.1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
Date,2024-05-18
Time,170.62701749801636
n_clusters,50
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
Rewards bag 0,8.541476121026264e-07,5.825417825786053e-06,4.014950195038439e-06,3.160624222946602e-06,2.9358074741354043e-06,5.586271929869444e-06,1.7002295386048326e-06,1.0453970260336704e-06,2.8490463841123562e-06,1.030753961946105e-06
Rewards bag 1,2.8199116306690793e-06,4.3859828468455064e-06,3.7469979064005213e-06,3.5865766397481505e-06,2.2812828078811257e-06,5.775069649092819e-06,4.6600807871620976e-07,2.7867934014945095e-06,2.193107993350532e-06
Rewards bag 2,2.18598693224577e-06,4.181346945011458e-06,2.7660722565938398e-06,2.5023524127480187e-06,2.6897307115513295e-06,7.391274010954802e-06,3.4164397198594067e-07,2.732353685630432e-07
Rewards bag 3,3.1280701703627835e-06,6.1270314963036036e-06,3.869473102602803e-06,3.098776814594051e-06,3.3193559581200593e-06,7.5095811375421135e-06,9.12358932992062e-07,3.1633422198839926e-06,2.068070635123145e-06,2.092525339081106e-06,2.5814850967025714e-06
Rewards bag 4,3.4223639203558585e-06,5.251210253802655e-06,3.4031418540428426e-06,2.7027310892261853e-06,3.7387614058037557e-06,6.447718255548405e-06,6.157120882833015e-07,3.387747351026111e-06,7.877614584295745e-07,3.360790855918323e-06,1.0509933210788962e-06
Rewards bag 5,4.040196222185346e-06,5.3259245663620105e-06,3.2255775496865717e-06,2.7762286547161254e-06,2.972369101637754e-06,5.681433207260002e-06,1.0348135045601172e-06,3.1047078322325696e-06,9.291864422538541e-07,2.5300407867677387e-06
Rewards bag 6,5.090590210688703e-06,5.0129740730668415e-06,3.4755461337445872e-06,2.6017996768225434e-06,5.299372497554324e-06,5.938138240009289e-06,1.3180368954814853e-06,3.527586631362178e-06,6.813082991164965e-07,3.763779864299179e-06,2.7387651073185908e-06
Rewards bag 7,5.869029524661684e-06,3.50896397118316e-06,2.0883094857510438e-06,2.7270312653256377e-06,3.3328915266072733e-06,6.15742709557233e-06,6.625264881669039e-07,3.048130271414675e-06,4.920391541632309e-07
Rewards bag 8,5.118954346748623e-06,3.7559565408587123e-06,2.7542493046514687e-06,3.906995712030501e-06,3.963085016491111e-06,4.738122800799116e-06,6.699196682111236e-07,6.815177727814603e-06,6.704143007556823e-07,3.28151385699381e-07
Rewards bag 9,5.666600802932198e-06,3.9868030233476386e-06,2.706182580487822e-06,2.5612604979491827e-06,3.989040300089269e-06,3.92066877518733e-06,3.5525946572922336e-06,1.917342390717807e-06,1.759584278415067e-06,1.199681497453578e-06
Prob contr bag 0,0.008541476121027205,0.05825417825786695,0.040149501950388806,0.0316062422294695,0.029358074741357276,0.0558627192987006,0.0170022953860502,0.010453970260337855,0.0284904638411267,0.010307539619462186
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 1,0.0281991163066939,0.04385982846845989,0.03746997906400934,0.035865766397485455,0.02281282807881377,0.05775069649093455,0.004660080787162611,0.027867934014948165,0.02193107993350774
Align contr bag 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 2,0.021859869322460108,0.041813469450119184,0.027660722565941445,0.025023524127482943,0.026897307115516255,0.07391274010955616,0.0034164397198597827,0.002732353685630733
Align contr bag 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 3,0.03128070170363128,0.061270314963042784,0.03869473102603229,0.030987768145943922,0.03319355958120425,0.07509581137542941,0.009123589329921624,0.03163342219884341,0.02068070635123373,0.020925253390813366,0.025814850967028558
Align contr bag 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 4,0.034223639203562355,0.05251210253803233,0.03403141854043217,0.02702731089226483,0.037387614058041675,0.06447718255549115,0.006157120882833694,0.03387747351026484,0.007877614584296613,0.03360790855918693,0.01050993321079012
Align contr bag 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 5,0.040401962221857914,0.05325924566362597,0.03225577549686927,0.02776228654716431,0.029723691016380817,0.05681433207260628,0.010348135045602311,0.031047078322329114,0.009291864422539564,0.025300407867680175
Align contr bag 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 6,0.050905902106892637,0.05012974073067394,0.0347554613374497,0.0260179967682283,0.05299372497554908,0.05938138240009943,0.013180368954816305,0.03527586631362566,0.006813082991165715,0.037637798642995934,0.027387651073188923
Align contr bag 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 7,0.05869029524662331,0.035089639711835464,0.020883094857512736,0.02727031265325938,0.033328915266076405,0.061574270955730086,0.006625264881669768,0.030481302714150105,0.004920391541632851
Align contr bag 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 8,0.05118954346749187,0.03755956540859126,0.02754249304651772,0.039069957120309314,0.03963085016491547,0.047381228007996386,0.006699196682111974,0.06815177727815354,0.006704143007557561,0.0032815138569941716
Align contr bag 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 9,0.056666008029328224,0.039868030233480775,0.027061825804881198,0.02561260497949465,0.039890403000897086,0.03920668775187762,0.03552594657292625,0.019173423907180184,0.017595842784152608,0.0119968149745371
Align contr bag 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,50
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
