auc_roc,0.5458036587068845,0.5594190755481079,0.5513894707443094,0.5569403714565004,0.6115067727970954,0.5999511241446724,0.5901759530791789,0.5985895824605502,0.6041404831727413,0.6072126797933249,0.6202346041055719,0.6270423125261836,0.6189079737466834,0.6308825583019132,0.6415305124982544,0.6695643066610808,0.6650258343806731,0.6523181119955314,0.6527021365731043,0.6614299678815807,0.6672252478704092,0.6648861890797374,0.6562980030721967,0.6633151794442116,0.6712749615975423,0.6655495042591817,0.665479681608714,0.6512358609132802,0.6518293534422567,0.6525974025974026,0.6608713866778383,0.6609062980030722,0.6571009635525764,0.654657170786203,0.6585323278871666,0.7184401619885491,0.7383047060466416,0.7411674347158218,0.7503142019271052,0.7565633291439743,0.7646976679234744,0.7554112554112555,0.7491621281943863,0.7424591537494761,0.7472769166317552,0.7548875855327469,0.7528627286691802,0.7523390587906718,0.7620444072056974,0.7596355257645581,0.76260298840944,0.7338709677419354,0.731462086300796,0.7233975701717636,0.7484639016897082,0.7532816645719872,0.7580645161290323,0.7630568356374808,0.7528278173439463,0.7564935064935064,0.7553414327607876,0.7521994134897361,0.7524787040916073,0.7511520737327188,0.7595307917888563,0.758169250104734,0.7613810920262534,0.7596355257645581,0.7584485407066053,0.7591816785365172,0.757401200949588,0.7583438067309034,0.7544337383047061,0.7522692361402039,0.7476609412093284,0.7438905180840666,0.7430875576036867,0.7358260019550342,0.7328585393101522,0.7280407764278732,0.7272378159474934,0.7216869152353024,0.7183703393380813,0.7155425219941349,0.7149839407903924,0.7129590839268258,0.7130638179025276,0.7114928082670018,0.7089442815249267,0.7045105432202207,0.7049294791230275,0.7025904203323559,0.6992040217846671,0.694351347577154,0.6915235302332077,0.6893241167434716,0.686915235302332,0.6845761765116605,0.6847856444630638,0.6823767630219243,0.6785365172461947
auc_pr,0.14534288011999516,0.14937052264429768,0.1501925586504215,0.1572266541550833,0.1890071671924836,0.18955251860465117,0.2100299129263388,0.19588855740955224,0.18636454409580228,0.2002089141908214,0.21908620929796205,0.21316011672103735,0.20582566191542095,0.2221377964066823,0.21929314974612102,0.26146158625616256,0.2921382691833599,0.26640322178858766,0.2585275929729196,0.2796162757957712,0.2586842708034006,0.25175875573040096,0.2522043133558819,0.25545192071995354,0.2580793070504103,0.2685952676757733,0.31576559271905247,0.3011276516608186,0.2964193151394139,0.30904392634386657,0.3264375843405787,0.3196483509160907,0.31422930706585306,0.31935142837561353,0.31132338578213026,0.3442982831571059,0.37662801388495,0.37289114991324207,0.3716189425631318,0.3935813878755574,0.406597540236038,0.39621935658171725,0.3847608560992593,0.3868901525906392,0.381307451799969,0.39107449233773717,0.3884709080567719,0.384443731247174,0.38440225013973667,0.3676514358932073,0.392205021386118,0.35617198364002434,0.35819806535646953,0.3506772526298794,0.3783476076931077,0.38108016283984864,0.4087224323156364,0.4007843026629741,0.3947165348349136,0.3816499106895747,0.3892831444954728,0.3876891487003988,0.3783599656560931,0.404047500406917,0.39466200312939465,0.4128218476565639,0.4055509416132173,0.40296653665977594,0.39553975631743343,0.38822893316598484,0.38282922235968997,0.37596731081555135,0.37131117118928303,0.36583493958304486,0.35876560637359894,0.35166879720326977,0.3482503272375516,0.34127498720496274,0.33541994426765903,0.32989586149429045,0.3266554395990789,0.3216012835908941,0.31640578666918806,0.31304112620682695,0.3082717144763658,0.30664964531553063,0.30550852176076027,0.30142610702714406,0.2983598907336265,0.29364002223916197,0.29061819726740823,0.2887998584494247,0.28612692769712517,0.27960931981660253,0.2782469965694306,0.27718246200082336,0.27571219603543895,0.27380767345701995,0.27294748476155783,0.26767433962833886,0.26509717494148355
auc_roc_bag,0.38095238095238093,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857142,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.7142857142857142,0.8571428571428571,0.9047619047619048,0.8095238095238095,0.7619047619047619,0.9047619047619048,0.8095238095238095,0.8095238095238095,0.8571428571428572,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8571428571428572,0.8095238095238095,0.8571428571428572,0.9047619047619049,0.9047619047619049,0.9047619047619049,0.9047619047619049,0.9047619047619049,0.9047619047619049,0.9047619047619049,0.9047619047619049,0.9047619047619049,0.9523809523809524,1.0,0.9523809523809524,0.9523809523809524,1.0,1.0,1.0,1.0,1.0,0.9523809523809524,1.0,1.0,0.9523809523809524,0.9523809523809524,1.0,1.0,0.9523809523809524,1.0,0.9523809523809524,0.9523809523809524,1.0,1.0,1.0,1.0,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,1.0,1.0,1.0,1.0,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.6666666666666666,0.6666666666666666
auc_pr_bag,0.23234126984126985,0.30000000000000004,0.30000000000000004,0.37777777777777777,0.5916666666666667,0.8500000000000001,0.8166666666666667,0.8166666666666667,0.5916666666666667,0.8166666666666667,0.8500000000000001,0.6555555555555556,0.6222222222222222,0.8500000000000001,0.6555555555555556,0.6555555555555556,0.711111111111111,0.6555555555555556,0.6555555555555556,0.6555555555555556,0.6555555555555556,0.6555555555555556,0.6555555555555556,0.711111111111111,0.6555555555555556,0.711111111111111,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.9027777777777777,1.0,0.9027777777777777,0.9027777777777777,1.0,1.0,1.0,1.0,1.0,0.9027777777777777,1.0,1.0,0.9027777777777777,0.9027777777777777,1.0,1.0,0.9027777777777777,1.0,0.9027777777777777,0.9027777777777777,1.0,1.0,1.0,1.0,0.9027777777777777,0.9027777777777777,0.9027777777777777,0.9027777777777777,0.9027777777777777,1.0,1.0,1.0,1.0,0.9027777777777777,0.9027777777777777,0.9027777777777777,0.9027777777777777,0.9027777777777777,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8500000000000001,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.7936507936507937,0.7936507936507937,0.7936507936507937,0.6547619047619047,0.6547619047619047,0.6378968253968254,0.6378968253968254,0.6378968253968254,0.6378968253968254,0.6378968253968254,0.6378968253968254,0.6378968253968254,0.5823412698412698,0.5823412698412698
Date,2024-06-11
Time,71.78505086898804
seed,17
Number of anomalous bags,3
Number of anomalies,66
Rewards bXagX 0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 1,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 2,0.07999999999999996,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 3,0.16000000000000003,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 4,0.36,0.040000000000000036,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 5,0.15999999999999992,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 6,0.15999999999999992,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 7,0.16000000000000003,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 8,0.12,0.15999999999999992,0.0,0.0,0.0,0.0,0.0
Rewards bXagX 9,0.16000000000000003,0.0,0.0,0.0,0.0,0.0
Rewards bag 0,0
Rewards bag 1,0
Rewards bag 2,0
Rewards bag 3,0
Rewards bag 4,0
Rewards bag 5,0
Rewards bag 6,0
Rewards bag 7,0
Rewards bag 8,0
Rewards bag 9,0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
