Restart alignment,0.6164007421150278,0.6256029684601113,0.6189239332096474,0.5903525046382189,0.6168460111317254,0.5706864564007421,0.5683858998144713,0.5833024118738406,0.5457513914656772,0.6042300556586271,0.5954730983302412,0.5749165120593692,0.5823376623376624,0.5801855287569573,0.5965862708719852,0.585974025974026,0.637922077922078,0.558812615955473,0.6166975881261596,0.6354730983302411,0.6679777365491651,0.6448979591836735,0.6417810760667904,0.6416326530612245,0.6130612244897959,0.6718367346938775,0.662560296846011,0.581669758812616,0.621595547309833,0.5840445269016696,0.6069016697588125,0.6650092764378479,0.5723191094619665,0.631317254174397,0.6307235621521337,0.6699072356215213,0.676808905380334,0.6740630797773655,0.6047495361781077,0.7146567717996289,0.7068645640074211,0.6211502782931354,0.689721706864564,0.693877551020408,0.7155473098330242,0.6991465677179962,0.6988497217068644,0.6839332096474953,0.6342115027829314,0.6614471243042672
Without alignment,0.7131725417439703,0.7312801484230055,0.7673469387755102,0.7827829313543598,0.7834508348794064,0.7948794063079778,0.804378478664193,0.8104638218923933,0.8123191094619666,0.8125417439703154,0.8124675324675326,0.8201113172541744,0.8204823747680892,0.8273098330241186,0.824712430426716,0.8318367346938775,0.8320593692022263,0.8283487940630798,0.8291651205936921,0.8307235621521336,0.831465677179963,0.8332467532467532,0.8320593692022263,0.8348051948051948,0.8340630797773656,0.8379962894248608,0.8383673469387756,0.839925788497217,0.8297588126159555,0.8329499072356216,0.831317254174397,0.8434879406307978,0.8475695732838588,0.8486827458256029,0.850760667903525,0.8524675324675324,0.8520964749536176,0.8522448979591836,0.8543970315398887,0.8597402597402597,0.8619666048237477,0.8630055658627087,0.8644897959183674,0.8587755102040815,0.8585528756957327,0.862634508348794,0.862634508348794,0.8474211502782932,0.8437847866419295,0.845417439703154
Original ww,0.7131725417439703,0.7312801484230055,0.7673469387755102,0.7827829313543598,0.7834508348794064,0.7948794063079778,0.804378478664193,0.8104638218923933,0.8123191094619666,0.8125417439703154,0.8124675324675326,0.8201113172541744,0.8204823747680892,0.8273098330241186,0.824712430426716,0.8318367346938775,0.8320593692022263,0.8283487940630798,0.8291651205936921,0.8307235621521336,0.831465677179963,0.8332467532467532,0.8320593692022263,0.8348051948051948,0.8340630797773656,0.8379962894248608,0.8383673469387756,0.839925788497217,0.8297588126159555,0.8329499072356216,0.831317254174397,0.8434879406307978,0.8332467532467532,0.8359925788497218,0.8405194805194807,0.8428942486085345,0.8447495361781077,0.8473469387755102,0.8418552875695733,0.8429684601113172,0.8323562152133581,0.8258256029684602,0.8267903525046383,0.8273840445269017,0.8297588126159554,0.8319851576994435,0.8310204081632653,0.8333951762523191,0.8352504638218923,0.8374768089053802
M old reward,0.6945454545454546,0.6957328385899815,0.704712430426716,0.7106493506493505,0.7114656771799629,0.7132467532467531,0.7169573283858998,0.7277922077922078,0.7283858998144712,0.7286085343228199,0.7284601113172541,0.7287569573283857,0.7410018552875697,0.7473098330241188,0.7482745825602969,0.7549536178107608,0.7683116883116883,0.7714285714285714,0.7714285714285714,0.7715027829313543,0.7787012987012984,0.7770686456400742,0.7798144712430426,0.7864935064935065,0.7865677179962894,0.7883487940630797,0.7920593692022262,0.7962152133580706,0.7962152133580706,0.800964749536178,0.800964749536178,0.8037105751391466,0.8054174397031538,0.8097217068645639,0.8097217068645639,0.8130612244897958,0.807421150278293,0.8040074211502782,0.8040074211502782,0.8077922077922078,0.8119480519480519,0.8135807050092764,0.8175139146567718,0.8196660482374767,0.8196660482374767,0.8210018552875695,0.8256029684601113,0.8275324675324676,0.8276066790352504,0.8279035250463822,0.8279035250463822,0.8221892393320964,0.8270871985157698,0.8232282003710575,0.824712430426716,0.8049721706864564,0.8070500927643784,0.8054174397031539,0.7965862708719851,0.8014842300556587,0.8028200371057514,0.8053432282003711,0.8033395176252319,0.8060853432282004,0.8051205936920223,0.8058627087198517,0.806530612244898,0.8059369202226345,0.7910204081632654,0.7915398886827459,0.7870871985157698,0.7897588126159556,0.7902040816326531,0.7905009276437849,0.7912430426716142,0.7928756957328387,0.7936920222634509,0.7942857142857144,0.7953246753246752,0.7965862708719852,0.7965862708719852,0.7965862708719852,0.7972541743970315,0.7968089053803339,0.7974768089053803,0.7974768089053803,0.796660482374768,0.7979962894248609,0.7983673469387755,0.8007421150278293,0.8008163265306123,0.8017810760667904,0.804452690166976,0.7997773654916511,0.8009647495361781,0.8018552875695732,0.7991836734693877,0.8013358070500927,0.8048237476808904,0.8048237476808904
M new reward,0.6945454545454546,0.6957328385899815,0.704712430426716,0.7106493506493505,0.7114656771799629,0.7132467532467531,0.7169573283858998,0.7277922077922078,0.7283858998144712,0.7286085343228199,0.7284601113172541,0.7287569573283857,0.7410018552875697,0.7473098330241188,0.7482745825602969,0.7549536178107608,0.7683116883116883,0.7714285714285714,0.7714285714285714,0.7715027829313543,0.7787012987012984,0.7770686456400742,0.7798144712430426,0.7864935064935065,0.7865677179962894,0.7883487940630797,0.7920593692022262,0.7962152133580706,0.7962152133580706,0.800964749536178,0.800964749536178,0.8037105751391466,0.8054174397031538,0.8097217068645639,0.8097217068645639,0.8130612244897958,0.807421150278293,0.8040074211502782,0.8040074211502782,0.8077922077922078,0.8119480519480519,0.8135807050092764,0.8175139146567718,0.8196660482374767,0.8196660482374767,0.8210018552875695,0.8256029684601113,0.8275324675324676,0.8276066790352504,0.8279035250463822,0.8279035250463822,0.8226345083487939,0.8186270871985157,0.8204081632653061,0.824712430426716,0.8309461966604823,0.8278293135435992,0.8278293135435992,0.8295361781076066,0.8325046382189238,0.8265677179962895,0.8271614100185528,0.8271614100185528,0.8271614100185528,0.8271614100185528,0.8284230055658627,0.8284230055658627,0.8275324675324675,0.82708719851577,0.8293135435992578,0.8293135435992578,0.8303525046382189,0.8316883116883117,0.8307977736549165,0.8315398886827459,0.8328014842300556,0.8321335807050093,0.832282003710575,0.8126901669758811,0.8143970315398886,0.8110575139146567,0.8123933209647495,0.8123933209647495,0.8123933209647495,0.814100185528757,0.8145454545454546,0.8167717996289425,0.8117254174397033,0.8143228200371058,0.8143228200371058,0.815064935064935,0.815064935064935,0.8163265306122449,0.8180333951762524,0.8209276437847867,0.8151391465677181,0.8172912801484231,0.8100927643784787,0.8110575139146567,0.811799628942486

Restart,0.6164007421150278,0.6256029684601113,0.6189239332096474,0.5903525046382189,0.6168460111317254,0.5706864564007421,0.5683858998144713,0.5833024118738406,0.5457513914656772,0.6042300556586271,0.5954730983302412,0.5749165120593692,0.5823376623376624,0.5801855287569573,0.5965862708719852,0.585974025974026,0.637922077922078,0.558812615955473,0.6166975881261596,0.6354730983302411,0.6679777365491651,0.6448979591836735,0.6417810760667904,0.6416326530612245,0.6130612244897959,0.6718367346938775,0.662560296846011,0.581669758812616,0.621595547309833,0.5840445269016696,0.6069016697588125,0.6650092764378479,0.5723191094619665,0.631317254174397,0.6307235621521337,0.6699072356215213,0.676808905380334,0.6740630797773655,0.6047495361781077,0.7146567717996289,0.7068645640074211,0.6211502782931354,0.689721706864564,0.693877551020408,0.7155473098330242,0.6991465677179962,0.6988497217068644,0.6839332096474953,0.6342115027829314,0.6614471243042672
Without alignment,0.7131725417439703,0.7312801484230055,0.7673469387755102,0.7827829313543598,0.7834508348794064,0.7948794063079778,0.804378478664193,0.8104638218923933,0.8123191094619666,0.8125417439703154,0.8124675324675326,0.8201113172541744,0.8204823747680892,0.8273098330241186,0.824712430426716,0.8318367346938775,0.8320593692022263,0.8283487940630798,0.8291651205936921,0.8307235621521336,0.831465677179963,0.8332467532467532,0.8320593692022263,0.8348051948051948,0.8340630797773656,0.8379962894248608,0.8383673469387756,0.839925788497217,0.8297588126159555,0.8329499072356216,0.831317254174397,0.8434879406307978,0.8475695732838588,0.8486827458256029,0.850760667903525,0.8524675324675324,0.8520964749536176,0.8522448979591836,0.8543970315398887,0.8597402597402597,0.8619666048237477,0.8630055658627087,0.8644897959183674,0.8587755102040815,0.8585528756957327,0.862634508348794,0.862634508348794,0.8474211502782932,0.8437847866419295,0.845417439703154
No restart,0.5666790352504638,0.5932467532467532,0.6227087198515769,0.6007421150278293,0.6063821892393321,0.5964378478664193,0.5872356215213358,0.5522077922077921,0.5617810760667904,0.5827829313543598,0.5875324675324675,0.5638589981447124,0.5576994434137291,0.610834879406308,0.5836734693877551,0.5401113172541744,0.5598515769944341,0.568682745825603,0.6009647495361781,0.5925788497217068,0.5241558441558443,0.5966604823747681,0.6003710575139146,0.5644526901669759,0.6214471243042672,0.6495732838589982,0.6523191094619666,0.6100185528756957,0.5656400742115028,0.5834508348794064,0.6233024118738405,0.5643784786641929,0.5620037105751391,0.611799628942486,0.6023747680890539,0.6353988868274583,0.5846382189239332,0.5975510204081631,0.5940630797773655,0.5872356215213358,0.5634879406307978,0.6027458256029684,0.6159554730983302,0.6016326530612244,0.6203339517625232,0.6209276437847866,0.6277551020408163,0.6047495361781077,0.6332467532467533,0.6001484230055659
Restart 50 epochs,0.5666790352504638,0.5791465677179963,0.6275324675324676,0.595621521335807,0.5735807050092764,0.608534322820037,0.6101669758812616,0.621669758812616,0.580556586270872,0.5657884972170686,0.6482374768089053,0.653877551020408,0.6163265306122448,0.6290909090909091,0.6342115027829314,0.6339888682745826,0.6647866419294991,0.6060111317254174,0.6494248608534322,0.710204081632653,0.6786641929499072,0.7715769944341373,0.6756215213358071,0.7268274582560297,0.6617439703153989,0.7326901669758812,0.680964749536178,0.7207421150278293,0.7335064935064936,0.740482374768089,0.6887569573283859,0.7595547309833024,0.7457513914656771,0.7812987012987013,0.7332096474953618,0.7341743970315399,0.7442671614100185,0.7552504638218924,0.7822634508348794,0.7174025974025973,0.7630426716141,0.7518367346938776,0.7585899814471243,0.780556586270872,0.8071243042671613,0.7615584415584415,0.7685343228200371,0.7571057513914656,0.7257142857142858,0.7595547309833025
Original ww,0.7131725417439703,0.7312801484230055,0.7673469387755102,0.7827829313543598,0.7834508348794064,0.7948794063079778,0.804378478664193,0.8104638218923933,0.8123191094619666,0.8125417439703154,0.8124675324675326,0.8201113172541744,0.8204823747680892,0.8273098330241186,0.824712430426716,0.8318367346938775,0.8320593692022263,0.8283487940630798,0.8291651205936921,0.8307235621521336,0.831465677179963,0.8332467532467532,0.8320593692022263,0.8348051948051948,0.8340630797773656,0.8379962894248608,0.8383673469387756,0.839925788497217,0.8297588126159555,0.8329499072356216,0.831317254174397,0.8434879406307978,0.8332467532467532,0.8359925788497218,0.8405194805194807,0.8428942486085345,0.8447495361781077,0.8473469387755102,0.8418552875695733,0.8429684601113172,0.8323562152133581,0.8258256029684602,0.8267903525046383,0.8273840445269017,0.8297588126159554,0.8319851576994435,0.8310204081632653,0.8333951762523191,0.8352504638218923,0.8374768089053802
M old reward,0.6945454545454546,0.6957328385899815,0.704712430426716,0.7106493506493505,0.7114656771799629,0.7132467532467531,0.7169573283858998,0.7277922077922078,0.7283858998144712,0.7286085343228199,0.7284601113172541,0.7287569573283857,0.7410018552875697,0.7473098330241188,0.7482745825602969,0.7549536178107608,0.7683116883116883,0.7714285714285714,0.7714285714285714,0.7715027829313543,0.7787012987012984,0.7770686456400742,0.7798144712430426,0.7864935064935065,0.7865677179962894,0.7883487940630797,0.7920593692022262,0.7962152133580706,0.7962152133580706,0.800964749536178,0.800964749536178,0.8037105751391466,0.8054174397031538,0.8097217068645639,0.8097217068645639,0.8130612244897958,0.807421150278293,0.8040074211502782,0.8040074211502782,0.8077922077922078,0.8119480519480519,0.8135807050092764,0.8175139146567718,0.8196660482374767,0.8196660482374767,0.8210018552875695,0.8256029684601113,0.8275324675324676,0.8276066790352504,0.8279035250463822,0.8279035250463822,0.8221892393320964,0.8270871985157698,0.8232282003710575,0.824712430426716,0.8049721706864564,0.8070500927643784,0.8054174397031539,0.7965862708719851,0.8014842300556587,0.8028200371057514,0.8053432282003711,0.8033395176252319,0.8060853432282004,0.8051205936920223,0.8058627087198517,0.806530612244898,0.8059369202226345,0.7910204081632654,0.7915398886827459,0.7870871985157698,0.7897588126159556,0.7902040816326531,0.7905009276437849,0.7912430426716142,0.7928756957328387,0.7936920222634509,0.7942857142857144,0.7953246753246752,0.7965862708719852,0.7965862708719852,0.7965862708719852,0.7972541743970315,0.7968089053803339,0.7974768089053803,0.7974768089053803,0.796660482374768,0.7979962894248609,0.7983673469387755,0.8007421150278293,0.8008163265306123,0.8017810760667904,0.804452690166976,0.7997773654916511,0.8009647495361781,0.8018552875695732,0.7991836734693877,0.8013358070500927,0.8048237476808904,0.8048237476808904
