auc_roc,0.6049213943950786,0.6077124629756209,0.649749373433584,0.6912736386420596,0.6883686488949646,0.7030075187969924,0.6958874458874459,0.7248803827751196,0.7190704032809296,0.7215197083618137,0.7346206425153794,0.7439052175894281,0.747095010252905,0.7346776030986557,0.7282410571884257,0.7309182046024151,0.7321713374344953,0.7248803827751196,0.7293802688539531,0.7934609250398724,0.7947140578719527,0.7997265892002734,0.7978468899521531,0.7984164957849169,0.8035429482797904,0.8109478241057189,0.8143654591023013,0.8164160401002507,0.8134540897698793,0.8130553656869446,0.8133971291866029,0.820460241512873,0.8153907496012759,0.8160173160173161,0.8215994531784006,0.8225677830940988,0.8283208020050126,0.8305992253360674,0.8321371610845295,0.8335611756664387,0.8309979494190021,0.8667691957165641,0.865060378218273,0.867965367965368,0.8770221007063113,0.8810663021189337,0.8852813852813852,0.887218045112782,0.8887559808612441,0.8895534290271132,0.8930280246069721,0.8861927546138073,0.882661198450672,0.8810093415356574,0.888300296195033,0.9138755980861243,0.906926406926407,0.9090339485076326,0.9483367509683299,0.9499316473000684,0.950786056049214,0.9525518341307815,0.9526087947140579,0.9502164502164502,0.9490202779676463,0.9496468443836864,0.9509569377990431,0.9495329232171337,0.9494759626338574,0.9506721348826612,0.9511847801321486,0.9520391888812941,0.9503873319662793,0.9508430166324904,0.9500455684666211,0.9507290954659375,0.9499886078833447,0.9629186602870813,0.9650831624515835,0.964855320118478,0.9645705172020962,0.9726019594440647,0.9719753930280246,0.9714627477785371,0.9695260879471407,0.9692982456140351,0.9670767828662565,0.967133743449533,0.9794941900205059,0.9797789929368876,0.978753702437913,0.9782410571884256,0.9779562542720437,0.9761335156071999,0.9765892002734109,0.9800068352699931,0.979380268853953,0.9786967418546365,0.9798929141034405,0.9797220323536113,0.9800068352699931
auc_pr,0.14111494431240357,0.14158981324692463,0.15605200996305293,0.18164143302959254,0.17974708103708217,0.18176434877354816,0.17665793871783117,0.19947954259715409,0.19881099323367293,0.19297601278047788,0.20278818546735622,0.20817188946646084,0.2117747224338407,0.18527815093365418,0.18360383155145962,0.18375909936120885,0.1781893574206922,0.1748707172997157,0.17723075574646502,0.29142921039510816,0.2922850915626867,0.30106073321158366,0.29592602871605034,0.30206132297203553,0.3133989780410048,0.3599096740842008,0.37372852560773284,0.3709321414953643,0.3619723844447448,0.3578278372417382,0.3552660515639432,0.3862367782748311,0.35716248830213815,0.35450016687302294,0.37237993589134616,0.3720671008017802,0.38790084252952955,0.40669321611085224,0.4096007876252714,0.41087693933064084,0.4090796224179607,0.46347208428579906,0.4488068340436441,0.45344513731074726,0.5856002129775802,0.5915422394321992,0.6064260684332656,0.6071287626355398,0.619351330048158,0.6229935500023271,0.6368619676076575,0.671531251765016,0.6636980250836473,0.6649629614244099,0.7134475082958419,0.7567858984620447,0.741739102862039,0.7463563890161072,0.7908508091760412,0.7912681229805234,0.794494544094472,0.8019799084634587,0.8015402096000533,0.793494533537815,0.7928540326368981,0.7932346109115894,0.7971583541360576,0.7948435446708516,0.7809997222927934,0.7830123110664509,0.7835597506972775,0.7841616476051677,0.7827541426411179,0.7830542518733014,0.7825976515690645,0.7851452644634977,0.8090990083065202,0.837980450588349,0.8469064513487237,0.8515687144973753,0.8483594880553683,0.8720847864638237,0.8776420454207653,0.8773158069585049,0.8769495806509761,0.8768075841885309,0.8720868148790439,0.8727342329686828,0.8960979771459437,0.8946956144852841,0.8897496557741988,0.8891474227680719,0.8887078886894528,0.8855278516610703,0.88600858464962,0.9027213653856108,0.902098029694271,0.9000886491634836,0.9039404077622768,0.9037435739939413,0.90431110770502
auc_roc_bag,0.875,0.875,0.875,0.75,0.875,0.875,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.9375,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
auc_pr_bag,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.2875,0.7083333333333333,0.7083333333333333,0.2875,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.7916666666666666,1.0,1.0,1.0,1.0,0.7916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Date,2024-06-01
Time,100.71475505828857
seed,4
Number of anomalous bags,2
Number of anomalies,38
Rewards bag 0,0.040000000000000036,0.0,0.0,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.07999999999999996,0.0,0.0,0.11999999999999988,0.0,0.08000000000000007,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.040000000000000036,0.0,0.0,0.0
Rewards bag 1,0.040000000000000036,0.0,0.0,0.0,0.0,0.0
Rewards bag 2,0.08000000000000007,0.0,0.0,0.0,0.0,0.0
Rewards bag 3,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0
Rewards bag 4,0.040000000000000036,0.0,0.07999999999999996,0.0,0.0,0.0,0.0,0.0
Rewards bag 5,0.0,0.0,0.0,0.0,0.0
Rewards bag 6,0.040000000000000036,0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0
Rewards bag 7,0.07999999999999996,0.0,0.0,0.0,0.0,0.0
Rewards bag 8,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.0,0.0
Rewards bag 9,0.0,0.0,0.0,0.0,0.0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
