auc_roc,0.508041237113402,0.49910652920962195,0.5397250859106529,0.48178694158075597,0.4931958762886598,0.4507903780068729,0.44089347079037805,0.5395189003436426,0.5925773195876289,0.4936082474226805,0.5547766323024055,0.5500343642611684,0.55106529209622,0.5894158075601375,0.5408934707903781,0.5792439862542955,0.560274914089347,0.6619931271477664,0.47986254295532643,0.5499656357388316,0.565360824742268,0.6753264604810997,0.6691408934707904,0.565360824742268,0.5466666666666666,0.4798625429553265,0.532233676975945,0.4279037800687286,0.5465292096219931,0.5414432989690722,0.5437800687285224,0.6021993127147767,0.558213058419244,0.4789003436426117,0.4617182130584192,0.5763573883161512,0.39628865979381445,0.38309278350515463,0.5103780068728523,0.44714776632302405,0.5582130584192441,0.5371821305841925,0.5385567010309279,0.4460481099656357,0.48481099656357385,0.7114776632302405,0.6612371134020618,0.5654982817869416,0.6082474226804124,0.7175257731958763,0.6329896907216495,0.6021993127147767,0.6505841924398625,0.5941580756013745,0.608659793814433,0.45230240549828177,0.4617182130584192,0.50893470790378,0.5216494845360824,0.46824742268041236,0.5609621993127147,0.5145704467353952,0.4374570446735395,0.5187628865979381,0.53106529209622,0.5204123711340206,0.4952577319587629,0.5276288659793814,0.5442611683848797,0.5362886597938143,0.5691408934707903,0.5419931271477663,0.5048109965635739,0.6369759450171821,0.4512714776632302,0.36769759450171824,0.49546391752577323,0.4160824742268041,0.5571134020618557,0.5607560137457045,0.4747079037800688,0.5418556701030928,0.505085910652921,0.5084536082474227,0.48838487972508593,0.528384879725086,0.5628865979381443,0.48109965635738833,0.5945017182130584,0.5531271477663231,0.5755326460481099,0.5605498281786941,0.5466666666666666,0.49113402061855677,0.5693470790378008,0.48879725085910647,0.4959450171821306,0.49512027491408933,0.4570446735395189,0.629553264604811,0.5474914089347078
auc_pr,0.028435685538661354,0.028570467165913074,0.06435015920608403,0.06084128117492843,0.029024003009896836,0.05948177946658692,0.05856743053100182,0.06520744385993431,0.10319280267236439,0.09496980240564273,0.11435136413323399,0.13781426886932385,0.17043638162919983,0.17085699434159451,0.16876648440165795,0.16988694799622334,0.16796316341760537,0.17639127355756548,0.16501811117123596,0.16914135253134194,0.16943447100511363,0.18117177197915207,0.18197112911762603,0.1686736434919148,0.16803323192742792,0.09525797372699663,0.09814171573966622,0.09431652966467398,0.10039826701814943,0.09757590281295471,0.09864011572684094,0.10508945066612274,0.0997612508739959,0.09430429362037863,0.09384993183433131,0.09904583159784366,0.09099781511688841,0.08948187692888102,0.0956049990255687,0.09269174362480814,0.0987723470998962,0.09789132834768997,0.09730118556908973,0.09240880649272926,0.09487837687067577,0.11103901173566914,0.15084154281568166,0.1357838174180323,0.1386215525519364,0.23412730051006125,0.21703780531900962,0.21552165899185954,0.1805322012214592,0.14139648693164428,0.13807675665359834,0.12870461977935532,0.13098082401339162,0.13618279713877937,0.13619949304245732,0.1285930947474933,0.1355647383346476,0.13060426872889114,0.12726489694066467,0.13094149422961193,0.1321637203183844,0.13435077214795355,0.1308000404670637,0.1362083652724372,0.13334697498888992,0.13109976597809575,0.1337485994998105,0.13534716549323067,0.1315005815042308,0.1411962464605984,0.1279479454900389,0.12432211515509661,0.12977735139390248,0.12584242094939066,0.14057022930573942,0.13520642945153072,0.13143024002706824,0.13637339519489244,0.13404215447534254,0.13289818572288717,0.16476755153378767,0.16755701095870568,0.1724554576165042,0.16604553423800644,0.17177958405970498,0.16777066788173595,0.17050308195205455,0.1698144729734157,0.16728523372757276,0.168374079800397,0.17136757066710817,0.1650329490711958,0.1645933455074782,0.16572733438416826,0.16329725596014585,0.17215177920312497,0.1687455687563771
auc_roc_bag,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.625,0.5,0.6875,0.5625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,0.5,0.5625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.90625,0.5,0.5,0.5625,0.75,0.5,0.5,0.5,0.5625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,0.5,0.5,0.5,0.5625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
auc_pr_bag,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.29166666666666663,0.625,0.6,0.6428571428571428,0.6111111111111112,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6111111111111112,0.6,0.6111111111111112,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6666666666666666,0.6,0.6,0.6111111111111112,0.6666666666666666,0.6,0.6,0.6,0.6111111111111112,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6111111111111112,0.6,0.6,0.6,0.6111111111111112,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
Date,2024-05-30
Time,47004.07798361778
seed,1
Number of anomalous bags,2
Number of anomalies,15
Rewards bag 0,7.541889359704714e-06,1.8405780224477568e-06,8.108838053148715e-07,2.234948995342101e-07,2.2485545064120336e-07,2.0892084071317517e-08
Rewards bag 1,6.472990543800532e-06,7.035462566401698e-07,2.7177514504752684e-07,8.498305099166165e-07,6.331334074446139e-07,1.1801581890568956e-07
Rewards bag 2,4.746767419857597e-06,3.168619856165926e-07,2.1965144423868392e-06,1.4588294936711645e-07,7.487251292646222e-08,6.182448263272397e-09
Rewards bag 3,1.9310165309712366e-06,1.388212093475462e-06,7.793124510622631e-07,3.967273415570148e-06,3.4256581641800943e-07,2.923645695745114e-08,1.4848398955552929e-08,2.193109800078233e-08,1.598677963272798e-07
Rewards bag 4,2.5313319711999542e-06,4.4367723413710826e-07,1.2601139176918754e-05,9.804997553930938e-07,2.409147461529345e-05,1.8285721070503863e-06,7.789239205460476e-06,1.2926153160824546e-06,4.190893181902271e-06,3.2582640018822037e-07,2.1398136935793706e-08,8.481330262080776e-08,5.12961557207606e-07,3.73448400170232e-08
Rewards bag 5,7.823383122476219e-07,8.296879844561178e-07,2.0056080320934026e-06,2.5643122357647286e-06,9.15033667563768e-06,1.549134927086267e-08,1.0833725537916711e-07,3.3679882378939105e-08,4.7082142594591326e-07,1.3184619455935614e-05,2.15508807201112e-07,8.723748177709267e-07,1.1838292091409482e-07,6.506414853560466e-08,9.280739735387766e-08
Rewards bag 6,1.4869477176813765e-05,1.1946736026739773e-06,4.820273218984778e-07,5.10709750087608e-07,1.048989056668614e-06,1.054673768819802e-07,5.797868769339659e-09
Rewards bag 7,3.6028060001743213e-06,6.559410845546052e-07,1.893453054978831e-07,3.5379277323527626e-07,9.195546566588434e-06,2.4007041517562633e-07,8.468690912010813e-09,3.3034102200377584e-06,1.1026751369326437e-06,6.065259645612469e-07,1.237020089975442e-06,8.225257515083482e-07,3.18976374173189e-07,1.5923553923156904e-06,1.1971541226903617e-06,3.551497337683522e-07,7.265246864044749e-07,3.070097754339704e-07,3.161751597539405e-08
Rewards bag 8,1.1963173154236117e-06,3.641481643079752e-07,1.079373325514997e-06,8.405790449841538e-07,1.5301738448851433e-05,8.967180770441285e-06,1.3363084858254971e-06,3.469574440973084e-08,1.0306071680633551e-09,1.03205118357452e-09,3.222586518011505e-06,1.4212616358369333e-08
Rewards bag 9,9.155903020101711e-06,1.1673560778532661e-06,1.987081569902934e-07,3.229179068781933e-07,1.6321731903804478e-06,9.575453102586285e-09
Prob contr bag 0,0.07541889359705545,0.018405780224479595,0.008108838053149608,0.0022349489953423472,0.0022485545064122813,0.00020892084071319817
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 1,0.06472990543801245,0.007035462566402473,0.0027177514504755675,0.008498305099167101,0.006331334074446837,0.0011801581890570256
Align contr bag 1,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 2,0.047467674198581195,0.0031686198561662747,0.021965144423870812,0.0014588294936713252,0.0007487251292647046,6.182448263273077e-05
Align contr bag 2,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 3,0.019310165309714494,0.013882120934756149,0.00779312451062349,0.03967273415570585,0.0034256581641804716,0.0002923645695745436,0.00014848398955554564,0.00021931098000784743,0.0015986779632729741
Align contr bag 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 4,0.02531331971200233,0.004436772341371571,0.12601139176920143,0.009804997553932018,0.24091474615296105,0.018285721070505877,0.07789239205461333,0.01292615316082597,0.04190893181902733,0.0032582640018825625,0.00021398136935796064,0.000848133026208171,0.0051296155720766245,0.00037344840017027313
Align contr bag 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 5,0.00782338312247708,0.008296879844562092,0.020056080320936233,0.025643122357650112,0.09150336675638687,0.00015491349270864375,0.0010833725537917904,0.00033679882378942814,0.004708214259459651,0.13184619455937066,0.0021550880720113573,0.008723748177710228,0.0011838292091410785,0.0006506414853561182,0.0009280739735388788
Align contr bag 5,0.0,0.0,0.0,0.0,4.616498789911881e-198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 6,0.14869477176815402,0.011946736026741088,0.004820273218985309,0.005107097500876643,0.010489890566687296,0.0010546737688199182,5.7978687693402975e-05
Align contr bag 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 7,0.03602806000174718,0.006559410845546774,0.0018934530549790396,0.0035379277323531523,0.09195546566589446,0.0024007041517565275,8.468690912011745e-05,0.03303410220038122,0.011026751369327651,0.006065259645613137,0.012370200899755782,0.008225257515084388,0.003189763741732241,0.015923553923158657,0.011971541226904936,0.003551497337683913,0.007265246864045549,0.003070097754340042,0.00031617515975397527
Align contr bag 7,1.1161584504852456e-192,0.0,0.0,0.0,3.089052740467071e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 8,0.011963173154237434,0.003641481643080153,0.010793733255151159,0.008405790449842463,0.1530173844885312,0.08967180770442272,0.013363084858256442,0.00034695744409734663,1.0306071680634687e-05,1.0320511835746337e-05,0.0322258651801186,0.00014212616358370898
Align contr bag 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
