auc_roc,0.6552456255948459,0.6581740976645435,0.6440442199282524,0.6450691851526466,0.6580276740610586,0.6644703126143935,0.6602240281133319,0.6698879859433341,0.6673987846840911,0.6695951387363643,0.6927300680869757,0.70276008492569,0.700417307269932,0.71205798374698,0.6970495643897796,0.6884105717841715,0.6842374990848525,0.6873856065597774,0.6966102935793249,0.6912658320521268,0.6980745296141738,0.6962442345706128,0.6953656929497035,0.6847499816970496,0.685335676110989,0.6812358152134124,0.6878248773702321,0.6805769089977305,0.6745003294531079,0.6726700344095468,0.6695219269346219,0.6725236108060619,0.67486638846182,0.6756717182809869,0.673694999633941,0.6764038362984113,0.6791858847646242,0.6707665275642434,0.6732557288234863,0.6686433853137126,0.6672523610806063,0.6603704517168167,0.6171754886887766,0.6162969470678673,0.6127827805842302,0.6207628669741563,0.6242038216560509,0.6233984918368841,0.6250091514752179,0.629035800571052,0.6259609048978696,0.6271322937257486,0.6294750713815067,0.6319642726407497,0.634014203089538,0.6345266857017351,0.631012519218098,0.6280840471484003,0.6301339775971886,0.6288161651658247,0.6322571198477195,0.6351855919174172,0.6524635771286331,0.6496815286624205,0.6490958342484808,0.7218683651804672,0.7206237645508455,0.7211362471630427,0.7252361080606193,0.7259682260780438,0.7253825316641043,0.7254557434658466,0.7242111428362252,0.726480708690241,0.7272860385094077,0.7313858994069844,0.7353393367010762,0.7313858994069844,0.7351929130975914,0.7203309173438759,0.7248700490519072,0.7247968372501647,0.7274324621128927,0.7241379310344827,0.7247236254484223,0.7220147887839521,0.720184493740391,0.7202577055421334,0.7211362471630427,0.720843399956073,0.722673694999634,0.7230397540083462,0.7209898235595578,0.7206969763525881,0.7142543377992533,0.70905629987554,0.7083241818581155,0.7066403104180394,0.7162310564462991,0.7133025843766015,0.7115455011347829
auc_pr,0.09024014752278171,0.09008540781226876,0.08847146202397754,0.08557815849845225,0.08901321464556215,0.0911765976527019,0.08991189847038467,0.09328823340853609,0.09292069760584379,0.09301010487045755,0.10312330070289882,0.10828961283435744,0.10721096924814655,0.11115842333021735,0.10410390031911679,0.1011643746559312,0.09995177233451294,0.10062747886475187,0.10347363892277958,0.10189068370401783,0.10382079683268525,0.10358626871170523,0.10417765945974498,0.10795393593522284,0.11002610046581418,0.10832971396326485,0.10956196614508786,0.10719207938840095,0.10267959464198906,0.10154198712211847,0.09997211385388832,0.1005330042515124,0.10224822168740852,0.10411125474485108,0.10101947129265162,0.1009677134934288,0.10135583281396783,0.09855352914816842,0.09867609272668007,0.09580502910921398,0.09505644106088942,0.09302065942938324,0.09620258803646412,0.09579165893047273,0.09499907989453629,0.09939910413014769,0.10027543460575229,0.099795433842331,0.10305080095198539,0.11218487335598565,0.10567285203948812,0.10625723936455826,0.10655604909069372,0.10580153050840117,0.10751910955695193,0.10573889547782213,0.09960205722138736,0.09888027776684144,0.09629401386396445,0.09637982820382397,0.09850721800267549,0.09883946045516413,0.11976196500181867,0.11707487173354934,0.11233870680658617,0.14609511915768866,0.14463435142637784,0.14432480874010978,0.1457563726947955,0.1492626158251672,0.1474818450234259,0.14677044744090909,0.13931084252080062,0.14267720371664916,0.14166795537548577,0.14504840978831562,0.14953108684668553,0.1468081365591564,0.14854614752117976,0.1502170010542138,0.15356515611307556,0.15357309429079652,0.15494160939907578,0.15435359499610685,0.15559986119507357,0.15296787834422906,0.15191597014910552,0.1514513213983324,0.1516032904882354,0.15159936254038614,0.15505074037991753,0.15490054902379574,0.15307686122055997,0.15282685797263368,0.1738072006224905,0.17174361818463885,0.17089659139113558,0.1701443894644134,0.18571781712812643,0.18483017634086862,0.18341416517210635
auc_roc_bag,0.6666666666666666,0.6190476190476191,0.6190476190476191,0.5238095238095238,0.5714285714285714,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619
auc_pr_bag,0.5823412698412698,0.5517857142857143,0.5517857142857143,0.5194444444444444,0.5323412698412698,0.5694444444444444,0.5823412698412698,0.5823412698412698,0.5823412698412698,0.5694444444444444,0.5823412698412698,0.5823412698412698,0.5823412698412698,0.5823412698412698,0.5823412698412698,0.5823412698412698,0.5823412698412698,0.5823412698412698,0.5823412698412698,0.5823412698412698,0.5823412698412698,0.5823412698412698,0.5823412698412698,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7936507936507937,0.7936507936507937,0.7936507936507937,0.8166666666666667,0.7936507936507937,0.7936507936507937,0.7936507936507937,0.7936507936507937,0.7936507936507937,0.7936507936507937,0.7936507936507937,0.7936507936507937,0.7936507936507937,0.7936507936507937,0.7936507936507937,0.7936507936507937,0.7936507936507937,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142,0.7767857142857142
Date,2024-06-25
Time,82.38196897506714
seed,3
Number of anomalous bags,3
Number of anomalies,29
Rewards bXagX 0,3.520549903662738e-06,1.7358671552996207e-06,3.4795877889997266e-06,2.8126147947497945e-06,1.979371163514203e-06,1.4099234860452827e-06,1.7396239113420735e-06,1.496288377250945e-06,1.015776908034647e-06,3.253732519861454e-06,1.0949049954547249e-06,1.094633118447087e-06,1.2677668790757779e-06,9.351197512938828e-07,7.222455759714606e-07,6.240352632563404e-07,1.2513627033690198e-06,8.072838723576995e-07,6.859012934891988e-07,1.5715606342597753e-06,4.7192394886161005e-07,1.172417390277022e-06,8.861149022410762e-06,5.873121482955135e-07,6.507634518840795e-07,6.130775896083831e-07,6.167445648985865e-07,5.734763219539088e-07,4.4613281388674585e-07,3.762799393635063e-07,3.455808206699603e-07,1.0944583592709244e-06,3.0748015705271815e-07,5.503160115228148e-07,5.625896820765508e-07,3.5033120585078553e-07,6.630279715216876e-07,2.9248257416326454e-07,3.9119658148813216e-07,2.8340743494296645e-07,2.868815118936188e-07,5.267766959480446e-06,2.4011282982909664e-07,5.348783770398155e-07,5.923404630239995e-07,3.6165775539727823e-07,2.8001977756118567e-07,5.35895648267593e-07,1.1943226337618676e-06,3.7285397106914437e-07,5.581831448116119e-07,4.4187296155872095e-07,4.4160557382941813e-07,4.327351719491062e-07,6.634374413962664e-07,2.967804957758041e-07,2.973311069687418e-07,6.630046605427369e-07,3.0222515197373506e-07,5.188716060520069e-07,2.1915478074995487e-07,3.168348045489556e-06,3.040317211675563e-07,3.279162555530532e-07,4.2768552315422895e-06,3.311510350355792e-07,5.462505169365155e-07,7.769542143624065e-07,3.154382736944442e-07,2.1251009770419479e-07,2.9792088167679407e-07,3.665295760745281e-07,4.1403817714735723e-07,2.2585796990187788e-07,3.2466862821518926e-07,7.641364422648355e-07,4.226059460435916e-07,9.382195259687428e-07,2.745719163154151e-06,6.030570789607168e-07,2.981324041094262e-07,3.654070704038764e-07,3.053192728158568e-07,1.4836001714813298e-07,2.631853951505072e-07,2.3455097369111295e-07,2.763737323071067e-07,2.3714174850106454e-07,1.936470693119593e-07,8.197551906287618e-07,1.6639547222330985e-07,2.2990077577506627e-07,2.0030616093551276e-07,1.979016815727709e-06,2.6857757365701103e-07,2.6471454597272376e-07,2.7441928507637716e-07,2.634069000083561e-06,2.0028778716894114e-07,1.4275328565707552e-07
Prob contr bag 0,0.035205499036631255,0.01735867155299812,0.034795877890001096,0.028126147947501044,0.01979371163514421,0.01409923486045438,0.01739623911342265,0.014962883772511098,0.010157769080347588,0.03253732519861812,0.010949049954548455,0.010946331184472077,0.012677668790759175,0.009351197512939858,0.007222455759715402,0.006240352632564092,0.012513627033691577,0.008072838723577884,0.006859012934892743,0.015715606342599484,0.00471923948861662,0.011724173902771511,0.08861149022411738,0.0058731214829557815,0.006507634518841511,0.006130775896084507,0.006167445648986544,0.005734763219539719,0.00446132813886795,0.0037627993936354773,0.0034558082066999834,0.01094458359271045,0.00307480157052752,0.005503160115228754,0.005625896820766128,0.003503312058508241,0.006630279715217606,0.0029248257416329675,0.003911965814881752,0.0028340743494299765,0.002868815118936504,0.05267766959481027,0.002401128298291231,0.005348783770398744,0.005923404630240647,0.003616577553973181,0.002800197775612165,0.00535895648267652,0.01194322633761999,0.0037285397106918542,0.005581831448116734,0.004418729615587696,0.004416055738294668,0.0043273517194915385,0.006634374413963395,0.0029678049577583675,0.0029733110696877453,0.006630046605428099,0.0030222515197376836,0.00518871606052064,0.00219154780749979,0.03168348045489905,0.0030403172116758976,0.003279162555530893,0.0427685523154276,0.0033115103503561566,0.005462505169365757,0.007769542143624921,0.0031543827369447893,0.002125100977042182,0.002979208816768269,0.0036652957607456846,0.004140381771474028,0.0022585796990190277,0.0032466862821522503,0.007641364422649196,0.004226059460436382,0.009382195259688461,0.027457191631544534,0.006030570789607832,0.0029813240410945904,0.003654070704039166,0.003053192728158904,0.0014836001714814931,0.002631853951505362,0.0023455097369113878,0.0027637373230713714,0.0023714174850109067,0.0019364706931198062,0.00819755190628852,0.001663954722233282,0.002299007757750916,0.0020030616093553483,0.01979016815727927,0.0026857757365704063,0.002647145459727529,0.002744192850764074,0.026340690000838513,0.002002877871689632,0.0014275328565709123
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rewards bag 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,8,8,8,8,9,9,9,9
Rewards bag 1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,6,7,8,8,8,8,9,9,9,9,9,9
Rewards bag 2,0,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Rewards bag 3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,10,10,10,10,10,10,11,11,11,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14
Rewards bag 4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,9,9,9,9,9,9,9,9,9,10,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12
Rewards bag 5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5
Rewards bag 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Rewards bag 7,0,0,0,0,0,0,0,0,1,1,2,3,4,4,4,4,4,4,4,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,12,12,12
Rewards bag 8,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,5,6,6,6,7,7,7,7,7,7,7,7,8,8,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12
Rewards bag 9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,10
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
