auc_roc,0.5900996677740864,0.5681395348837209,0.5693023255813954,0.5602990033222591,0.563156146179402,0.5759800664451826,0.5974086378737542,0.6055481727574751,0.6289036544850498,0.640531561461794,0.6339867109634552,0.6441860465116279,0.6716611295681063,0.6909966777408638,0.6916943521594684,0.6806976744186046,0.6914950166112956,0.6757807308970099,0.6798671096345515,0.6824584717607973,0.6856146179401993,0.6827906976744186,0.7320598006644519,0.7461461794019933,0.7383056478405315,0.7399003322259137,0.7277076411960133,0.7327242524916944,0.7231893687707641,0.7194684385382061,0.736843853820598,0.7320598006644519,0.7329568106312293,0.7473089700996678,0.7500664451827243,0.7505647840531561,0.7498006644518274,0.7434551495016611,0.7486378737541528,0.7445182724252493,0.7516611295681063,0.7701993355481728,0.7656810631229236,0.7682724252491695,0.7652823920265781,0.768405315614618,0.7760797342192691,0.7803322259136212,0.7783388704318936,0.783687707641196,0.7779069767441861,0.7724584717607973,0.7948172757475083,0.7884385382059802,0.7568770764119601,0.7673421926910299,0.7822591362126246,0.7938538205980066,0.7681063122923588,0.7790033222591363,0.7580066445182725,0.7558139534883721,0.7653488372093022,0.7357142857142858,0.7506312292358804,0.720265780730897,0.7317607973421927,0.7467774086378737,0.7533222591362126,0.7649501661129569,0.769700996677741,0.7850166112956811,0.7829900332225914,0.7942524916943522,0.8184717607973422,0.8169435215946843,0.8188704318936878,0.8118604651162791,0.8204983388704319,0.8246843853820597,0.8072093023255815,0.8183720930232558,0.8209634551495016,0.8240531561461795,0.8258803986710963,0.8229568106312293,0.8157142857142857,0.8095016611295681,0.8025581395348838,0.8017607973421927,0.7802325581395348,0.780797342192691,0.7904983388704319,0.7969435215946844,0.8054817275747509,0.8073754152823921,0.8142524916943522,0.8135880398671097,0.8018272425249169,0.8090697674418605,0.8154817275747509
auc_pr,0.17173000543491163,0.1624719023455562,0.16374761034982896,0.1599097317963622,0.16898048343237682,0.17425927311938977,0.17737183350889965,0.1914064875267968,0.20138781182062587,0.21000195376825043,0.2134010189471673,0.22597733622869237,0.2316318281189873,0.24980589902026007,0.2537725404213126,0.25077152642047196,0.2586776606936203,0.25755535842892785,0.25498436085918585,0.25873887327295503,0.2910212491299952,0.285429244053666,0.309650314806598,0.32695756212325644,0.3251388914445217,0.3231619961562747,0.3389246962759782,0.33990973901255384,0.32624443857474317,0.3416907880542207,0.3478920430589556,0.3493852302926227,0.35411619974886965,0.3601953847099387,0.3667935733515229,0.36417477391183395,0.3832308252184129,0.3776298336718491,0.35664516340463814,0.35134580570427076,0.3856781842999877,0.4019395599598637,0.39937301957998905,0.40210463085821746,0.3928835238068196,0.40588042686860143,0.40701834879272475,0.4209194698845006,0.4215201111665856,0.4311423609863084,0.4219056370454809,0.41754156313277846,0.45452589332164556,0.4556632486217229,0.4395231846610437,0.43910152810491343,0.4524355976770437,0.4599175805163536,0.45508546739347155,0.47285029106538584,0.47817714360365027,0.47243280964101536,0.48130767668195407,0.46513637457247103,0.4784297528211498,0.4575201233182976,0.47732778675561227,0.4886979511665821,0.48875138809905855,0.4984554909877194,0.5101599498137979,0.5193395387745919,0.5261430088025274,0.5399916525076108,0.5818305106146664,0.5826570817175863,0.5855941632104741,0.581739305585867,0.5959515024909177,0.601837383651582,0.5933401284131883,0.6098411698498329,0.6122082666629358,0.6071029451747126,0.6212111216771011,0.6147453281379359,0.6294377750572409,0.6320933345292749,0.6261190289007477,0.6365528670932201,0.614012467438389,0.6129687962232808,0.6214198777589397,0.6339608809172455,0.6613853490203667,0.6682009675480647,0.6736809027020649,0.6760491732329457,0.6653696152744688,0.6782342711640014,0.6913787186291633
auc_roc_bag,0.76,0.6800000000000002,0.6800000000000002,0.6800000000000002,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.92,0.92,0.8800000000000001,0.8800000000000001,0.92,0.8800000000000001,0.92,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,1.0,1.0,0.9600000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
auc_pr_bag,0.7329761904761904,0.7077777777777778,0.7077777777777778,0.7077777777777778,0.7766666666666666,0.7766666666666666,0.7766666666666666,0.9183333333333332,0.9183333333333332,0.8599999999999999,0.8599999999999999,0.9183333333333332,0.8599999999999999,0.9183333333333332,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,1.0,1.0,0.9633333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,0.9633333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Date,2024-05-31
Time,94.51207637786865
seed,2
Number of anomalous bags,5
Number of anomalies,70
Rewards bag 0,3.4123475278081144e-06,2.010627756354691e-06,1.5668883452259814e-06,3.348150148873154e-06,3.1891944168163826e-06,2.719451409002153e-06,9.861551779249959e-06,3.5034721597995423e-06,2.3558918633367862e-06,1.396475376493268e-06,3.2659783946261538e-06,2.2957830881256948e-06,2.5200239842896304e-06,1.353370463201338e-06,1.517007649755048e-06,1.5290297055008073e-06,2.3661867958367495e-06,1.7052010386134606e-06,1.0205032301071644e-06,5.566395576925914e-06,2.3488819281614696e-06,3.2683678356307022e-06,5.541736905494002e-06,8.923812717122426e-07,2.127779626952333e-06,3.8537724536405265e-06,3.105454374570941e-06,1.2243762454493681e-06,2.736354128579428e-06,1.521955518513302e-06,8.736629566193058e-07,1.7687630516553503e-06,1.0332844389054573e-06,7.948081286453367e-07,1.5069676208278383e-06,8.07916700382012e-07,1.056825275959358e-06,9.269231138153587e-07,9.711102768778507e-07,1.6653794626441614e-06,3.3168898155867837e-06,8.247609136139338e-07,4.2635166254983465e-07,7.527176348168346e-07,1.3366167160323328e-06,1.0179366908168535e-06,4.033363903682068e-07,9.012778549845178e-07,6.61931306859071e-07,6.2132067736482e-07,5.015864359042399e-07,2.625537911675974e-06,1.1903656219058422e-06,3.6963088656301798e-06,9.84601088428364e-07,1.4835320584017754e-06,1.157515636398067e-06,3.0020873286055686e-06,2.033364912168729e-06,2.6059390446003525e-06,7.36869951900905e-07,1.1926065523921168e-06,3.920765266814282e-06,2.4024396604383408e-06,3.674149246980093e-06,1.8248473392778776e-06,2.565142789848819e-06,1.0807253930283563e-06,7.620700539898384e-07,1.3206304068447208e-06,7.678952123929605e-07,5.299746614248843e-07,6.458346748953009e-07,1.5855465353321953e-06,6.042277690015934e-07,7.215815230432801e-07,4.3824275558054963e-07,6.217037981780411e-07,9.727430388896146e-07,2.29618869107424e-06,9.74859820611542e-07,4.662878661573764e-07,5.924619616991369e-07,1.7699838885305384e-06,4.316918071976232e-07,9.863656550948304e-07,5.641570943530272e-07,4.3265647961898113e-07,1.1658391474075539e-06,1.8330205207110096e-06,6.003191238636361e-07,5.714503860876188e-07,1.0600817218280792e-06,1.4696100428817908e-06,6.988195339301808e-07,4.930741702094717e-07,3.4585329538687434e-07,3.812405105034319e-07,1.413316372344826e-06,1.0179138726023437e-06
Prob contr bag 0,0.0341234752780849,0.020106277563549126,0.01566888345226154,0.03348150148873523,0.03189194416816734,0.027194514090024526,0.09861551779251045,0.03503472159799928,0.023558918633370455,0.013964753764934218,0.032659783946265133,0.022957830881259477,0.02520023984289908,0.01353370463201487,0.015170076497552152,0.015290297055009758,0.0236618679583701,0.017052010386136483,0.010205032301072768,0.05566395576926527,0.023488819281617283,0.03268367835631062,0.05541736905494612,0.008923812717123409,0.02127779626952567,0.03853772453640951,0.03105454374571283,0.01224376245449503,0.027363541285797294,0.015219555185134697,0.00873662956619402,0.01768763051655545,0.01033284438905571,0.007948081286454241,0.015069676208280043,0.00807916700382101,0.010568252759594745,0.009269231138154609,0.009711102768779576,0.01665379462644345,0.03316889815587149,0.008247609136140246,0.004263516625498816,0.007527176348169174,0.0133661671603248,0.010179366908169656,0.004033363903682512,0.009012778549846171,0.006619313068591439,0.006213206773648884,0.005015864359042951,0.02625537911676263,0.011903656219059734,0.03696308865630587,0.009846010884284724,0.014835320584019387,0.011575156363981945,0.030020873286058992,0.02033364912168953,0.026059390446006397,0.007368699519009862,0.011926065523922481,0.039207652668147144,0.024024396604386055,0.03674149246980498,0.018248473392780785,0.025651427898491015,0.010807253930284753,0.007620700539899224,0.013206304068448664,0.00767895212393045,0.005299746614249427,0.0064583467489537204,0.0158554653533237,0.006042277690016599,0.007215815230433595,0.004382427555805979,0.006217037981781096,0.009727430388897219,0.02296188691074493,0.009748598206116494,0.004662878661574278,0.005924619616992022,0.017699838885307333,0.004316918071976707,0.00986365655094939,0.005641570943530893,0.004326564796190288,0.011658391474076822,0.018330205207112114,0.006003191238637022,0.005714503860876817,0.01060081721828196,0.014696100428819527,0.006988195339302577,0.004930741702095259,0.003458532953869124,0.0038124051050347388,0.014133163723449816,0.010179138726024559
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
