auc_roc,0.4499759814839076,0.5136905541726713,0.5032534171797896,0.5714660028822219,0.5918599065461374,0.6310319227913882,0.621621031486091,0.5972313201449846,0.6015546530416176,0.6136512511463382,0.6272326302458623,0.6174942137211231,0.5417048779422683,0.5457661906633477,0.5546093715882789,0.709419625311149,0.8056246997685488,0.7622385256998122,0.7171055504607189,0.5601554653041616,0.5573387484169614,0.5595004148652779,0.5666622996637408,0.5605266605528625,0.5947639634918556,0.6640027948818725,0.6072317568452771,0.5902004454342985,0.5693261714485348,0.6089785580156338,0.6668850168129613,0.6055067906895498,0.6100703087471068,0.5676667103366958,0.5367046595921219,0.5289313943840341,0.6008996026027338,0.5209834490589109,0.4814184025503297,0.4836019040132757,0.5124677933534215,0.49508712170837155,0.5117254028560199,0.505174898467182,0.5662692694004104,0.6460980828857155,0.612210140180794,0.6390672081750294,0.6890257216472336,0.6247434385781039,0.6575396305515524,0.579544958295122,0.6424298004279663,0.6144809817022577,0.6223415869688633,0.6320800034936023,0.6113804096248744,0.644263941656841,0.6000262020175553,0.7681994846936546,0.6444822918031355,0.6874536005939124,0.6757937027817807,0.6391982182628061,0.6667976767544435,0.6679330975151754,0.6432595309838859,0.663173064325953,0.6598978121315341,0.6484562644656972,0.6231276474955239,0.512249443207127,0.6718197301192191,0.6033014542119742,0.5758766758373729,0.5605048255382331,0.5362679592995327,0.5596314249530547,0.5512031093060833,0.5381894405869253,0.5901567754050394,0.6334774444298878,0.6259225293680947,0.6563387047469322,0.7250971658151011,0.6593737717804271,0.6318179833180487,0.5723830734966592,0.5380584304991484,0.5003711952487009,0.5435608541857722,0.5408969824009782,0.5167911262500545,0.6212935062666491,0.6457050526223852,0.6948338355386697,0.674046901611424,0.650639765928643,0.6591990916633914,0.5653085287567142
auc_pr,0.1000082138434267,0.11061179862807073,0.10383551110264928,0.14298119370730933,0.1540014227547024,0.13481966476764334,0.21120750180965395,0.21023829732752755,0.28040572015694926,0.27030251905457553,0.25971220386811245,0.27166128020425057,0.25221169582506464,0.24719954371229286,0.14542485961262197,0.2667332278580296,0.32565191738608706,0.3337097137310739,0.31368432517131767,0.21774675044628378,0.23102622850315147,0.23911480498390583,0.25745424482576595,0.25701929024982034,0.2617485165368655,0.2919125058431956,0.26838288075876693,0.2660016209905859,0.26811469363070184,0.22701602578242186,0.2750569630177276,0.3094474658047357,0.3227648903014007,0.31152288918339177,0.3285431101327348,0.31117123261983926,0.3165699293353534,0.302740547499763,0.3013758848693583,0.29751363212581206,0.3012874490636688,0.2982401859568292,0.30079070804920055,0.3056839259307451,0.34209126847949045,0.33565582748102263,0.3309742787150483,0.3401279505179633,0.348953055695266,0.32816235632306606,0.3446966523188958,0.3129301521954379,0.32527954144046783,0.3339116019045142,0.3273951835384158,0.33417189192278535,0.32533073368976373,0.34125620837081055,0.3376544010954297,0.4229022527961254,0.3574115531197812,0.3904296400549465,0.36634144518705103,0.35521764688168855,0.3631585455103932,0.37723273221897463,0.36472897379943536,0.37694477154018574,0.36754840083518125,0.36314131527018784,0.359124331387127,0.33278334259385756,0.36577701947138724,0.3520569794160419,0.3418010960708142,0.34360695144702014,0.3358839959565977,0.3397181957011769,0.340175790135706,0.3341411883028599,0.3412613160945672,0.34750059932442845,0.3524896071406815,0.4671514873966648,0.4271423716010507,0.4054543757824607,0.3679598248331995,0.3467663595999767,0.33596551093572924,0.33025854641320807,0.33470511569063416,0.3350541149484318,0.33052963430202115,0.34595102665177235,0.3629044462958521,0.3856024278910092,0.3649547027558186,0.37278113237168614,0.3724190533784969,0.3408564874846049
auc_roc_bag,0.6666666666666667,0.7142857142857142,0.380952380952381,0.6666666666666666,0.6190476190476191,0.4285714285714286,0.6190476190476191,0.7142857142857142,0.7142857142857142,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5,0.6666666666666667,0.7142857142857142,0.7619047619047619,0.9047619047619049,0.9285714285714286,0.9285714285714286,0.8571428571428572,0.6428571428571428,0.5,0.5,0.5,0.5,0.5,0.5714285714285714,0.5714285714285714,0.8095238095238095,0.8571428571428572,0.8571428571428572,0.6428571428571428,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5714285714285714,0.7142857142857143,0.6428571428571428,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5,0.5714285714285714,0.5714285714285714,0.6428571428571428,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5,0.5,0.5714285714285714,0.5,0.5,0.5,0.5714285714285714,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8571428571428572,0.7857142857142857,0.7142857142857143,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
auc_pr_bag,0.3492063492063492,0.3722222222222222,0.3849206349206349,0.6101190476190477,0.5714285714285714,0.24166666666666664,0.4575396825396826,0.6166666666666667,0.6166666666666667,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.65,0.488095238095238,0.3722222222222222,0.42777777777777776,0.7916666666666665,0.875,0.875,0.8,0.6875,0.65,0.65,0.65,0.65,0.65,0.6666666666666666,0.6666666666666666,0.6833333333333333,0.8,0.8,0.6875,0.6666666666666666,0.6666666666666666,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.6666666666666666,0.7142857142857143,0.6875,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.65,0.65,0.65,0.6666666666666666,0.6666666666666666,0.6875,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.65,0.65,0.6666666666666666,0.65,0.65,0.65,0.6666666666666666,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.8,0.75,0.7142857142857143,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
Date,2024-05-21
Time,50236.66393709183
n_clusters,50
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
Rewards bag 0,7.670300492621748e-06,3.0411080600120352e-05,2.5970942168180405e-05,1.3042425476518231e-05,2.6349098137925593e-05,7.197002427013805e-06,2.6324874702695163e-08,1.9580589846672335e-06,1.3153957147821028e-06,1.1803133683551155e-06,1.2078907921003524e-05,2.0325227558796492e-07,1.4646652039560444e-08,9.734155990492692e-09,7.027084946799603e-09,3.8180474605022736e-07
Rewards bag 1,4.628781278773963e-06,2.5208639446902235e-05,1.8559436954295286e-05,1.0308454951299317e-05,1.2374994496005553e-05,2.4786634435115623e-06,3.722895987932573e-08,2.5027867479411238e-06,2.3866994378243413e-06,3.222131022056513e-06,1.673198724228733e-06
Rewards bag 2,5.1667927184928074e-06,3.611263334415535e-05,2.7631909507596694e-05,1.0249909651132143e-05,6.283277058255366e-06,1.2338482056785685e-06,3.5133666878635186e-08,2.626813177720556e-06,3.3750668975710774e-06,4.2947181203757444e-07
Rewards bag 3,1.753899659243834e-05,1.8145812882535565e-05,2.42820898593448e-05,2.68103150773038e-06,3.965128136172949e-06,1.2135376986941603e-06,8.059592575640606e-07,7.321096485690437e-07
Rewards bag 4,2.092013267774346e-05,2.24839106063752e-05,3.922651577041078e-05,8.768668784360817e-06,2.811008759652719e-07,1.9455047643397726e-07,4.077542594812926e-06,2.3417321884501275e-06,3.6822338390908647e-06
Rewards bag 5,1.156526195579264e-05,6.864680067184019e-06,2.8349748658856235e-05,6.811829030592459e-06,1.1022563137965306e-06,4.826074919928437e-07,5.059440387557555e-07,7.517339622477269e-07
Rewards bag 6,1.7500745067369013e-05,1.1710099522583154e-05,3.4588039989985236e-05,1.699489355413033e-05,5.903365533384319e-06,1.4138468495004156e-06,2.0645173688281328e-07,1.7318473484064834e-07,2.540149764331487e-06
Rewards bag 7,1.7286622457212608e-05,1.1004677971785768e-05,2.334476295051462e-05,1.2050068424624031e-05,5.3879770972472355e-06,1.6244570860614693e-08,6.92248089969784e-08,6.088107292368712e-07,4.76584567533816e-06,2.731739276622347e-06
Rewards bag 8,2.6033909935702836e-05,1.916163928388016e-05,1.975819685049777e-05,2.6429273675703783e-05,2.0666497560334226e-06,1.4651854745361289e-08,2.5849302832932558e-08,1.771277756559903e-06,1.8721010173138514e-06
Rewards bag 9,3.3680005809586844e-05,1.3986894663129176e-05,2.137560067174489e-05,2.153398115262181e-05,4.3580173286322345e-06,2.2554318406164134e-07,2.225556057473969e-06,1.4808817633011303e-06,1.5040321824443225e-06
Prob contr bag 0,0.07670300492622593,0.304110806001237,0.25970942168183264,0.13042425476519667,0.26349098137928495,0.07197002427014598,0.00026324874702698064,0.019580589846674493,0.013153957147822477,0.011803133683552456,0.12078907921004856,0.002032522755879873,0.00014646652039562057,9.734155990493764e-05,7.027084946800377e-05,0.003818047460502694
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 1,0.046287812787744735,0.2520863944690501,0.18559436954297331,0.10308454951300453,0.12374994496006915,0.024786634435118353,0.00037228959879329835,0.025027867479413993,0.02386699437824604,0.03222131022056868,0.01673198724228917
Align contr bag 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 2,0.051667927184933765,0.36112633344159323,0.2763190950759974,0.10249909651133271,0.06283277058256058,0.012338482056787043,0.0003513366687863906,0.026268131777208454,0.03375066897571449,0.004294718120376217
Align contr bag 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 3,0.1753899659244027,0.18145812882537563,0.24282089859347475,0.026810315077306753,0.039651281361733855,0.012135376986942939,0.008059592575641494,0.007321096485691243
Align contr bag 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 4,0.20920132677745765,0.22483910606377677,0.39226515770415105,0.08768668784361783,0.0028110087596530287,0.001945504764339987,0.04077542594813375,0.023417321884503853,0.0368223383909127
Align contr bag 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 5,0.11565261955793912,0.06864680067184775,0.2834974865885936,0.0681182903059321,0.01102256313796652,0.004826074919928969,0.005059440387558112,0.0075173396224780965
Align contr bag 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 6,0.1750074506737094,0.11710099522584444,0.34588039989989044,0.169948935541322,0.05903365533384969,0.014138468495005713,0.0020645173688283603,0.0017318473484066743,0.02540149764331767
Align contr bag 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 7,0.17286622457214512,0.11004677971786979,0.23344762950517192,0.12050068424625358,0.05387977097247829,0.00016244570860616481,0.0006922480899698602,0.006088107292369383,0.04765845675338685,0.027317392766226477
Align contr bag 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 8,0.260339099357057,0.19161639283882273,0.19758196850499946,0.26429273675706694,0.020666497560336502,0.00014651854745362903,0.00025849302832935405,0.01771277756560098,0.018721010173140575
Align contr bag 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prob contr bag 9,0.3368000580959055,0.13986894663130717,0.21375600671747244,0.21533981152624182,0.04358017328632714,0.002255431840616662,0.02225556057474214,0.014808817633012934,0.015040321824444883
Align contr bag 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,50
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
