auc_roc,0.439805385833899,0.4456890699253225,0.44840461642905627,0.4192124915139172,0.4271328354831409,0.4287169042769856,0.4176284227200724,0.4160443539262277,0.41921249151391715,0.4230595157275401,0.4293957909029192,0.43573206607829823,0.43301651957456433,0.4343742928264313,0.4321113374066531,0.43301651957456433,0.43663724824620953,0.45858791581805836,0.42984838198687486,0.4293957909029192,0.43573206607829823,0.43075356415478616,0.4316587463226974,0.4413894546277438,0.45428830052047975,0.4576827336501471,0.4601719846119031,0.4680923285811269,0.4739760126725503,0.4807648789318851,0.4830278343516632,0.4626612355736591,0.47442860375650603,0.47646526363430636,0.47782303688617334,0.4714867617107943,0.47374971713057246,0.47827562797012896,0.47759674134419544,0.4780493324281511,0.4789545145960624,0.476917854718262,0.48619597193935277,0.48506449422946357,0.48778004073319753,0.46130346232179226,0.4626612355736592,0.46469789545145956,0.4662819642453043,0.470581579542883,0.4671871464132156,0.41536546730029417,0.41219732971260464,0.41491287621633854,0.4189861959719393,0.42916949536094134,0.4307535641547861,0.42577506223127404,0.42170174247567316,0.4035980991174474,0.4047295768273365,0.4081240099570038,0.40518216791129213,0.4035980991174474,0.40653994116315906,0.4135551029644716,0.41853360488798375,0.4207965603077619,0.41129214754469334,0.411744738628649,0.4187599004299615,0.4207965603077619,0.42419099343742933,0.4253224711473184,0.42758542656709664,0.42464358452138484,0.4262276533152296,0.42894319981896356,0.40246662140755823,0.402692916949536,0.4022403258655804,0.3952251640642679,0.3952251640642679,0.40224032586558045,0.40133514369766915,0.4006562570717357,0.4047295768273365,0.40948178320887074,0.4133288074224938,0.41604435392622763,0.4203439692238063,0.4255487666892962,0.4278117221090744,0.42984838198687486,0.42509617560534063,0.4266802443991853,0.43143245078071957,0.4316587463226974,0.4312061552387418,0.4321113374066531,0.434826883910387
auc_pr,0.015437736786189534,0.032329016992396487,0.03243393457674991,0.022855852321912225,0.02311347261819375,0.02319850341960638,0.021988786020378952,0.017096513873067865,0.016939616925849447,0.01751942634205527,0.017701744251243302,0.01804216186252141,0.01784418248968255,0.01819374798429047,0.015719957933469465,0.015223214470908231,0.015317481578163412,0.01601928625624163,0.015127183509157486,0.015129355314113253,0.015564515627205316,0.015543334524348786,0.015565148548269772,0.015798434553691856,0.016121978645461853,0.01652646282644081,0.015973510105626455,0.01627001371009319,0.016503936763556305,0.01672762338061711,0.01687370387758047,0.016631330998546537,0.016918497341321163,0.016958384335192353,0.017006222182500065,0.0168226844211503,0.016900835570172062,0.01707140888749467,0.01704091917159117,0.017066531024428046,0.017160209054770188,0.017156673253569534,0.01756028085359474,0.017139908527385034,0.017238034880601306,0.016645991669812003,0.016698829014393263,0.01677402256186729,0.01684012972064916,0.016997007264011876,0.016993687244586282,0.015572640834534277,0.015271972479389407,0.015351413178421983,0.01548899665728359,0.015757195331491915,0.01581537186277973,0.015729877650659068,0.015610647457259916,0.015292402507170042,0.01520820302331458,0.015343158497058418,0.015425315201541674,0.015414221768650154,0.015500741325413812,0.01569894156422806,0.015771529974660824,0.01597569320964026,0.015757732823684444,0.015837475611760566,0.016136933312647705,0.01626637850016604,0.016384236635771154,0.01645839205252229,0.01655903060032761,0.016524698587757895,0.016613723044011087,0.01672835183066749,0.024033520647730622,0.025356271970481944,0.025193757206750166,0.02508685378900708,0.02508685378900708,0.02152440886018609,0.021503396224696214,0.02096804986695857,0.02065496228763223,0.019670776274471446,0.02000207327424125,0.019330617128421004,0.019792609879925163,0.019895815226216015,0.01971383558109295,0.019756739786345776,0.01984939862218254,0.019881527495412686,0.019376895087350098,0.019381534385760426,0.019536136823129713,0.01956078379953695,0.019620128897789243
auc_roc_bag,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778
auc_pr_bag,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.125,0.125,0.125,0.125,0.125,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
Date,2024-05-26
Time,79.00351142883301
seed,3
Number of anomalous bags,1
Number of anomalies,9
Rewards bag 0,5.263672246478072e-06,1.5528182650282134e-07,3.144887224953393e-06,4.317535873494208e-07,1.533953723618121e-07,1.2861478795517285e-06,1.5411815916460576e-06,7.873805754275073e-07,6.258185700188789e-07,4.708389608234393e-07,5.567133521293724e-07,5.033809446243677e-07,1.9550214474372488e-07,1.3207136231359506e-06,1.595815456018367e-06,1.5354490098008057e-07,1.2209823330657806e-06,6.520128620461556e-07,3.2132117646299355e-07,3.023135286448112e-07,3.123768113099948e-07,9.6492564809378e-07,4.7301227556304394e-07,1.0452078775668152e-06,1.1325427609881324e-06,6.72191760290477e-07,3.6281016379469866e-07,8.350974592930688e-07,1.090621740962904e-06,3.0645542326656585e-07,1.08490217321729e-06,1.1324632196264078e-06,1.9233848601342158e-07,4.0799872212893257e-07,5.099504660424917e-07,1.8441847751776354e-07,7.67382072650837e-07,6.822008062248776e-07,1.3784410057336019e-06,6.607159476553202e-07,7.302472804163728e-07,3.9680716996674307e-07,1.0980667234045753e-06,5.562935845611731e-07,7.353927303396166e-07,1.4718046400723884e-06,1.373100449425359e-06,9.241559229783942e-08,3.027058401771044e-07,5.196867903332594e-07,1.1167338002443203e-06,5.299380775207669e-07,2.2738586157257862e-07,3.6442983433136434e-07,8.855880468051685e-07,5.839381138323476e-07,7.414731677854022e-07,1.0251193481547695e-06,1.0273057197134e-06,5.685377184141232e-07,5.259411716583012e-07,6.623614105610126e-07,2.672433345323674e-07,1.7943660497597303e-07,8.672314149603934e-07,2.2439926999296814e-07,1.6036442871944885e-06,8.739283771800671e-07,5.934946202849934e-07,5.166654141345548e-07,3.235326866017353e-07,1.9817512297858524e-07,1.6188898214700798e-07,5.389291686685675e-07,6.891453137649764e-07,1.8069449123818455e-07,1.440185207783341e-07,9.097966835311819e-06,5.009178627959401e-07,9.29388520011543e-07,2.228450071151477e-07,3.633205322024332e-07,1.4210001891440587e-06,9.380439206620193e-07,1.1015078551518709e-06,1.0330991226651844e-06,1.3024719611948354e-06,8.894384409549779e-07,8.625177455822682e-07,2.0950749064613095e-07,2.7264641271329667e-07,8.087754121969043e-07,4.534297040246103e-07,3.3244164518705284e-07,1.0803930632636693e-07,4.272913302928245e-07,1.2684368616642714e-07,2.3328475820142143e-07,2.4999533418055603e-07,8.896790879312317e-08
Prob contr bag 0,0.05263672246478652,0.0015528182650283845,0.03144887224953739,0.004317535873494684,0.00153395372361829,0.0128614787955187,0.015411815916462273,0.00787380575427594,0.006258185700189479,0.0047083896082349115,0.005567133521294337,0.005033809446244232,0.001955021447437464,0.01320713623136096,0.015958154560185428,0.0015354490098009748,0.012209823330659151,0.0065201286204622745,0.0032132117646302893,0.003023135286448445,0.003123768113100292,0.009649256480938864,0.00473012275563096,0.010452078775669303,0.01132542760988257,0.00672191760290551,0.0036281016379473862,0.008350974592931607,0.01090621740963024,0.003064554232665996,0.010849021732174094,0.011324632196265326,0.0019233848601344276,0.004079987221289775,0.0050995046604254786,0.0018441847751778386,0.007673820726509215,0.006822008062249527,0.013784410057337536,0.00660715947655393,0.007302472804164532,0.003968071699667868,0.010980667234046964,0.005562935845612344,0.007353927303396976,0.014718046400725505,0.013731004494255104,0.0009241559229784959,0.0030270584017713775,0.005196867903333166,0.011167338002444434,0.005299380775208253,0.0022738586157260367,0.003644298343314045,0.00885588046805266,0.00583938113832412,0.007414731677854838,0.010251193481548824,0.010273057197135132,0.005685377184141857,0.0052594117165835905,0.006623614105610855,0.0026724333453239683,0.0017943660497599279,0.00867231414960489,0.0022439926999299285,0.016036442871946652,0.008739283771801633,0.005934946202850588,0.005166654141346117,0.0032353268660177095,0.0019817512297860707,0.0016188898214702582,0.005389291686686269,0.0068914531376505226,0.0018069449123820445,0.0014401852077834995,0.0909796683531282,0.005009178627959953,0.009293885200116453,0.0022284500711517224,0.0036332053220247324,0.014210001891442153,0.009380439206621226,0.011015078551519921,0.010330991226652982,0.013024719611949788,0.008894384409550758,0.008625177455823632,0.00209507490646154,0.002726464127133267,0.008087754121969933,0.0045342970402466026,0.0033244164518708946,0.0010803930632637883,0.004272913302928716,0.0012684368616644112,0.002332847582014471,0.0024999533418058354,0.0008896790879313296
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
