auc_roc,0.5043148263672281,0.5351944271158245,0.5383135787065918,0.5400291120815137,0.5488667082553546,0.5463713869827407,0.5465793304221251,0.5468912455812018,0.5451757122062799,0.5434081929715118,0.5438760657101268,0.5415367020170514,0.5483988355167395,0.5544291952588896,0.5540133083801206,0.5550010397171969,0.5543772093990436,0.557184445830734,0.5526616760241214,0.5531295487627365,0.5501143688916614,0.5527656477438136,0.5495945102932002,0.550374298190892,0.5452276980661259,0.5440320232896652,0.5439800374298192,0.5434601788313579,0.5421085464753588,0.5455915990850488,0.5463194011228947,0.5466833021418174,0.548606778956124,0.5473071324599709,0.5489186941152007,0.5473071324599709,0.5468912455812018,0.5470472031607403,0.5464233728425868,0.5458515283842794,0.5470991890205864,0.543044291952589,0.5428363485132044,0.5421605323352048,0.5455915990850488,0.5451237263464338,0.5450197546267416,0.5450197546267415,0.5455396132252028,0.5464233728425868,0.5449157829070492,0.546579330422125,0.5467872738615096,0.5482948637970472,0.5496984820128924,0.5498544395924307,0.5489186941152007,0.5500623830318153,0.5508941567893533,0.5491266375545851,0.5500103971719691,0.5483988355167394,0.5493345809939697,0.5500103971719692,0.5475670617592014,0.5480349344978165,0.5496984820128924,0.5504262840507381,0.549906425452277,0.5488147223955084,0.5479829486379705,0.5465793304221251,0.5454876273653566,0.5459555001039716,0.5467352880016635,0.5470991890205864,0.5477230193387399,0.5477230193387399,0.5474630900395093,0.5480869203576628,0.5482948637970472,0.5476710334788938,0.547359118319817,0.5468392597213557,0.5480869203576627,0.5469952173008942,0.547775005198586,0.5547930962778124,0.5555728841755042,0.5561447286338115,0.5527136618839675,0.5954460386774796,0.5937305053025576,0.5933146184237886,0.5936785194427115,0.5934705760033272,0.594718236639634,0.5946662507797879,0.5940944063214805,0.5939904346017882
auc_pr,0.08476205361631622,0.08975681990951781,0.08959832779693502,0.09011941068477303,0.09265437899285872,0.09041256034775394,0.09065992396910927,0.09107065757570566,0.09160076593743705,0.09149263473979038,0.09149790737138169,0.0942518037641066,0.09577669663574316,0.09668260510236555,0.09652728688148242,0.09681388048560169,0.0969976837100475,0.09845303233092657,0.09816770478634534,0.09813078070352992,0.09828985673035442,0.0996568986492751,0.09778675854727958,0.09832727206629177,0.09773302467732842,0.09763977207326135,0.09800068858790457,0.09812700457454976,0.0977726252892904,0.0981689214185786,0.09845039060608611,0.09871300808108109,0.09753279382012818,0.09724706894122664,0.09684087578842007,0.09676485683604921,0.09716162912171576,0.09726036164802536,0.09768333986206423,0.09790485343966572,0.09842344965050852,0.09764554417778193,0.09793914294101355,0.0977972323085784,0.09836170157613258,0.09646186193729991,0.09645744041677984,0.09592060570660191,0.0961445890467513,0.09682043177720909,0.09672962790015402,0.0968132013326298,0.09770588909703393,0.09833594109818751,0.09856906237450377,0.09861092098956822,0.0984340980295843,0.09911102490931237,0.09938852773413842,0.09937422284560471,0.09958974061789994,0.09902923183079844,0.09899664027535267,0.09948914071585144,0.09857503137016844,0.09854645013161731,0.09951797744479973,0.09962173868290805,0.09945012985964213,0.09849520618312671,0.0980367015828997,0.09793321356516202,0.09788317582189265,0.0979982743891945,0.0984426350764861,0.098304263329047,0.09889149087850832,0.09895065450187226,0.10001687228545976,0.1007251729072396,0.10082032605127038,0.10067683313180648,0.10065790667686388,0.10014883719300577,0.100277957708863,0.09978290460376851,0.09998530637889026,0.10662380549530218,0.10722565310010843,0.10808189863341003,0.10615443699858482,0.11331407220696169,0.11227095395318927,0.11242593198133398,0.11384822888483567,0.11366230567134056,0.1138619403781855,0.1138311186575383,0.1136163920977269,0.11323334757749656
auc_roc_bag,0.47619047619047616,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6190476190476191,0.6190476190476191,0.6666666666666666,0.6666666666666666,0.6190476190476191,0.5714285714285714,0.6190476190476191,0.6190476190476191,0.5714285714285714,0.6190476190476191,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5238095238095238,0.4761904761904762,0.5238095238095238,0.5714285714285714,0.5238095238095238,0.5714285714285714,0.5714285714285714,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6190476190476191,0.6190476190476191,0.5714285714285714,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191
auc_pr_bag,0.25456349206349205,0.34444444444444444,0.34444444444444444,0.34444444444444444,0.37777777777777777,0.34444444444444444,0.34444444444444444,0.3214285714285714,0.3214285714285714,0.34444444444444444,0.34444444444444444,0.3214285714285714,0.2908730158730159,0.3138888888888889,0.3214285714285714,0.30456349206349204,0.3214285714285714,0.2908730158730159,0.2908730158730159,0.2908730158730159,0.2908730158730159,0.27142857142857146,0.2575396825396825,0.27142857142857146,0.2908730158730159,0.27142857142857146,0.2908730158730159,0.2908730158730159,0.3214285714285714,0.3214285714285714,0.3214285714285714,0.2908730158730159,0.2908730158730159,0.2908730158730159,0.2908730158730159,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.2908730158730159,0.2908730158730159,0.2908730158730159,0.2908730158730159,0.2908730158730159,0.2908730158730159,0.2908730158730159,0.3214285714285714,0.3214285714285714,0.3214285714285714,0.3214285714285714,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.27142857142857146,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.2908730158730159,0.2908730158730159,0.2908730158730159,0.2908730158730159,0.3214285714285714,0.3214285714285714,0.30456349206349204,0.3214285714285714,0.3214285714285714,0.3214285714285714,0.3214285714285714,0.3214285714285714,0.3214285714285714
Date,2024-05-24
Time,139.5561559200287
seed,2
Number of anomalous bags,3
Number of anomalies,42
Rewards bag 0,2.167140416997818e-06,1.6669390524297139e-06,9.187640909589559e-08,1.8816153327035066e-06,1.4780567713127327e-06,5.503634409029394e-07,6.981910265779566e-07,1.2722434411920592e-06,6.401284779405495e-07,8.970384037804062e-07,8.391078276293896e-07,7.430570273449113e-07,4.95832284396513e-07,3.3636964789328807e-07,2.916893755171688e-07,5.750334835294026e-07,6.510077769285901e-07,6.385516811304611e-07,1.599207498312682e-07,4.3141383184036097e-07,2.2428319233482872e-07,7.686250386025891e-07,3.79710832802297e-07,2.1826433077120858e-07,3.791099891866526e-07,3.646666218992439e-07,2.8941026083813453e-07,1.052752469028268e-07,4.3748890446848665e-07,5.102259950323861e-07,1.5559682276973908e-07,7.448746112541302e-07,1.6381568642145267e-07,3.37085997898637e-07,3.1794810146518457e-07,3.249453651339858e-07,1.9675819827590404e-07,3.8655652259280715e-07,1.6297014946239674e-07,7.243624275582598e-07,8.68669047323501e-08,3.3881148266630336e-07,2.3116615665482635e-07,1.7676450510793409e-07,2.0991744664262292e-07,1.2961830562787163e-07,1.3851732253428639e-07,1.1050794846929362e-07,2.5995231283636046e-07,1.402739376076596e-07,1.5154365822806987e-07,3.940191049828908e-07,2.875874317537094e-07,8.649848677622946e-08,1.257630713128123e-07,9.562920447096518e-08,2.1598267070986039e-07,1.6833078861249757e-07,3.234245531773112e-07,1.162011680566374e-07,1.5273929494616165e-07,1.1379907776106698e-07,2.9350177337893337e-07,1.546940402285508e-07,1.2690866091314125e-07,1.968742177987131e-07,7.580374866145312e-08,6.67424494418304e-08,1.237970700122988e-07,6.558342098299696e-08,3.456735040673945e-07,1.6034633234833366e-07,7.159730839400191e-08,7.091351547917413e-08,7.999237448662794e-08,4.915321631510366e-07,5.640859076248035e-08,1.7465301641171888e-06,2.897794176845279e-07,5.89182998582769e-08,4.1778525359848624e-08,1.238289497345833e-07,1.1596543397489273e-07,4.84935090431826e-08,1.3953437783317697e-07,7.956543855000872e-08,2.3249912457821893e-06,1.8643461381655314e-07,2.873903603148696e-07,1.239364484714973e-07,2.5126359433863588e-06,5.11188078910679e-07,9.706137983217657e-07,1.852754997771089e-07,1.3251353023277377e-07,6.95566173966263e-08,4.731676742929885e-08,1.0736151516675868e-07,1.4040483602145858e-07
Prob contr bag 0,0.021671404169980566,0.016669390524298975,0.0009187640909590571,0.01881615332703714,0.014780567713128955,0.00550363440903,0.006981910265780335,0.012722434411921994,0.0064012847794062,0.00897038403780505,0.00839107827629482,0.007430570273449931,0.004958322843965677,0.003363696478933251,0.0029168937551720094,0.005750334835294659,0.0065100777692866174,0.0063855168113053145,0.001599207498312858,0.004314138318404085,0.002242831923348534,0.007686250386026738,0.0037971083280233884,0.0021826433077123263,0.003791099891866943,0.003646666218992841,0.002894102608381664,0.001052752469028384,0.004374889044685348,0.005102259950324423,0.001555968227697562,0.007448746112542122,0.0016381568642147072,0.003370859978986741,0.0031794810146521958,0.003249453651340216,0.001967581982759257,0.0038655652259284973,0.0016297014946241469,0.007243624275583396,0.0008686690473235967,0.003388114826663407,0.002311661566548518,0.0017676450510795355,0.0020991744664264605,0.001296183056278859,0.0013851732253430163,0.001105079484693058,0.002599523128363891,0.0014027393760767503,0.0015154365822808657,0.003940191049829342,0.0028758743175374105,0.0008649848677623899,0.0012576307131282613,0.0009562920447097571,0.002159826707098842,0.001683307886125161,0.0032342455317734683,0.001162011680566502,0.0015273929494617846,0.0011379907776107952,0.002935017733789657,0.0015469404022856784,0.0012690866091315523,0.001968742177987348,0.0007580374866146146,0.0006674244944183776,0.0012379707001231245,0.0006558342098300418,0.0034567350406743257,0.001603463323483513,0.000715973083940098,0.0007091351547918194,0.0007999237448663676,0.004915321631510908,0.0005640859076248656,0.01746530164117381,0.0028977941768455985,0.0005891829985828339,0.00041778525359853226,0.0012382894973459694,0.001159654339749055,0.0004849350904318794,0.0013953437783319233,0.0007956543855001748,0.023249912457824453,0.0018643461381657367,0.002873903603149012,0.0012393644847151096,0.025126359433866353,0.005111880789107353,0.009706137983218727,0.0018527549977712932,0.0013251353023278835,0.0006955661739663395,0.00047316767429304065,0.001073615151667705,0.0014040483602147404
Align contr bag 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n_clusters,10
instance_per_bag,50
n_bags,10
bag_contfactor,0.3
